symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
INTC,us,true,90.07,90.07,90.07,2026-08-24 16:06:26 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:26 KST,true,true,,2026-08-24 16:07:24 KST,90.07,
IONQ,us,true,44.86,44.86,44.86,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,41.53,8.0183
IREN,us,true,41.88,41.88,41.88,2026-08-24 16:06:28 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:28 KST,true,true,,2026-08-24 16:07:24 KST,41.88,
ISRG,us,true,378.81,378.81,378.81,2026-08-24 16:06:28 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:28 KST,true,true,,2026-08-24 16:07:24 KST,378.81,
IWM,us,true,299.96,299.96,299.96,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,297.67,0.7693
JOBY,us,true,7.53,7.53,7.53,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,7.58,-0.6596
KLAC,us,true,183.99,183.99,183.99,2026-08-24 16:06:32 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:32 KST,true,true,,2026-08-24 16:07:24 KST,183.99,
KTOS,us,true,57.17,57.17,57.17,2026-08-24 16:06:32 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:32 KST,true,true,,2026-08-24 16:07:24 KST,57.17,
LITE,us,true,866.71,866.71,866.71,2026-08-24 16:06:33 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:33 KST,true,true,,2026-08-24 16:07:24 KST,866.71,
LLY,us,true,1255.4,1255.4,1255.4,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,1244.4,0.884
LRCX,us,true,314.0,314.0,314.0,2026-08-24 16:06:35 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:35 KST,true,true,,2026-08-24 16:07:24 KST,314.0,
LUNR,us,true,18.32,18.32,18.32,2026-08-24 16:06:35 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:35 KST,true,true,,2026-08-24 16:07:24 KST,18.32,
MARA,us,true,11.26,11.26,11.26,2026-08-24 16:06:36 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:36 KST,true,true,,2026-08-24 16:07:24 KST,11.26,
MDB,us,true,430.83,430.83,430.83,2026-08-24 16:06:37 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:37 KST,true,true,,2026-08-24 16:07:24 KST,430.83,
MELI,us,true,1922.73,1922.73,1922.73,2026-08-24 16:06:37 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:37 KST,true,true,,2026-08-24 16:07:24 KST,1922.73,
META,us,true,549.9,549.9,549.9,2026-08-24 16:06:38 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:38 KST,true,true,,2026-08-24 16:07:24 KST,549.9,
