date,market,symbol,name,open,high,low,close,volume,source
2024-06-10,,,,157.9307570036595,159.56613466493997,156.7065622929988,159.29513549804688,4247500,
2024-06-11,,,,159.09887825151196,159.46333326127316,156.45423733068657,156.7158966064453,3790200,
2024-06-12,,,,156.88413056757815,157.5008907762276,154.22079534802984,155.21136474609375,4725600,
2024-06-13,,,,155.12727035870248,155.96831612075738,154.1927687300356,155.6505889892578,3690800,
2024-06-14,,,,155.56646876766007,158.15504196390083,155.12725191366164,157.547607421875,4377600,
2024-06-17,,,,157.37004710490515,159.23905010738318,156.39817181773554,158.5662078857422,4076000,
2024-06-18,,,,159.2764753392195,161.67813734325594,158.74380251465584,160.13621520996094,4250900,
2024-06-20,,,,159.96797077429474,161.49121288559434,158.8839597978933,160.8557586669922,5847500,
2024-06-21,,,,161.38841740270814,161.60334877000886,158.48211696556038,159.22972106933594,12228100,
2024-06-24,,,,159.9212636188716,162.05192612942506,159.5194205153801,161.42581176757812,6249900,
2024-06-25,,,,160.82772970366213,162.05192450781135,159.44465708061725,159.56614685058594,4844600,
2024-06-26,,,,159.13628465068462,161.06137008738588,159.00545498599269,159.93995666503906,5576100,
2024-06-27,,,,160.07075932808024,160.32307873148198,156.7626302164104,157.92141723632812,5382000,
2024-06-28,,,,158.85591937385357,160.56605887578868,157.977485658824,160.28570556640625,24463400,
2024-07-01,,,,160.05211970613925,162.49116985911607,158.43542140188606,159.2110595703125,5194500,
2024-07-02,,,,157.58500705050218,157.58500705050218,154.61328459139315,155.0898895263672,5965500,
2024-07-03,,,,155.21136266781306,156.15521838150417,152.8097010426944,153.10873413085938,3527600,
2024-07-05,,,,153.9311219834248,156.3514779770499,152.91251854725482,156.29541015625,5978300,
2024-07-08,,,,155.63191524189847,156.73463472227152,154.77217534262996,155.6132354736328,3500200,
2024-07-09,,,,156.0804637447855,157.4915560501992,154.0619368339461,157.04299926757812,4224600,
2024-07-10,,,,156.48229729760246,157.41679894077637,155.2300685179966,157.12710571289062,3887800,
2024-07-11,,,,156.54773044836762,159.192371998733,156.38886686879485,158.78118896484375,3689500,
2024-07-12,,,,159.45400385328472,160.3885054021934,158.77180745584073,159.12692260742188,4133500,
2024-07-15,,,,159.29670212206665,160.6735999900318,157.89149842744354,158.46678161621094,2395100,
2024-07-16,,,,159.004332109901,160.1831898082533,157.7405857205992,159.57017517089844,3829500,
2024-07-17,,,,159.86252299190528,165.73795987950157,159.86252299190528,165.29470825195312,6983200,
2024-07-18,,,,164.52139345894602,166.62447176746025,161.00368577522096,161.3997802734375,5957800,
2024-07-19,,,,163.78577673967064,163.95553973669803,161.47521845436845,162.5126190185547,4293600,
2024-07-22,,,,163.45571359338433,164.7854542516108,162.2108328524953,163.7292022705078,4066900,
2024-07-23,,,,163.4557016920975,164.65341076548034,162.93700142116057,163.2953643798828,2933800,
2024-07-24,,,,163.34252991455602,166.5490316867297,163.10675836029412,166.1812286376953,6117700,
2024-07-25,,,,166.92626311774663,175.51777926964706,162.0222175878384,171.80201721191406,9442200,
2024-07-26,,,,173.0091728407758,176.21567478348712,171.7454406964055,174.62185668945312,6948800,
2024-07-29,,,,173.56558600345784,175.53664718996717,170.25535846774645,171.58511352539062,5458500,
2024-07-30,,,,173.14119560137797,177.02672061154126,172.20754945380733,176.14964294433594,6032200,
2024-07-31,,,,175.78184565956877,176.82867197326468,173.0091697805713,174.7727508544922,6473900,
2024-08-01,,,,177.08331316353934,180.10118635315536,176.14022689238718,178.91290283203125,6595500,
2024-08-02,,,,180.1105872909175,182.87383716874965,175.8478482919997,178.5167694091797,6303900,
2024-08-05,,,,176.78148796504226,178.5167629490816,172.6224747774654,173.8673553466797,6459300,
2024-08-06,,,,174.87647132463857,177.13046121107368,172.66022733605396,175.1405487060547,4273200,
2024-08-07,,,,177.20589203332378,178.79971002106078,175.3951682478949,176.8380889892578,6351000,
2024-08-08,,,,176.28167781389362,179.85598271316908,176.28167781389362,179.56361389160156,5744600,
2024-08-09,,,,179.92199038232462,180.13889618661773,177.39452618522904,179.120361328125,3206500,
2024-08-12,,,,179.2618553945846,179.72397288728223,177.01730527341854,179.3561553955078,4808300,
2024-08-13,,,,179.71450846874222,181.0159720622377,178.60167363225176,180.34637451171875,3477300,
2024-08-14,,,,180.12946782087414,182.34572619156563,179.629633276055,182.01564025878903,4153400,
2024-08-15,,,,183.4208582967686,183.89240144324464,180.40297064703827,182.39288330078125,4719900,
2024-08-16,,,,182.8455590372413,183.19449633009967,181.3271896632155,182.86441040039065,3674900,
2024-08-19,,,,182.39286450531745,185.9577291740908,182.3457217078117,185.6653747558593,4309300,
2024-08-20,,,,185.9011534388065,186.2406650579258,183.08133481507613,184.98635864257807,3631800,
2024-08-21,,,,185.2598370078358,186.10860874729084,184.53365667674973,185.3447113037109,4250400,
2024-08-22,,,,185.79740698954816,186.2972415240726,184.2318948349913,185.1938323974609,3676700,
2024-08-23,,,,186.0237576561388,186.71220657025663,185.06180567850384,186.3066864013672,4720300,
2024-08-26,,,,186.316092365716,186.7027611302628,184.91090325070047,186.2029266357422,4182300,
2024-08-27,,,,186.7216658059591,187.01402026290367,184.0715811570351,184.7694702148437,2504500,
2024-08-28,,,,184.39221760487376,185.06180074737367,182.9870139882397,184.279037475586,3910200,
2024-08-29,,,,184.8448860148557,185.25984622469244,182.8172565417522,184.0715484619141,4538300,
2024-08-30,,,,184.1375988972569,185.3164567647169,183.11906397292887,185.13726806640625,3820800,
2024-09-03,,,,184.9769038777695,188.5700595541416,184.93918676617693,186.43869018554688,4872400,
2024-09-04,,,,187.37237668965952,188.5040917469224,185.2598726155257,185.79742431640625,4214300,
2024-09-05,,,,185.75024956805504,185.91057248251136,181.2234332886125,181.8835906982422,5902800,
2024-09-06,,,,182.4589062486582,183.65662987000664,181.8553315967831,182.39288330078125,4312600,
2024-09-09,,,,183.8735099999976,185.42017072874813,182.90213240519185,185.2409820556641,3606900,
2024-09-10,,,,184.95806312038,188.1174076837809,181.9307644412756,188.0042419433593,6333300,
2024-09-11,,,,186.42928506880745,186.42928506880745,182.4117427795934,183.51515197753903,4909300,
2024-09-12,,,,183.69430983723103,183.96781286546897,180.38408279900068,182.97756958007807,4165200,
2024-09-13,,,,182.82669811917785,183.5151470415284,180.8933684590772,183.1567840576172,2718100,
2024-09-16,,,,184.67514443098025,184.9957902815444,183.3925466383704,184.5902557373047,3235700,
2024-09-17,,,,183.7131897927576,184.9203389456916,180.9027970201788,182.4400177001953,3534100,
2024-09-18,,,,182.1382340824192,184.4487922886954,180.8650620144952,181.95904541015625,3236800,
2024-09-19,,,,182.42115311999265,183.10961639331472,181.03482967276983,182.600341796875,3929300,
2024-09-20,,,,182.01564114596684,182.78897875665112,181.19516073638783,182.4588928222656,11661200,
2024-09-23,,,,182.6757950673184,183.24165254657404,181.2611657595328,182.79840087890625,3178000,
2024-09-24,,,,181.9684865585431,184.09987066407703,180.68588870055632,182.49661254882807,4286500,
2024-09-25,,,,182.9587257163577,183.4962917662961,180.0917499544137,180.37466430664065,5589300,
2024-09-26,,,,179.2806972727157,181.89303575701032,178.8280055232972,180.97824096679688,6215700,
2024-09-27,,,,181.6384039647237,184.9674970278065,179.4410114392002,183.7037506103516,4891900,
2024-09-30,,,,183.76036971782992,186.3727083851238,183.30767793669943,186.2406768798828,4550200,
2024-10-01,,,,186.40097677240647,187.6458574310417,185.24098480620765,185.7502593994141,3924600,
2024-10-02,,,,184.52424169731609,185.78797369925067,183.38310111085988,185.61822509765625,2946900,
2024-10-03,,,,185.66536775443632,185.83513074625648,183.6566040186418,184.32618713378903,3453800,
2024-10-04,,,,183.9961201484493,184.50538035576028,182.06279059429343,183.23220825195312,4749700,
2024-10-07,,,,183.35480935175883,183.9866753516044,181.8647314933241,182.5909118652344,5033800,
2024-10-08,,,,183.2793766177715,183.90181699050123,181.30832982781467,182.0250701904297,4419000,
2024-10-09,,,,181.87418803391407,183.7980776412128,181.02540177953057,183.66604614257807,4478900,
2024-10-10,,,,183.46800793260047,183.7320853435893,182.2797243397497,183.2888336181641,3562500,
2024-10-11,,,,183.9017911220392,184.12813696856227,182.56261057506967,183.1378936767578,2973000,
2024-10-14,,,,183.1850604795033,185.16553277675715,182.63806878111345,184.51480102539065,3623900,
2024-10-15,,,,185.1137040397837,186.55864640718983,181.7770425157481,182.38543701171875,6553500,
2024-10-16,,,,181.0450499739414,181.6059106627808,179.4099871650821,181.0545654296875,5576000,
2024-10-17,,,,181.13060671397392,182.1572750975367,179.15333557370664,179.25790405273438,4419000,
2024-10-18,,,,179.6381378106898,180.32258337174727,178.8681401808171,179.5335693359375,5607900,
2024-10-21,,,,179.39099251206693,180.02790434626874,176.71024483157987,177.32814025878906,4496500,
2024-10-22,,,,177.11902823356965,179.76174325570227,177.03346164969807,179.4385223388672,4210400,
2024-10-23,,,,179.38147309356145,179.923331891368,178.24073528876698,178.6019744873047,4266700,
2024-10-24,,,,179.12480691644447,181.0640742885224,178.8776516458053,180.28456115722656,6741800,
2024-10-25,,,,180.3130726094747,180.50320766325893,177.92702853927014,178.57345581054688,4017400,
2024-10-28,,,,178.8015866997272,180.7503548720393,178.25974243533582,180.3130645751953,5383700,
2024-10-29,,,,181.08308671687936,181.71999853917248,179.21036955800594,180.0944366455078,6131500,
2024-10-30,,,,182.15725978230017,192.35739258946447,179.23887257615252,191.5493621826172,10396400,
2024-10-31,,,,191.99615552410432,197.0819633059394,191.47331316719087,193.8023223876953,8829300,
2024-11-01,,,,194.2776370069892,194.6198597870997,192.3288833062184,193.4981384277344,4493900,
2024-11-04,,,,193.726293360976,194.1540827505804,190.33259713962747,190.5702514648437,3531800,
