date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2017-05-10,kr,267260,61350,68267,54333,56138,543239,,FinanceDataReader,
2017-05-11,kr,267260,56137,58544,55235,55637,165670,,FinanceDataReader,
2017-05-12,kr,267260,56338,56839,53631,53633,115797,,FinanceDataReader,
2017-05-15,kr,267260,53030,53030,50424,50624,117696,,FinanceDataReader,
2017-05-16,kr,267260,49922,50924,47716,49121,191568,,FinanceDataReader,
2017-05-17,kr,267260,50824,55736,50824,54133,221770,,FinanceDataReader,
2017-05-18,kr,267260,54133,58142,53531,57041,158513,,FinanceDataReader,
2017-05-19,kr,267260,56438,57941,55937,57843,64424,,FinanceDataReader,
2017-05-22,kr,267260,57140,58844,56638,57843,46891,,FinanceDataReader,
2017-05-23,kr,267260,58243,59446,57140,58244,70118,,FinanceDataReader,
2017-05-24,kr,267260,58644,59446,57741,59347,40340,,FinanceDataReader,
2017-05-25,kr,267260,60147,64458,60047,63657,124733,,FinanceDataReader,
2017-05-26,kr,267260,62754,64257,62553,62955,36934,,FinanceDataReader,
2017-05-29,kr,267260,62954,63355,61550,62153,34025,,FinanceDataReader,
2017-05-30,kr,267260,61752,61952,59144,60149,60997,,FinanceDataReader,
2017-05-31,kr,267260,59546,60347,58243,58745,53253,,FinanceDataReader,
2017-06-01,kr,267260,58744,63255,58544,62454,44739,,FinanceDataReader,
2017-06-02,kr,267260,62854,62854,60949,61552,30714,,FinanceDataReader,
2017-06-05,kr,267260,61551,62754,60448,61852,20213,,FinanceDataReader,
2017-06-07,kr,267260,61551,63556,61350,63256,34730,,FinanceDataReader,
2017-06-08,kr,267260,63255,67164,62553,66966,66817,,FinanceDataReader,
2017-06-09,kr,267260,66463,68367,64959,66664,49857,,FinanceDataReader,
2017-06-12,kr,267260,66764,66764,64057,65060,39903,,FinanceDataReader,
2017-06-13,kr,267260,63455,65360,62954,63858,85036,,FinanceDataReader,
2017-06-14,kr,267260,63856,65761,63756,64860,40726,,FinanceDataReader,
2017-06-15,kr,267260,64859,64859,63155,63958,29348,,FinanceDataReader,
2017-06-16,kr,267260,63756,63856,62152,62555,41163,,FinanceDataReader,
2017-06-19,kr,267260,62653,63756,61851,63657,26738,,FinanceDataReader,
2017-06-20,kr,267260,63255,63455,61651,62555,30890,,FinanceDataReader,
2017-06-21,kr,267260,62754,62754,60949,61652,25799,,FinanceDataReader,
2017-06-22,kr,267260,61150,62253,59746,61753,43097,,FinanceDataReader,
2017-06-23,kr,267260,61752,62653,61250,62655,22168,,FinanceDataReader,
2017-06-26,kr,267260,62653,62854,61350,62153,22408,,FinanceDataReader,
2017-06-27,kr,267260,61651,62854,61450,61552,20793,,FinanceDataReader,
2017-06-28,kr,267260,61150,62152,61150,61753,23160,,FinanceDataReader,
2017-06-29,kr,267260,61752,62352,61551,61953,23162,,FinanceDataReader,
2017-06-30,kr,267260,61651,62553,61651,62454,22156,,FinanceDataReader,
2017-07-03,kr,267260,62453,63756,61952,62755,18812,,FinanceDataReader,
2017-07-04,kr,267260,62553,63355,62453,62955,13764,,FinanceDataReader,
2017-07-05,kr,267260,62553,63355,62453,62955,10004,,FinanceDataReader,
2017-07-06,kr,267260,62553,63455,62453,63356,14302,,FinanceDataReader,
2017-07-07,kr,267260,63455,63856,62754,62955,20872,,FinanceDataReader,
2017-07-10,kr,267260,63655,63655,61049,61652,21937,,FinanceDataReader,
2017-07-11,kr,267260,61651,61752,60147,60450,21790,,FinanceDataReader,
2017-07-12,kr,267260,60548,61150,58544,59447,19462,,FinanceDataReader,
2017-07-13,kr,267260,59546,60448,59546,60048,16745,,FinanceDataReader,
2017-07-14,kr,267260,59446,61150,58944,61050,9553,,FinanceDataReader,
2017-07-17,kr,267260,61350,61752,60649,61552,15854,,FinanceDataReader,
2017-07-18,kr,267260,61651,61651,60548,61352,10582,,FinanceDataReader,
2017-07-19,kr,267260,61250,61952,60849,61953,13832,,FinanceDataReader,
2017-07-20,kr,267260,62253,64358,61752,64158,68169,,FinanceDataReader,
2017-07-21,kr,267260,64157,65560,63556,65261,44082,,FinanceDataReader,
2017-07-24,kr,267260,64658,64758,62754,62955,22900,,FinanceDataReader,
2017-07-25,kr,267260,62954,64257,62954,63356,24920,,FinanceDataReader,
2017-07-26,kr,267260,64157,65761,63756,65261,48466,,FinanceDataReader,
2017-07-27,kr,267260,65260,66263,64157,65963,40838,,FinanceDataReader,
2017-07-28,kr,267260,66061,66463,63957,65361,22196,,FinanceDataReader,
2017-07-31,kr,267260,65260,66061,63655,64961,24227,,FinanceDataReader,
2017-08-01,kr,267260,64758,68769,62553,66464,77008,,FinanceDataReader,
2017-08-02,kr,267260,66563,69069,66463,67366,44676,,FinanceDataReader,
2017-08-03,kr,267260,68166,70272,67064,69872,44945,,FinanceDataReader,
