date,market,symbol,name,open,high,low,close,volume,source
2021-01-04,us,IONQ,,11.125,11.25,10.5,10.800000190734863,150500,Yahoo Finance daily
2021-01-05,us,IONQ,,10.850000381469728,11.829999923706056,10.75,11.109999656677246,165300,Yahoo Finance daily
2021-01-06,us,IONQ,,11.5,11.5,11.0,11.050000190734863,175600,Yahoo Finance daily
2021-01-07,us,IONQ,,11.5,11.5,11.050000190734863,11.109999656677246,94200,Yahoo Finance daily
2021-01-08,us,IONQ,,11.649999618530272,12.350000381469728,11.0,11.010000228881836,137500,Yahoo Finance daily
2021-01-11,us,IONQ,,11.800000190734863,11.800000190734863,10.800000190734863,11.170000076293944,162600,Yahoo Finance daily
2021-01-12,us,IONQ,,11.800000190734863,11.800000190734863,11.06999969482422,11.18000030517578,210700,Yahoo Finance daily
2021-01-13,us,IONQ,,11.34000015258789,11.369999885559082,10.970000267028809,11.199999809265137,386100,Yahoo Finance daily
2021-01-14,us,IONQ,,11.3100004196167,11.699999809265137,11.225000381469728,11.4399995803833,291000,Yahoo Finance daily
2021-01-15,us,IONQ,,11.56999969482422,11.789999961853027,11.109999656677246,11.220000267028809,269600,Yahoo Finance daily
2021-01-19,us,IONQ,,11.399999618530272,11.479999542236328,11.09000015258789,11.31999969482422,573900,Yahoo Finance daily
2021-01-20,us,IONQ,,11.329999923706056,11.449999809265137,11.25,11.31999969482422,434000,Yahoo Finance daily
2021-01-21,us,IONQ,,11.390000343322754,11.720000267028809,11.239999771118164,11.5,401600,Yahoo Finance daily
2021-01-22,us,IONQ,,11.550000190734863,12.199999809265137,11.5,12.0,503900,Yahoo Finance daily
2021-01-25,us,IONQ,,12.5,12.579999923706056,11.800000190734863,12.09000015258789,621100,Yahoo Finance daily
2021-01-26,us,IONQ,,12.380000114440918,12.449999809265137,11.829999923706056,11.90999984741211,695000,Yahoo Finance daily
2021-01-27,us,IONQ,,11.520000457763672,11.68000030517578,11.260000228881836,11.449999809265137,919500,Yahoo Finance daily
2021-01-28,us,IONQ,,11.5,11.68000030517578,11.350000381469728,11.369999885559082,183400,Yahoo Finance daily
2021-01-29,us,IONQ,,11.420000076293944,11.449999809265137,11.100000381469728,11.350000381469728,230900,Yahoo Finance daily
2021-02-01,us,IONQ,,11.449999809265137,11.68000030517578,11.399999618530272,11.550000190734863,244800,Yahoo Finance daily
2021-02-02,us,IONQ,,11.770000457763672,12.119999885559082,11.720000267028809,11.899999618530272,159600,Yahoo Finance daily
2021-02-03,us,IONQ,,11.979999542236328,12.210000038146973,11.960000038146973,12.0,164600,Yahoo Finance daily
2021-02-04,us,IONQ,,12.149999618530272,12.210000038146973,11.93000030517578,11.989999771118164,142000,Yahoo Finance daily
2021-02-05,us,IONQ,,12.199999809265137,12.199999809265137,11.739999771118164,11.760000228881836,162400,Yahoo Finance daily
2021-02-08,us,IONQ,,11.979999542236328,11.979999542236328,11.579999923706056,11.779999732971191,527500,Yahoo Finance daily
2021-02-09,us,IONQ,,11.770000457763672,11.989999771118164,11.5600004196167,11.989999771118164,240500,Yahoo Finance daily
2021-02-10,us,IONQ,,11.859999656677246,11.90999984741211,11.649999618530272,11.880000114440918,151300,Yahoo Finance daily
2021-02-11,us,IONQ,,11.880000114440918,11.9399995803833,11.5600004196167,11.770000457763672,83200,Yahoo Finance daily
2021-02-12,us,IONQ,,11.649999618530272,11.800000190734863,11.609999656677246,11.800000190734863,117200,Yahoo Finance daily
2021-02-16,us,IONQ,,11.800000190734863,11.890000343322754,11.609999656677246,11.699999809265137,265500,Yahoo Finance daily
2021-02-17,us,IONQ,,11.850000381469728,11.850000381469728,11.670000076293944,11.8100004196167,177400,Yahoo Finance daily
2021-02-18,us,IONQ,,12.270000457763672,12.460000038146973,12.109999656677246,12.239999771118164,460300,Yahoo Finance daily
2021-02-19,us,IONQ,,12.369999885559082,13.1899995803833,12.369999885559082,12.710000038146973,424300,Yahoo Finance daily
2021-02-22,us,IONQ,,12.65999984741211,13.289999961853027,12.55799961090088,12.75,506900,Yahoo Finance daily
2021-02-23,us,IONQ,,12.25,12.31999969482422,11.399999618530272,12.140000343322754,379700,Yahoo Finance daily
2021-02-24,us,IONQ,,14.050000190734863,15.390000343322754,13.609999656677246,14.4399995803833,7375300,Yahoo Finance daily
2021-02-25,us,IONQ,,14.0,14.5600004196167,13.032999992370604,13.119999885559082,2067400,Yahoo Finance daily
2021-02-26,us,IONQ,,13.34000015258789,14.800000190734863,12.600000381469728,14.470000267028809,1714800,Yahoo Finance daily
2021-03-01,us,IONQ,,14.609999656677246,14.84000015258789,13.699999809265137,14.600000381469728,959500,Yahoo Finance daily
2021-03-02,us,IONQ,,14.5,14.75,12.859999656677246,12.859999656677246,830100,Yahoo Finance daily
2021-03-03,us,IONQ,,13.0,13.149999618530272,11.729999542236328,11.869999885559082,1067100,Yahoo Finance daily
2021-03-04,us,IONQ,,11.949999809265137,12.149999618530272,10.859999656677246,11.970000267028809,1296400,Yahoo Finance daily
2021-03-05,us,IONQ,,12.050000190734863,12.800000190734863,11.520000457763672,12.699999809265137,959800,Yahoo Finance daily
2021-03-08,us,IONQ,,12.149999618530272,12.289999961853027,10.760000228881836,10.899999618530272,5674000,Yahoo Finance daily
2021-03-09,us,IONQ,,11.31999969482422,11.5,10.90999984741211,11.3100004196167,2175400,Yahoo Finance daily
2021-03-10,us,IONQ,,11.699999809265137,11.880000114440918,10.800000190734863,11.079999923706056,2130500,Yahoo Finance daily
2021-03-11,us,IONQ,,11.199999809265137,11.359999656677246,11.0,11.199999809265137,1644300,Yahoo Finance daily
2021-03-12,us,IONQ,,11.06999969482422,11.600000381469728,11.050000190734863,11.510000228881836,1135900,Yahoo Finance daily
2021-03-15,us,IONQ,,11.920000076293944,11.93000030517578,11.199999809265137,11.529999732971191,1467500,Yahoo Finance daily
