date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-09-05,27.155000686645508,27.299999237060547,25.309999465942383,26.149999618530273,26.149999618530273,23577500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-08,26.43000030517578,27.016000747680664,25.3799991607666,26.190000534057617,26.190000534057617,23531500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-09,28.524999618530273,30.5,27.049999237060547,30.190000534057617,30.190000534057617,50274600,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-10,30.68000030517578,33.63999938964844,30.469999313354492,33.630001068115234,33.630001068115234,43774900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-11,33.26499938964844,33.755001068115234,31.739999771118164,32.849998474121094,32.849998474121094,38169100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-12,33.279998779296875,34.08000183105469,32.34000015258789,33.959999084472656,33.959999084472656,21067800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-15,34.76499938964844,37.22999954223633,34.099998474121094,37.13999938964844,37.13999938964844,38205300,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-16,37.459999084472656,37.66999816894531,35.7599983215332,36.45000076293945,36.45000076293945,36440500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-17,35.755001068115234,38.474998474121094,34.619998931884766,37.900001525878906,37.900001525878906,34636100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-18,38.380001068115234,38.5,36.029998779296875,36.31999969482422,36.31999969482422,25890800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-19,36.709999084472656,39.869998931884766,36.630001068115234,38.63999938964844,38.63999938964844,36698900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-22,41.3849983215332,42.93000030517578,39.64500045776367,41.900001525878906,41.900001525878906,46224300,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-23,43.02000045776367,44.25,40.58000183105469,41.77000045776367,41.77000045776367,32022700,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-24,43.3849983215332,49.29999923706055,43.31999969482422,47.13999938964844,47.13999938964844,65566800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-25,44.275001525878906,49.38999938964844,43.56999969482422,46.290000915527344,46.290000915527344,61876700,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-26,43.68000030517578,44.08000183105469,39.70000076293945,41.86000061035156,41.86000061035156,59655300,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-29,43.625,46.220001220703125,43.209999084472656,45.93000030517578,45.93000030517578,37032600,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-09-30,45.314998626708984,47.630001068115234,44.9900016784668,46.93000030517578,46.93000030517578,31035100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-01,46.61000061035156,48.150001525878906,45.93000030517578,47.08000183105469,47.08000183105469,28111600,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-02,48.41999816894531,49.380001068115234,44.95000076293945,47.02000045776367,47.02000045776367,29215600,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-03,47.540000915527344,52.185001373291016,46.66999816894531,50.459999084472656,50.459999084472656,40830100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-06,54.025001525878906,58.279998779296875,53.1510009765625,57.75,57.75,42021500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-07,60.224998474121094,63.400001525878906,55.459999084472656,61.68000030517578,61.68000030517578,76432900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-08,59.959999084472656,62.189998626708984,57.2599983215332,60.09000015258789,60.09000015258789,58446400,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-09,62.4900016784668,65.20500183105469,60.915000915527344,63.849998474121094,63.849998474121094,57909000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-10,67.87999725341797,70.05000305175781,58.02000045776367,59.77000045776367,59.77000045776367,72743300,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-13,63.48500061035156,67.79000091552734,61.790000915527344,64.13999938964844,64.13999938964844,47094500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-14,63.22999954223633,72.30000305175781,59.63100051879883,69.55999755859375,69.55999755859375,52129800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-15,71.38500213623047,74.1500015258789,66.54000091552734,67.9800033569336,67.9800033569336,48022500,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-16,68.94000244140625,68.94000244140625,61.099998474121094,61.83000183105469,61.83000183105469,46540000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-17,59.279998779296875,61.95000076293945,57.63999938964844,60.720001220703125,60.720001220703125,38301400,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-20,63.61000061035156,63.70000076293945,57.43000030517578,59.220001220703125,59.220001220703125,35132100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-21,57.244998931884766,58.2400016784668,52.64500045776367,55.19499969482422,55.19499969482422,41174200,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-22,53.650001525878906,57.87300109863281,48.20000076293945,51.83000183105469,51.83000183105469,53283000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-23,52.72999954223633,57.779998779296875,52.06999969482422,55.86000061035156,55.86000061035156,31241100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-24,59.06999969482422,63.11000061035156,58.130001068115234,62.900001525878906,62.900001525878906,37485900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-27,64.98999786376953,66.4800033569336,62.560001373291016,64.98999786376953,64.98999786376953,33505200,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-28,63.68000030517578,67.31999969482422,61.849998474121094,62.41999816894531,62.41999816894531,27360400,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-29,61.45000076293945,63.0099983215332,58.02000045776367,60.41999816894531,60.41999816894531,28918700,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-30,58.560001373291016,61.0099983215332,57.279998779296875,58.220001220703125,58.220001220703125,18455700,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-10-31,61.79999923706055,63.18000030517578,59.459999084472656,60.75,60.75,20997100,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-03,73.06999969482422,75.7300033569336,64.37999725341797,67.75,67.75,80440700,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-04,64.21499633789062,72.45500183105469,63.29999923706055,66.62999725341797,66.62999725341797,45952300,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-05,68.80000305175781,76.87000274658203,67.69999694824219,76.41000366210938,76.41000366210938,45875000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-06,75.76000213623047,75.79000091552734,66.66999816894531,66.95999908447266,66.95999908447266,52439800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-07,65.11000061035156,65.70999908447266,58.380001068115234,62.380001068115234,62.380001068115234,53464600,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-10,65.8499984741211,68.30000305175781,59.779998779296875,60.16999816894531,60.16999816894531,39901000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-11,59.27000045776367,59.63999938964844,56.08000183105469,57.380001068115234,57.380001068115234,29975800,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-12,58.310001373291016,58.45000076293945,53.540000915527344,55.70000076293945,55.70000076293945,28778000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-13,52.75,53.369998931884766,48.029998779296875,48.650001525878906,48.650001525878906,49348200,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-14,45.63999938964844,50.18000030517578,44.54999923706055,46.369998931884766,46.369998931884766,49855900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-17,46.11000061035156,49.41999816894531,45.45000076293945,47.40999984741211,47.40999984741211,33606900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-18,46.814998626708984,50.66999816894531,46.5,48.849998474121094,48.849998474121094,37845900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-19,49.529998779296875,52.31999969482422,45.52000045776367,45.83000183105469,45.83000183105469,42020900,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
2025-11-20,48.970001220703125,54.060001373291016,43.20000076293945,43.470001220703125,43.470001220703125,63289000,IREN,us,Yahoo chart,2026-05-26 16:01:22 KST
