date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,032830,95800,96500,95700,96000,180046,,FinanceDataReader,
2014-04-29,kr,032830,96000,96600,95700,95900,120345,,FinanceDataReader,
2014-04-30,kr,032830,95900,96500,95800,96100,229796,,FinanceDataReader,
2014-05-02,kr,032830,95800,96400,94300,94500,178044,,FinanceDataReader,
2014-05-07,kr,032830,95000,95000,92100,92100,303599,,FinanceDataReader,
2014-05-08,kr,032830,92100,93900,90600,93400,205709,,FinanceDataReader,
2014-05-09,kr,032830,92300,94300,92200,94000,182280,,FinanceDataReader,
2014-05-12,kr,032830,95000,97800,94500,97800,572955,,FinanceDataReader,
2014-05-13,kr,032830,98500,98500,95200,97200,210159,,FinanceDataReader,
2014-05-14,kr,032830,97000,99900,96500,99900,324568,,FinanceDataReader,
2014-05-15,kr,032830,99900,100500,99500,99800,177816,,FinanceDataReader,
2014-05-16,kr,032830,99400,104000,99200,103500,566426,,FinanceDataReader,
2014-05-19,kr,032830,103500,106500,102000,106000,620223,,FinanceDataReader,
2014-05-20,kr,032830,105000,108500,105000,106000,431088,,FinanceDataReader,
2014-05-21,kr,032830,105500,105500,101000,102500,340748,,FinanceDataReader,
2014-05-22,kr,032830,102500,104000,102000,103500,150748,,FinanceDataReader,
2014-05-23,kr,032830,102500,103500,101000,101500,149660,,FinanceDataReader,
2014-05-26,kr,032830,101500,102500,101000,102500,87872,,FinanceDataReader,
2014-05-27,kr,032830,102500,102500,100000,100000,139188,,FinanceDataReader,
2014-05-28,kr,032830,100000,101000,99700,99900,150833,,FinanceDataReader,
2014-05-29,kr,032830,100500,101000,100000,101000,91136,,FinanceDataReader,
2014-05-30,kr,032830,101000,102000,99600,99900,209649,,FinanceDataReader,
2014-06-02,kr,032830,100000,100500,99100,99100,83386,,FinanceDataReader,
2014-06-03,kr,032830,101000,103500,100500,103000,395423,,FinanceDataReader,
2014-06-05,kr,032830,102500,102500,100500,101500,189999,,FinanceDataReader,
2014-06-09,kr,032830,101500,103000,100500,102500,302202,,FinanceDataReader,
2014-06-10,kr,032830,102500,104500,101500,104000,261860,,FinanceDataReader,
2014-06-11,kr,032830,104000,106000,104000,106000,331629,,FinanceDataReader,
2014-06-12,kr,032830,105500,107500,104500,107500,470320,,FinanceDataReader,
2014-06-13,kr,032830,106500,107000,104500,105500,249776,,FinanceDataReader,
2014-06-16,kr,032830,106500,108000,105500,108000,298852,,FinanceDataReader,
2014-06-17,kr,032830,108000,108500,107000,107500,206409,,FinanceDataReader,
2014-06-18,kr,032830,107000,107500,104500,104500,163205,,FinanceDataReader,
2014-06-19,kr,032830,104500,106000,104500,104500,158325,,FinanceDataReader,
2014-06-20,kr,032830,101000,102000,100000,101000,5955764,,FinanceDataReader,
2014-06-23,kr,032830,101500,103000,101000,102000,295002,,FinanceDataReader,
2014-06-24,kr,032830,101000,102500,101000,102500,186986,,FinanceDataReader,
2014-06-25,kr,032830,102500,102500,101000,101500,185888,,FinanceDataReader,
2014-06-26,kr,032830,101500,102000,101000,101500,180711,,FinanceDataReader,
2014-06-27,kr,032830,101500,102000,100000,100500,156528,,FinanceDataReader,
2014-06-30,kr,032830,101000,102500,100500,102000,186577,,FinanceDataReader,
2014-07-01,kr,032830,101500,102000,101000,101000,125336,,FinanceDataReader,
2014-07-02,kr,032830,102000,102000,101000,102000,193497,,FinanceDataReader,
2014-07-03,kr,032830,102000,102000,101000,101500,113368,,FinanceDataReader,
2014-07-04,kr,032830,101500,102000,100500,101000,160178,,FinanceDataReader,
2014-07-07,kr,032830,101000,102000,100500,102000,118314,,FinanceDataReader,
2014-07-08,kr,032830,102000,102000,101000,101500,109302,,FinanceDataReader,
2014-07-09,kr,032830,101500,101500,100500,101000,122915,,FinanceDataReader,
2014-07-10,kr,032830,101000,101000,99100,99400,307723,,FinanceDataReader,
