date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,011200,63284,63896,62053,62363,1168930,,FinanceDataReader,
2014-04-29,kr,011200,62972,63282,62353,62670,824844,,FinanceDataReader,
2014-04-30,kr,011200,66967,67580,63584,63592,4459567,,FinanceDataReader,
2014-05-02,kr,011200,63896,64205,62053,62363,1312784,,FinanceDataReader,
2014-05-07,kr,011200,61746,62055,59348,59414,2723204,,FinanceDataReader,
2014-05-08,kr,011200,58428,59349,58002,58738,1654598,,FinanceDataReader,
2014-05-09,kr,011200,58489,59720,58425,58922,965675,,FinanceDataReader,
2014-05-12,kr,011200,58613,59167,57260,57448,1422595,,FinanceDataReader,
2014-05-13,kr,011200,57256,62050,57256,60827,2782988,,FinanceDataReader,
2014-05-14,kr,011200,60209,62053,60087,60520,973750,,FinanceDataReader,
2014-05-15,kr,011200,60575,62663,60575,61748,1092653,,FinanceDataReader,
2014-05-16,kr,011200,61432,63282,61374,62670,1012459,,FinanceDataReader,
2014-05-19,kr,011200,63894,64506,62972,63592,1099177,,FinanceDataReader,
2014-05-20,kr,011200,63584,63894,62353,62670,701108,,FinanceDataReader,
2014-05-21,kr,011200,63896,64508,63284,63285,763245,,FinanceDataReader,
2014-05-22,kr,011200,63282,63894,62663,62670,524574,,FinanceDataReader,
2014-05-23,kr,011200,63285,63589,62055,62056,699602,,FinanceDataReader,
2014-05-26,kr,011200,64506,65125,62663,62670,1243835,,FinanceDataReader,
2014-05-27,kr,011200,62663,62663,61432,61748,792384,,FinanceDataReader,
2014-05-28,kr,011200,62052,62052,60944,61318,1198150,,FinanceDataReader,
2014-05-29,kr,011200,61130,61310,57934,59229,1813028,,FinanceDataReader,
2014-05-30,kr,011200,59841,59841,58365,58431,1099504,,FinanceDataReader,
2014-06-02,kr,011200,58177,58667,57256,57263,1057860,,FinanceDataReader,
2014-06-03,kr,011200,56767,57076,55659,55789,1429058,,FinanceDataReader,
2014-06-05,kr,011200,54738,56278,54738,55912,1025593,,FinanceDataReader,
2014-06-09,kr,011200,55539,56647,55172,55604,914786,,FinanceDataReader,
2014-06-10,kr,011200,55605,59723,55605,58738,1808244,,FinanceDataReader,
2014-06-11,kr,011200,58854,58854,57134,57263,892715,,FinanceDataReader,
2014-06-12,kr,011200,57569,60824,57137,58369,1937820,,FinanceDataReader,
2014-06-13,kr,011200,58667,58667,56766,57140,1087239,,FinanceDataReader,
2014-06-16,kr,011200,56701,59221,56457,57140,1248151,,FinanceDataReader,
2014-06-17,kr,011200,57500,57622,56153,56219,956814,,FinanceDataReader,
2014-06-18,kr,011200,56704,57567,56523,56957,859633,,FinanceDataReader,
2014-06-19,kr,011200,57076,57321,56154,56464,688596,,FinanceDataReader,
2014-06-20,kr,011200,56338,57259,55481,55481,1076674,,FinanceDataReader,
2014-06-23,kr,011200,54985,55726,53760,53762,1210880,,FinanceDataReader,
2014-06-24,kr,011200,53140,56092,52469,56034,6153804,,FinanceDataReader,
2014-06-25,kr,011200,55604,56216,54373,54683,728322,,FinanceDataReader,
2014-06-26,kr,011200,54741,55483,53942,54130,1121948,,FinanceDataReader,
2014-06-27,kr,011200,53937,58177,52892,55297,3395936,,FinanceDataReader,
2014-06-30,kr,011200,55293,56337,54862,56280,1262003,,FinanceDataReader,
2014-07-01,kr,011200,56523,57200,55537,55912,1494769,,FinanceDataReader,
2014-07-02,kr,011200,55781,56703,55601,55789,1288616,,FinanceDataReader,
2014-07-03,kr,011200,56217,58124,56094,56649,2019229,,FinanceDataReader,
2014-07-04,kr,011200,57379,57934,56335,56587,1237204,,FinanceDataReader,
2014-07-07,kr,011200,57379,57875,56522,57263,1142314,,FinanceDataReader,
2014-07-08,kr,011200,57135,57258,55846,55912,854798,,FinanceDataReader,
2014-07-09,kr,011200,55905,56459,55293,56157,893886,,FinanceDataReader,
2014-07-10,kr,011200,55849,56525,55604,55727,779756,,FinanceDataReader,
2014-07-11,kr,011200,55904,56646,55601,55912,956704,,FinanceDataReader,
2014-07-14,kr,011200,56216,60701,55970,60090,4054056,,FinanceDataReader,
2014-07-15,kr,011200,60089,60147,57324,57448,2493665,,FinanceDataReader,
2014-07-16,kr,011200,58055,65125,57443,62670,9367625,,FinanceDataReader,
2014-07-17,kr,011200,64508,66970,62053,62363,5662171,,FinanceDataReader,
2014-07-18,kr,011200,62358,63898,61436,62056,2269043,,FinanceDataReader,
2014-07-21,kr,011200,63584,63894,60819,60827,1712078,,FinanceDataReader,
2014-07-22,kr,011200,60701,62358,60701,62056,1219031,,FinanceDataReader,
2014-07-23,kr,011200,62358,62667,61436,62056,1261949,,FinanceDataReader,
2014-07-24,kr,011200,62051,65125,62051,63592,2333014,,FinanceDataReader,
2014-07-25,kr,011200,64203,65125,62353,62670,1236887,,FinanceDataReader,
2014-07-28,kr,011200,62974,63284,61743,62363,920164,,FinanceDataReader,
2014-07-29,kr,011200,62358,63898,62055,62056,1067997,,FinanceDataReader,
2014-07-30,kr,011200,62051,62663,60639,62670,1707908,,FinanceDataReader,
2014-07-31,kr,011200,63589,65741,62977,63899,2851464,,FinanceDataReader,
2014-08-01,kr,011200,63898,66051,63589,65742,2245760,,FinanceDataReader,
2014-08-04,kr,011200,66972,67275,65129,65742,2071404,,FinanceDataReader,
2014-08-05,kr,011200,64817,65126,62053,62363,2019151,,FinanceDataReader,
2014-08-06,kr,011200,62356,63284,61434,62363,1045741,,FinanceDataReader,
2014-08-07,kr,011200,63896,65126,62974,63285,1735623,,FinanceDataReader,
2014-08-08,kr,011200,64510,65741,63589,63899,1853068,,FinanceDataReader,
2014-08-11,kr,011200,64820,71883,63898,71272,5911949,,FinanceDataReader,
2014-08-12,kr,011200,71271,71883,67894,69429,4971937,,FinanceDataReader,
2014-08-13,kr,011200,69735,71881,68814,71579,3041755,,FinanceDataReader,
2014-08-14,kr,011200,70657,72803,70038,72501,2670662,,FinanceDataReader,
2014-08-18,kr,011200,69735,71578,69116,70657,2641468,,FinanceDataReader,
2014-08-19,kr,011200,72193,76491,70962,74958,4930099,,FinanceDataReader,
2014-08-20,kr,011200,75565,78640,74953,76494,3568821,,FinanceDataReader,
2014-08-21,kr,011200,75875,77106,74341,74651,1768665,,FinanceDataReader,
2014-08-22,kr,011200,75568,76799,74343,75266,1977062,,FinanceDataReader,
2014-08-25,kr,011200,74648,76491,74345,74958,1554670,,FinanceDataReader,
2014-08-26,kr,011200,75265,77720,74646,76187,2204134,,FinanceDataReader,
2014-08-27,kr,011200,76487,77106,75263,75573,1285396,,FinanceDataReader,
2014-08-28,kr,011200,76487,78330,76184,77416,1784181,,FinanceDataReader,
2014-08-29,kr,011200,75565,76184,74032,75573,2212740,,FinanceDataReader,
2014-09-01,kr,011200,75568,76186,73422,74344,1440864,,FinanceDataReader,
2014-09-02,kr,011200,73424,73727,68816,70350,3086405,,FinanceDataReader,
2014-09-03,kr,011200,70654,71879,69114,69121,1912007,,FinanceDataReader,
2014-09-04,kr,011200,69114,69423,65125,67278,3847194,,FinanceDataReader,
2014-09-05,kr,011200,66972,69428,66354,69429,1803752,,FinanceDataReader,
2014-09-11,kr,011200,68811,71576,68193,70043,1925454,,FinanceDataReader,
2014-09-12,kr,011200,68502,69114,66659,67278,1796675,,FinanceDataReader,
