date,symbol,name,open,high,low,close,volume,source
2025-12-01,HIMS,Hims & Hers,38.75,39.25,37.474998474121094,37.5099983215332,13564100,Yahoo Finance HIMS
2025-12-02,HIMS,Hims & Hers,37.54999923706055,38.279998779296875,36.21500015258789,36.310001373291016,12076000,Yahoo Finance HIMS
2025-12-03,HIMS,Hims & Hers,36.349998474121094,37.125,35.779998779296875,37.06999969482422,10875200,Yahoo Finance HIMS
2025-12-04,HIMS,Hims & Hers,38.27000045776367,40.459999084472656,37.7239990234375,40.02000045776367,24755200,Yahoo Finance HIMS
2025-12-05,HIMS,Hims & Hers,40.0,40.9900016784668,39.16999816894531,39.20000076293945,22174100,Yahoo Finance HIMS
2025-12-08,HIMS,Hims & Hers,39.34000015258789,39.599998474121094,38.23699951171875,39.119998931884766,9713100,Yahoo Finance HIMS
2025-12-09,HIMS,Hims & Hers,39.040000915527344,40.7400016784668,38.93000030517578,39.81999969482422,12617600,Yahoo Finance HIMS
2025-12-10,HIMS,Hims & Hers,39.650001525878906,39.78499984741211,37.61000061035156,37.880001068115234,16426400,Yahoo Finance HIMS
2025-12-11,HIMS,Hims & Hers,37.25,37.86000061035156,36.650001525878906,37.77000045776367,10260300,Yahoo Finance HIMS
2025-12-12,HIMS,Hims & Hers,37.599998474121094,38.880001068115234,36.849998474121094,37.209999084472656,10345200,Yahoo Finance HIMS
2025-12-15,HIMS,Hims & Hers,37.81999969482422,38.029998779296875,35.68000030517578,36.25,11294500,Yahoo Finance HIMS
2025-12-16,HIMS,Hims & Hers,36.0099983215332,36.900001525878906,35.40999984741211,36.86000061035156,10360000,Yahoo Finance HIMS
2025-12-17,HIMS,Hims & Hers,36.709999084472656,37.61000061035156,34.89500045776367,34.970001220703125,11451500,Yahoo Finance HIMS
2025-12-18,HIMS,Hims & Hers,35.599998474121094,36.029998779296875,34.310001373291016,34.77000045776367,11728300,Yahoo Finance HIMS
2025-12-19,HIMS,Hims & Hers,34.970001220703125,35.86000061035156,34.599998474121094,35.560001373291016,13764600,Yahoo Finance HIMS
2025-12-22,HIMS,Hims & Hers,35.970001220703125,36.27000045776367,34.78499984741211,35.04999923706055,12908200,Yahoo Finance HIMS
2025-12-23,HIMS,Hims & Hers,34.75,35.13999938964844,34.099998474121094,34.79999923706055,9523700,Yahoo Finance HIMS
2025-12-24,HIMS,Hims & Hers,34.61000061035156,35.040000915527344,34.130001068115234,34.66999816894531,4922700,Yahoo Finance HIMS
2025-12-26,HIMS,Hims & Hers,34.56999969482422,34.619998931884766,33.5,34.310001373291016,9909800,Yahoo Finance HIMS
2025-12-29,HIMS,Hims & Hers,34.060001373291016,34.75,33.79999923706055,34.099998474121094,9225200,Yahoo Finance HIMS
2025-12-30,HIMS,Hims & Hers,34.20000076293945,34.415000915527344,33.040000915527344,33.040000915527344,11262600,Yahoo Finance HIMS
2025-12-31,HIMS,Hims & Hers,32.91999816894531,32.95000076293945,32.064998626708984,32.470001220703125,14117900,Yahoo Finance HIMS
2026-01-02,HIMS,Hims & Hers,33.0,33.72999954223633,32.04999923706055,33.40999984741211,13320900,Yahoo Finance HIMS
2026-01-05,HIMS,Hims & Hers,33.959999084472656,35.83000183105469,33.189998626708984,34.709999084472656,17344400,Yahoo Finance HIMS
2026-01-06,HIMS,Hims & Hers,35.42499923706055,35.95000076293945,34.31999969482422,35.459999084472656,11836300,Yahoo Finance HIMS
2026-01-07,HIMS,Hims & Hers,35.4900016784668,36.45000076293945,34.939998626708984,35.459999084472656,10986400,Yahoo Finance HIMS
2026-01-08,HIMS,Hims & Hers,35.15999984741211,35.15999984741211,33.5099983215332,33.869998931884766,15611100,Yahoo Finance HIMS
2026-01-09,HIMS,Hims & Hers,34.310001373291016,34.349998474121094,31.65999984741211,31.690000534057617,25399600,Yahoo Finance HIMS
2026-01-12,HIMS,Hims & Hers,31.075000762939453,32.755001068115234,29.920000076293945,32.34000015258789,25633800,Yahoo Finance HIMS
2026-01-13,HIMS,Hims & Hers,33.20000076293945,33.27000045776367,31.709999084472656,32.20000076293945,15262300,Yahoo Finance HIMS
2026-01-14,HIMS,Hims & Hers,32.029998779296875,32.040000915527344,30.75,31.31999969482422,15132500,Yahoo Finance HIMS
2026-01-15,HIMS,Hims & Hers,31.579999923706055,31.65999984741211,30.729999542236328,31.229999542236328,13666300,Yahoo Finance HIMS
2026-01-16,HIMS,Hims & Hers,31.229999542236328,31.819000244140625,30.639999389648438,31.3799991607666,14591200,Yahoo Finance HIMS
