date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,105560,35550,35600,35000,35050,2219925,,FinanceDataReader,
2014-04-29,kr,105560,35050,35150,34800,34950,1227820,,FinanceDataReader,
2014-04-30,kr,105560,35300,35500,35050,35200,1056887,,FinanceDataReader,
2014-05-02,kr,105560,35500,35550,35100,35300,661200,,FinanceDataReader,
2014-05-07,kr,105560,36000,36000,34800,34800,934002,,FinanceDataReader,
2014-05-08,kr,105560,34850,35450,34600,35400,1213264,,FinanceDataReader,
2014-05-09,kr,105560,35050,35600,35000,35550,495924,,FinanceDataReader,
2014-05-12,kr,105560,35600,35650,35150,35500,601743,,FinanceDataReader,
2014-05-13,kr,105560,35700,36050,35450,35950,757332,,FinanceDataReader,
2014-05-14,kr,105560,36300,37000,36100,37000,1737031,,FinanceDataReader,
2014-05-15,kr,105560,36900,37300,36600,36950,1224592,,FinanceDataReader,
2014-05-16,kr,105560,36850,37000,36650,36950,688355,,FinanceDataReader,
2014-05-19,kr,105560,37050,37200,36650,37100,935631,,FinanceDataReader,
2014-05-20,kr,105560,36900,37000,36300,36750,1135716,,FinanceDataReader,
2014-05-21,kr,105560,36600,36650,35200,35400,2573758,,FinanceDataReader,
2014-05-22,kr,105560,35550,35950,35450,35800,1129794,,FinanceDataReader,
2014-05-23,kr,105560,35800,36200,35500,35700,1021830,,FinanceDataReader,
2014-05-26,kr,105560,35700,35800,35300,35500,754638,,FinanceDataReader,
2014-05-27,kr,105560,35700,35750,35000,35150,945854,,FinanceDataReader,
2014-05-28,kr,105560,35350,35450,35100,35300,912271,,FinanceDataReader,
2014-05-29,kr,105560,35400,35400,35050,35200,643214,,FinanceDataReader,
2014-05-30,kr,105560,35100,35350,34750,34750,1165128,,FinanceDataReader,
2014-06-02,kr,105560,34750,35000,34500,34650,856386,,FinanceDataReader,
2014-06-03,kr,105560,34550,34600,34000,34300,1453849,,FinanceDataReader,
2014-06-05,kr,105560,34600,34600,34250,34400,1171735,,FinanceDataReader,
2014-06-09,kr,105560,34700,35450,34650,35050,1139461,,FinanceDataReader,
2014-06-10,kr,105560,35400,35800,35250,35350,1322586,,FinanceDataReader,
2014-06-11,kr,105560,35600,35600,34900,35500,1124993,,FinanceDataReader,
2014-06-12,kr,105560,35850,36100,35250,35800,1584334,,FinanceDataReader,
2014-06-13,kr,105560,35750,35750,35050,35100,805043,,FinanceDataReader,
2014-06-16,kr,105560,34900,35100,34550,35000,799311,,FinanceDataReader,
2014-06-17,kr,105560,34800,35050,34550,34600,1095462,,FinanceDataReader,
2014-06-18,kr,105560,34450,34600,34300,34500,625113,,FinanceDataReader,
2014-06-19,kr,105560,34650,34950,34550,34700,671080,,FinanceDataReader,
2014-06-20,kr,105560,34750,35100,34150,34200,1046050,,FinanceDataReader,
2014-06-23,kr,105560,34400,34650,34300,34400,695987,,FinanceDataReader,
2014-06-24,kr,105560,34350,35400,34350,35200,1105062,,FinanceDataReader,
2014-06-25,kr,105560,35150,35250,34850,34850,565398,,FinanceDataReader,
2014-06-26,kr,105560,35050,35250,34850,35100,777504,,FinanceDataReader,
2014-06-27,kr,105560,35250,35450,35100,35450,796957,,FinanceDataReader,
2014-06-30,kr,105560,35150,35350,34950,35200,758389,,FinanceDataReader,
2014-07-01,kr,105560,35000,35150,34600,34850,759850,,FinanceDataReader,
2014-07-02,kr,105560,35000,35100,34800,34850,580509,,FinanceDataReader,
2014-07-03,kr,105560,35000,35100,34600,34650,631129,,FinanceDataReader,
2014-07-04,kr,105560,34950,35000,34600,34650,528475,,FinanceDataReader,
2014-07-07,kr,105560,34750,35550,34750,35200,1223857,,FinanceDataReader,
2014-07-08,kr,105560,35200,35550,34850,35400,819011,,FinanceDataReader,
2014-07-09,kr,105560,35700,35900,35350,35850,1396812,,FinanceDataReader,
2014-07-10,kr,105560,36050,36100,35650,35700,634960,,FinanceDataReader,
2014-07-11,kr,105560,35400,35450,35000,35450,664672,,FinanceDataReader,
2014-07-14,kr,105560,35450,35500,35000,35050,621270,,FinanceDataReader,
2014-07-15,kr,105560,35300,35700,35200,35650,1063928,,FinanceDataReader,
2014-07-16,kr,105560,35900,36050,35600,35700,882132,,FinanceDataReader,
2014-07-17,kr,105560,36000,36450,35800,36250,1232849,,FinanceDataReader,
2014-07-18,kr,105560,35950,36150,35650,35900,570221,,FinanceDataReader,
2014-07-21,kr,105560,36100,36150,35550,35950,751206,,FinanceDataReader,
2014-07-22,kr,105560,35800,36200,35750,36150,523566,,FinanceDataReader,
2014-07-23,kr,105560,36400,36850,36350,36800,1370962,,FinanceDataReader,
2014-07-24,kr,105560,36800,36850,36250,36400,775647,,FinanceDataReader,
2014-07-25,kr,105560,36550,36900,36500,36750,933635,,FinanceDataReader,
2014-07-28,kr,105560,37000,38800,36900,38600,3431184,,FinanceDataReader,
2014-07-29,kr,105560,38800,39950,38750,39600,3893528,,FinanceDataReader,
2014-07-30,kr,105560,40000,40500,39800,39900,3005360,,FinanceDataReader,
2014-07-31,kr,105560,40050,41000,40000,40200,2553753,,FinanceDataReader,
2014-08-01,kr,105560,40000,40600,39700,40200,1918284,,FinanceDataReader,
