date,symbol,name,open,high,low,close,volume,source
2025-12-01,TSLA,Tesla,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Yahoo Finance TSLA
2025-12-02,TSLA,Tesla,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,69336600,Yahoo Finance TSLA
2025-12-03,TSLA,Tesla,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,87483000,Yahoo Finance TSLA
2025-12-04,TSLA,Tesla,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,71906500,Yahoo Finance TSLA
2025-12-05,TSLA,Tesla,453.0299987792969,458.8699951171875,451.6600036621094,455.0,56427500,Yahoo Finance TSLA
2025-12-08,TSLA,Tesla,447.45001220703125,449.75,435.25,439.5799865722656,69165800,Yahoo Finance TSLA
2025-12-09,TSLA,Tesla,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,62367400,Yahoo Finance TSLA
2025-12-10,TSLA,Tesla,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,63257500,Yahoo Finance TSLA
2025-12-11,TSLA,Tesla,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,55979500,Yahoo Finance TSLA
2025-12-12,TSLA,Tesla,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,95656700,Yahoo Finance TSLA
2025-12-15,TSLA,Tesla,469.44000244140625,481.7699890136719,467.6600036621094,475.30999755859375,114542200,Yahoo Finance TSLA
2025-12-16,TSLA,Tesla,472.2099914550781,491.5,465.8299865722656,489.8800048828125,107608100,Yahoo Finance TSLA
2025-12-17,TSLA,Tesla,488.2200012207031,495.2799987792969,466.20001220703125,467.260009765625,106490400,Yahoo Finance TSLA
2025-12-18,TSLA,Tesla,478.1600036621094,490.8599853515625,473.1199951171875,483.3699951171875,95168400,Yahoo Finance TSLA
2025-12-19,TSLA,Tesla,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,Yahoo Finance TSLA
2025-12-22,TSLA,Tesla,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,86916100,Yahoo Finance TSLA
2025-12-23,TSLA,Tesla,489.3999938964844,491.9700012207031,482.8399963378906,485.55999755859375,58223600,Yahoo Finance TSLA
2025-12-24,TSLA,Tesla,488.4800109863281,490.8999938964844,476.79998779296875,485.3999938964844,41285400,Yahoo Finance TSLA
2025-12-26,TSLA,Tesla,485.2300109863281,489.0899963378906,473.82000732421875,475.19000244140625,58780700,Yahoo Finance TSLA
2025-12-29,TSLA,Tesla,469.0,469.3999938964844,459.0,459.6400146484375,66263000,Yahoo Finance TSLA
2025-12-30,TSLA,Tesla,461.0899963378906,463.1199951171875,453.8299865722656,454.42999267578125,59238500,Yahoo Finance TSLA
2025-12-31,TSLA,Tesla,456.1000061035156,456.54998779296875,449.29998779296875,449.7200012207031,49078000,Yahoo Finance TSLA
2026-01-02,TSLA,Tesla,457.79998779296875,458.3399963378906,435.29998779296875,438.07000732421875,85535400,Yahoo Finance TSLA
2026-01-05,TSLA,Tesla,447.989990234375,457.54998779296875,444.57000732421875,451.6700134277344,67940800,Yahoo Finance TSLA
2026-01-06,TSLA,Tesla,446.3800048828125,448.25,428.7799987792969,432.9599914550781,89093800,Yahoo Finance TSLA
2026-01-07,TSLA,Tesla,435.8999938964844,438.3699951171875,431.2900085449219,431.4100036621094,59828800,Yahoo Finance TSLA
2026-01-08,TSLA,Tesla,427.8900146484375,436.8900146484375,424.3699951171875,435.79998779296875,57041100,Yahoo Finance TSLA
2026-01-09,TSLA,Tesla,435.95001220703125,449.04998779296875,430.3900146484375,445.010009765625,67331500,Yahoo Finance TSLA
2026-01-12,TSLA,Tesla,441.2300109863281,454.29998779296875,438.0,448.9599914550781,61649600,Yahoo Finance TSLA
2026-01-13,TSLA,Tesla,450.20001220703125,451.80999755859375,443.95001220703125,447.20001220703125,53719200,Yahoo Finance TSLA
2026-01-14,TSLA,Tesla,442.80999755859375,443.9100036621094,434.2200012207031,439.20001220703125,57259500,Yahoo Finance TSLA
2026-01-15,TSLA,Tesla,441.1300048828125,445.3599853515625,437.6499938964844,438.57000732421875,49465800,Yahoo Finance TSLA
2026-01-16,TSLA,Tesla,439.5,447.25,435.260009765625,437.5,60220600,Yahoo Finance TSLA
2026-01-20,TSLA,Tesla,429.3599853515625,430.7300109863281,417.44000244140625,419.25,63187300,Yahoo Finance TSLA
2026-01-21,TSLA,Tesla,421.6600036621094,438.20001220703125,419.6199951171875,431.44000244140625,68124000,Yahoo Finance TSLA
2026-01-22,TSLA,Tesla,435.1600036621094,449.5,432.6300048828125,449.3599853515625,71546700,Yahoo Finance TSLA
2026-01-23,TSLA,Tesla,447.42999267578125,452.42999267578125,444.0400085449219,449.05999755859375,56771400,Yahoo Finance TSLA
2026-01-26,TSLA,Tesla,445.0,445.0400085449219,434.2799987792969,435.20001220703125,49397400,Yahoo Finance TSLA
2026-01-27,TSLA,Tesla,437.4100036621094,437.5199890136719,430.69000244140625,430.8999938964844,37733100,Yahoo Finance TSLA
2026-01-28,TSLA,Tesla,431.9100036621094,438.260009765625,430.1000061035156,431.4599914550781,54857400,Yahoo Finance TSLA
2026-01-29,TSLA,Tesla,437.79998779296875,440.2300109863281,414.6199951171875,416.55999755859375,81686100,Yahoo Finance TSLA
2026-01-30,TSLA,Tesla,425.3500061035156,439.8800048828125,422.70001220703125,430.4100036621094,82626100,Yahoo Finance TSLA
2026-02-02,TSLA,Tesla,421.2900085449219,427.1499938964844,414.5,421.80999755859375,58739500,Yahoo Finance TSLA
2026-02-03,TSLA,Tesla,424.2699890136719,428.55999755859375,413.69000244140625,421.9599914550781,56886500,Yahoo Finance TSLA
2026-02-04,TSLA,Tesla,420.4599914550781,423.8999938964844,399.17999267578125,406.010009765625,74606900,Yahoo Finance TSLA
2026-02-05,TSLA,Tesla,397.0199890136719,402.1000061035156,387.5299987792969,397.2099914550781,72819800,Yahoo Finance TSLA
2026-02-06,TSLA,Tesla,400.8699951171875,414.54998779296875,397.75,411.1099853515625,62677100,Yahoo Finance TSLA
2026-02-09,TSLA,Tesla,409.9100036621094,421.25,407.2900085449219,417.32000732421875,54484300,Yahoo Finance TSLA
2026-02-10,TSLA,Tesla,418.0799865722656,427.25,417.0,425.2099914550781,64450200,Yahoo Finance TSLA
2026-02-11,TSLA,Tesla,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,57362000,Yahoo Finance TSLA
2026-02-12,TSLA,Tesla,430.29998779296875,436.2300109863281,414.0,417.07000732421875,61933400,Yahoo Finance TSLA
2026-02-13,TSLA,Tesla,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51434100,Yahoo Finance TSLA
2026-02-17,TSLA,Tesla,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,59678800,Yahoo Finance TSLA
2026-02-18,TSLA,Tesla,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,45921400,Yahoo Finance TSLA
