date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-11-12,180.1999969482422,181.27000427246094,177.19000244140625,179.27000427246094,178.99215698242188,2365600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-13,176.22999572753906,177.0,167.60000610351562,169.58999633789062,169.3271484375,4473200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-14,163.9199981689453,173.80999755859375,163.1999969482422,169.97000122070312,169.7065887451172,3208300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-17,168.47000122070312,173.3800048828125,164.49000549316406,167.44000244140625,167.1804962158203,3517700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-18,165.50999450683594,167.32000732421875,163.0,163.72000122070312,163.4662628173828,2803700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-19,164.5800018310547,170.39999389648438,162.75999450683594,168.22999572753906,167.96926879882812,2726200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-20,172.27999877929688,173.8300018310547,154.7100067138672,155.89999389648438,155.65838623046875,5142700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-21,155.3300018310547,160.6199951171875,151.52000427246094,158.91000366210938,158.66371154785156,3871300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-24,160.0,167.61000061035156,159.5,165.97000122070312,165.8380126953125,5139900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-25,165.3300018310547,168.08999633789062,160.36000061035156,167.6699981689453,167.53663635253906,2833700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-26,169.6199951171875,180.88999938964844,168.80999755859375,179.3800048828125,179.2373504638672,3744500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-11-28,179.6999969482422,182.1699981689453,179.4600067138672,181.88999938964844,181.74534606933594,1877100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-01,179.1699981689453,182.8699951171875,178.0399932861328,179.6300048828125,179.48715209960938,2765800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-02,186.33999633789062,191.47999572753906,185.88999938964844,189.94000244140625,189.78892517089844,3721700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-03,191.52000427246094,196.1999969482422,189.0,195.0800018310547,194.9248504638672,3339200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
