date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-09-05,63.97999954223633,64.58999633789062,62.470001220703125,63.33000183105469,63.2109489440918,25793100,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-08,63.619998931884766,66.12999725341797,63.06999969482422,66.0,65.87593078613281,24466600,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-09,65.86000061035156,67.44000244140625,65.19000244140625,66.83999633789062,66.71434783935547,17226000,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-10,67.91999816894531,68.5199966430664,66.68000030517578,67.0999984741211,66.97386932373047,23751400,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-11,67.0,68.19999694824219,66.36000061035156,66.58999633789062,66.4648208618164,13912400,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-12,67.55000305175781,67.75,66.13999938964844,67.3499984741211,67.223388671875,14868600,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-15,67.44999694824219,68.11000061035156,66.33000183105469,67.43000030517578,67.30323791503906,17340800,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-16,67.83999633789062,69.18000030517578,67.36000061035156,68.86000061035156,68.73056030273438,15931000,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-17,68.86000061035156,72.41000366210938,68.36000061035156,70.9800033569336,70.84657287597656,29593100,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-18,72.75,75.0,72.48999786376953,74.2300033569336,74.09046173095703,28894800,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-19,74.75,75.37000274658203,73.31999969482422,74.26000213623047,74.12040710449219,31788100,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-22,73.3499984741211,75.93000030517578,73.3499984741211,75.52999877929688,75.38802337646484,20037700,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-23,75.38999938964844,76.3499984741211,74.0199966430664,74.62000274658203,74.47972106933594,21403700,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-24,76.95999908447266,81.72000122070312,75.06999969482422,80.08999633789062,79.93943786621094,50429500,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-25,78.11000061035156,84.45999908447266,76.31999969482422,83.80999755859375,83.6524429321289,43286000,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-26,82.47000122070312,83.87000274658203,81.54000091552734,83.16999816894531,83.0136489868164,26715100,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-29,83.69000244140625,85.08999633789062,82.31999969482422,82.38999938964844,82.23512268066406,20468300,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-09-30,81.69999694824219,84.43000030517578,81.4000015258789,84.06999969482422,83.91195678710938,18751700,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-01,82.4000015258789,84.11000061035156,81.3499984741211,83.88999938964844,83.7322998046875,20038400,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-02,85.06999969482422,87.30999755859375,84.43000030517578,86.19999694824219,86.03795623779297,21698700,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-03,86.27999877929688,87.2699966430664,85.08000183105469,86.22000122070312,86.05792236328125,15679200,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-06,88.8499984741211,90.25,88.25,88.91999816894531,88.75284576416016,20580500,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-07,88.97000122070312,90.88999938964844,86.02999877929688,86.97000122070312,86.80651092529297,17609500,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-08,88.38999938964844,92.66999816894531,87.62000274658203,92.5,92.32611083984375,20451000,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-09,91.94000244140625,92.6500015258789,90.5199966430664,90.68000030517578,90.5095443725586,14868400,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
2025-10-10,92.97000122070312,94.66000366210938,85.36000061035156,85.61000061035156,85.50564575195312,30545700,MRVL,us,Yahoo chart,2026-05-26 16:01:27 KST
