date,symbol,name,open,high,low,close,volume,source
2025-12-01,AMZN,Amazon,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Yahoo Finance AMZN
2025-12-02,AMZN,Amazon,235.00999450683594,238.97000122070312,233.5500030517578,234.4199981689453,45785400,Yahoo Finance AMZN
2025-12-03,AMZN,Amazon,233.35000610351562,233.3800048828125,230.61000061035156,232.3800048828125,35495100,Yahoo Finance AMZN
2025-12-04,AMZN,Amazon,232.77000427246094,233.5,226.8000030517578,229.11000061035156,45683200,Yahoo Finance AMZN
2025-12-05,AMZN,Amazon,230.32000732421875,231.24000549316406,228.5500030517578,229.52999877929688,33117400,Yahoo Finance AMZN
2025-12-08,AMZN,Amazon,229.58999633789062,230.8300018310547,226.27000427246094,226.88999938964844,35019200,Yahoo Finance AMZN
2025-12-09,AMZN,Amazon,226.83999633789062,228.57000732421875,225.11000061035156,227.9199981689453,25841700,Yahoo Finance AMZN
2025-12-10,AMZN,Amazon,228.80999755859375,232.4199981689453,228.4600067138672,231.77999877929688,38790700,Yahoo Finance AMZN
2025-12-11,AMZN,Amazon,230.7100067138672,232.11000061035156,228.69000244140625,230.27999877929688,28249600,Yahoo Finance AMZN
2025-12-12,AMZN,Amazon,229.8699951171875,230.0800018310547,225.1199951171875,226.19000244140625,35639100,Yahoo Finance AMZN
2025-12-15,AMZN,Amazon,227.92999267578125,227.92999267578125,221.5,222.5399932861328,47286100,Yahoo Finance AMZN
2025-12-16,AMZN,Amazon,223.0399932861328,223.66000366210938,221.1300048828125,222.55999755859375,39298900,Yahoo Finance AMZN
2025-12-17,AMZN,Amazon,224.66000366210938,225.19000244140625,220.99000549316406,221.27000427246094,44034400,Yahoo Finance AMZN
2025-12-18,AMZN,Amazon,225.7100067138672,229.22999572753906,224.41000366210938,226.75999450683594,50272400,Yahoo Finance AMZN
2025-12-19,AMZN,Amazon,226.75999450683594,229.1300048828125,225.5800018310547,227.35000610351562,85544400,Yahoo Finance AMZN
2025-12-22,AMZN,Amazon,228.61000061035156,229.47999572753906,226.7100067138672,228.42999267578125,32261300,Yahoo Finance AMZN
2025-12-23,AMZN,Amazon,229.05999755859375,232.4499969482422,228.72999572753906,232.13999938964844,29230200,Yahoo Finance AMZN
2025-12-24,AMZN,Amazon,232.1300048828125,232.9499969482422,231.3300018310547,232.3800048828125,11420500,Yahoo Finance AMZN
2025-12-26,AMZN,Amazon,232.0399932861328,232.99000549316406,231.17999267578125,232.52000427246094,15994700,Yahoo Finance AMZN
2025-12-29,AMZN,Amazon,231.94000244140625,232.60000610351562,230.77000427246094,232.07000732421875,19797900,Yahoo Finance AMZN
2025-12-30,AMZN,Amazon,231.2100067138672,232.77000427246094,230.1999969482422,232.52999877929688,21910500,Yahoo Finance AMZN
2025-12-31,AMZN,Amazon,232.91000366210938,232.99000549316406,230.1199951171875,230.82000732421875,24383700,Yahoo Finance AMZN
2026-01-02,AMZN,Amazon,231.33999633789062,235.4600067138672,224.6999969482422,226.5,51456200,Yahoo Finance AMZN
2026-01-05,AMZN,Amazon,228.83999633789062,234.0,227.17999267578125,233.05999755859375,49733300,Yahoo Finance AMZN
2026-01-06,AMZN,Amazon,232.10000610351562,243.17999267578125,232.07000732421875,240.92999267578125,53764700,Yahoo Finance AMZN
2026-01-07,AMZN,Amazon,239.61000061035156,245.2899932861328,239.52000427246094,241.55999755859375,42236500,Yahoo Finance AMZN
2026-01-08,AMZN,Amazon,243.05999755859375,246.41000366210938,241.8800048828125,246.2899932861328,39509800,Yahoo Finance AMZN
2026-01-09,AMZN,Amazon,244.57000732421875,247.86000061035156,242.24000549316406,247.3800048828125,34560000,Yahoo Finance AMZN
2026-01-12,AMZN,Amazon,246.72999572753906,248.94000244140625,245.9600067138672,246.47000122070312,35867800,Yahoo Finance AMZN
2026-01-13,AMZN,Amazon,246.52999877929688,247.66000366210938,240.25,242.60000610351562,38371800,Yahoo Finance AMZN
2026-01-14,AMZN,Amazon,241.14999389648438,241.27999877929688,236.22000122070312,236.64999389648438,41410600,Yahoo Finance AMZN
2026-01-15,AMZN,Amazon,239.30999755859375,240.64999389648438,236.6300048828125,238.17999267578125,43003600,Yahoo Finance AMZN
2026-01-16,AMZN,Amazon,239.08999633789062,239.57000732421875,236.41000366210938,239.1199951171875,45888300,Yahoo Finance AMZN
2026-01-20,AMZN,Amazon,233.75999450683594,235.08999633789062,229.33999633789062,231.0,47737900,Yahoo Finance AMZN
2026-01-21,AMZN,Amazon,231.08999633789062,232.3000030517578,226.8800048828125,231.30999755859375,47276100,Yahoo Finance AMZN
2026-01-22,AMZN,Amazon,234.0500030517578,235.72000122070312,230.89999389648438,234.33999633789062,31913300,Yahoo Finance AMZN
2026-01-23,AMZN,Amazon,234.9600067138672,240.4499969482422,234.57000732421875,239.16000366210938,33778500,Yahoo Finance AMZN
2026-01-26,AMZN,Amazon,239.97999572753906,240.9499969482422,237.5399932861328,238.4199981689453,32825500,Yahoo Finance AMZN
2026-01-27,AMZN,Amazon,239.69000244140625,244.8800048828125,238.0800018310547,244.67999267578125,38029200,Yahoo Finance AMZN
2026-01-28,AMZN,Amazon,246.3699951171875,247.77999877929688,241.52999877929688,243.00999450683594,40882700,Yahoo Finance AMZN
2026-01-29,AMZN,Amazon,242.82000732421875,243.0,236.74000549316406,241.72999572753906,47229600,Yahoo Finance AMZN
2026-01-30,AMZN,Amazon,239.88999938964844,243.32000732421875,237.63999938964844,239.3000030517578,46585000,Yahoo Finance AMZN
2026-02-02,AMZN,Amazon,238.30999755859375,245.6300048828125,238.1699981689453,242.9600067138672,37546100,Yahoo Finance AMZN
2026-02-03,AMZN,Amazon,244.97999572753906,246.35000610351562,235.4499969482422,238.6199951171875,53831300,Yahoo Finance AMZN
2026-02-04,AMZN,Amazon,238.86000061035156,238.86000061035156,231.82000732421875,232.99000549316406,51299900,Yahoo Finance AMZN
2026-02-05,AMZN,Amazon,224.91000366210938,226.30999755859375,220.3800048828125,222.69000244140625,103509200,Yahoo Finance AMZN
2026-02-06,AMZN,Amazon,202.6999969482422,211.44000244140625,200.30999755859375,210.32000732421875,179210900,Yahoo Finance AMZN
2026-02-09,AMZN,Amazon,208.97000122070312,212.80999755859375,203.35000610351562,208.72000122070312,91178400,Yahoo Finance AMZN
2026-02-10,AMZN,Amazon,208.8000030517578,212.64999389648438,206.41000366210938,206.9600067138672,67175000,Yahoo Finance AMZN
2026-02-11,AMZN,Amazon,208.05999755859375,208.57000732421875,202.49000549316406,204.0800018310547,65545500,Yahoo Finance AMZN
2026-02-12,AMZN,Amazon,203.9600067138672,203.9600067138672,197.55999755859375,199.60000610351562,83975400,Yahoo Finance AMZN
2026-02-13,AMZN,Amazon,198.8800048828125,201.16000366210938,197.27999877929688,198.7899932861328,66321600,Yahoo Finance AMZN
2026-02-17,AMZN,Amazon,198.1300048828125,201.74000549316406,196.0,201.14999389648438,69879200,Yahoo Finance AMZN
2026-02-18,AMZN,Amazon,202.07000732421875,206.86000061035156,201.50999450683594,204.7899932861328,51003300,Yahoo Finance AMZN
2026-02-19,AMZN,Amazon,203.8000030517578,205.63999938964844,202.80999755859375,204.86000061035156,35669600,Yahoo Finance AMZN
2026-02-20,AMZN,Amazon,204.75999450683594,211.1699981689453,203.75,210.11000061035156,65881600,Yahoo Finance AMZN
2026-02-23,AMZN,Amazon,208.10000610351562,208.42999267578125,203.11000061035156,205.27000427246094,53581500,Yahoo Finance AMZN
2026-02-24,AMZN,Amazon,205.47000122070312,210.36000061035156,203.25,208.55999755859375,41137200,Yahoo Finance AMZN
2026-02-25,AMZN,Amazon,210.4600067138672,211.58999633789062,208.92999267578125,210.63999938964844,41346400,Yahoo Finance AMZN
2026-02-26,AMZN,Amazon,210.72999572753906,211.0500030517578,205.35000610351562,207.9199981689453,47756800,Yahoo Finance AMZN
2026-02-27,AMZN,Amazon,206.8300018310547,210.3300018310547,205.1999969482422,210.0,57422800,Yahoo Finance AMZN
2026-03-02,AMZN,Amazon,204.5500030517578,209.72999572753906,203.4600067138672,208.38999938964844,46001000,Yahoo Finance AMZN
2026-03-03,AMZN,Amazon,203.10000610351562,209.17999267578125,202.47999572753906,208.72999572753906,43184900,Yahoo Finance AMZN
2026-03-04,AMZN,Amazon,210.47000122070312,217.5399932861328,210.14999389648438,216.82000732421875,54731100,Yahoo Finance AMZN
2026-03-05,AMZN,Amazon,215.97999572753906,220.47000122070312,215.58999633789062,218.94000244140625,60943400,Yahoo Finance AMZN
2026-03-06,AMZN,Amazon,214.99000549316406,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Yahoo Finance AMZN
2026-03-09,AMZN,Amazon,210.4499969482422,213.82000732421875,207.11000061035156,213.49000549316406,54642900,Yahoo Finance AMZN
2026-03-10,AMZN,Amazon,214.19000244140625,215.64999389648438,212.42999267578125,214.3300018310547,35678800,Yahoo Finance AMZN
2026-03-11,AMZN,Amazon,215.7100067138672,217.0,211.35000610351562,212.64999389648438,34199300,Yahoo Finance AMZN
2026-03-12,AMZN,Amazon,210.38999938964844,211.7100067138672,208.14999389648438,209.52999877929688,44349500,Yahoo Finance AMZN
2026-03-13,AMZN,Amazon,209.61000061035156,210.55999755859375,206.22000122070312,207.6699981689453,35662100,Yahoo Finance AMZN
2026-03-16,AMZN,Amazon,208.35000610351562,212.72000122070312,207.4499969482422,211.74000549316406,42209300,Yahoo Finance AMZN
2026-03-17,AMZN,Amazon,212.82000732421875,215.6999969482422,212.42999267578125,215.1999969482422,44969900,Yahoo Finance AMZN
2026-03-18,AMZN,Amazon,213.92999267578125,215.13999938964844,208.8300018310547,209.8699951171875,37846600,Yahoo Finance AMZN
2026-03-19,AMZN,Amazon,207.05999755859375,209.1199951171875,206.0500030517578,208.75999450683594,36440600,Yahoo Finance AMZN
2026-03-20,AMZN,Amazon,207.39999389648438,207.5399932861328,204.32000732421875,205.3699951171875,63694600,Yahoo Finance AMZN
2026-03-23,AMZN,Amazon,209.7899932861328,212.8000030517578,209.50999450683594,210.13999938964844,44277400,Yahoo Finance AMZN
2026-03-24,AMZN,Amazon,207.9499969482422,209.35000610351562,206.63999938964844,207.24000549316406,35351400,Yahoo Finance AMZN
2026-03-25,AMZN,Amazon,211.55999755859375,213.07000732421875,209.89999389648438,211.7100067138672,36388800,Yahoo Finance AMZN
2026-03-26,AMZN,Amazon,210.61000061035156,212.88999938964844,207.1199951171875,207.5399932861328,46746000,Yahoo Finance AMZN
2026-03-27,AMZN,Amazon,206.4600067138672,206.60000610351562,199.13999938964844,199.33999633789062,56009800,Yahoo Finance AMZN
2026-03-30,AMZN,Amazon,201.47999572753906,203.8000030517578,199.97999572753906,200.9499969482422,46373800,Yahoo Finance AMZN
2026-03-31,AMZN,Amazon,204.85000610351562,210.27999877929688,204.13999938964844,208.27000427246094,58470100,Yahoo Finance AMZN
2026-04-01,AMZN,Amazon,210.44000244140625,213.5800018310547,208.19000244140625,210.57000732421875,45955400,Yahoo Finance AMZN
2026-04-02,AMZN,Amazon,206.5399932861328,212.2100067138672,204.89999389648438,209.77000427246094,31453000,Yahoo Finance AMZN
2026-04-06,AMZN,Amazon,209.8000030517578,212.9499969482422,209.58999633789062,212.7899932861328,25385500,Yahoo Finance AMZN
2026-04-07,AMZN,Amazon,211.24000549316406,213.97000122070312,209.0800018310547,213.77000427246094,28154600,Yahoo Finance AMZN
2026-04-08,AMZN,Amazon,223.7899932861328,226.10000610351562,219.6199951171875,221.25,51092700,Yahoo Finance AMZN
2026-04-09,AMZN,Amazon,225.22999572753906,233.8000030517578,223.27000427246094,233.64999389648438,65964200,Yahoo Finance AMZN
2026-04-10,AMZN,Amazon,235.3000030517578,240.42999267578125,235.2100067138672,238.3800048828125,56912800,Yahoo Finance AMZN
2026-04-13,AMZN,Amazon,237.4499969482422,240.0,235.75,239.88999938964844,42166200,Yahoo Finance AMZN
2026-04-14,AMZN,Amazon,241.77999877929688,252.17999267578125,241.77999877929688,249.02000427246094,72685000,Yahoo Finance AMZN
2026-04-15,AMZN,Amazon,249.25,250.44000244140625,247.1999969482422,248.5,43045200,Yahoo Finance AMZN
2026-04-16,AMZN,Amazon,248.50999450683594,250.0,244.1999969482422,249.6999969482422,41895700,Yahoo Finance AMZN
2026-04-17,AMZN,Amazon,254.99000549316406,256.17999267578125,250.11000061035156,250.55999755859375,52029300,Yahoo Finance AMZN
2026-04-20,AMZN,Amazon,249.19000244140625,250.17999267578125,245.3699951171875,248.27999877929688,39463100,Yahoo Finance AMZN
2026-04-21,AMZN,Amazon,255.08999633789062,255.08999633789062,249.10000610351562,249.91000366210938,42922400,Yahoo Finance AMZN
2026-04-22,AMZN,Amazon,252.44000244140625,255.94000244140625,250.3300018310547,255.36000061035156,36065100,Yahoo Finance AMZN
2026-04-23,AMZN,Amazon,255.38999938964844,258.7900085449219,253.07000732421875,255.0800018310547,39091400,Yahoo Finance AMZN
2026-04-24,AMZN,Amazon,259.9800109863281,264.5,257.69000244140625,263.989990234375,53777400,Yahoo Finance AMZN
2026-04-27,AMZN,Amazon,263.4599914550781,264.1499938964844,260.3399963378906,261.1199951171875,44906800,Yahoo Finance AMZN
2026-04-28,AMZN,Amazon,258.3900146484375,261.0299987792969,256.6300048828125,259.70001220703125,42204400,Yahoo Finance AMZN
2026-04-29,AMZN,Amazon,257.989990234375,265.9100036621094,257.70001220703125,263.0400085449219,72367900,Yahoo Finance AMZN
2026-04-30,AMZN,Amazon,273.1700134277344,273.8800048828125,256.1600036621094,265.05999755859375,100974900,Yahoo Finance AMZN
2026-05-01,AMZN,Amazon,265.5799865722656,273.32000732421875,262.739990234375,268.260009765625,50825200,Yahoo Finance AMZN
2026-05-04,AMZN,Amazon,268.79998779296875,276.1000061035156,268.79998779296875,272.04998779296875,49083700,Yahoo Finance AMZN
2026-05-05,AMZN,Amazon,276.0799865722656,278.55999755859375,272.3800048828125,273.54998779296875,41908500,Yahoo Finance AMZN
2026-05-06,AMZN,Amazon,272.8900146484375,277.79998779296875,272.2099914550781,274.989990234375,44552000,Yahoo Finance AMZN
2026-05-07,AMZN,Amazon,275.0199890136719,276.6300048828125,270.489990234375,271.1700134277344,35892900,Yahoo Finance AMZN
2026-05-08,AMZN,Amazon,271.6300048828125,274.0,269.95001220703125,272.67999267578125,34732700,Yahoo Finance AMZN
2026-05-11,AMZN,Amazon,269.8399963378906,273.6300048828125,268.4800109863281,268.989990234375,38176700,Yahoo Finance AMZN
2026-05-12,AMZN,Amazon,266.7099914550781,267.6499938964844,262.6300048828125,265.82000732421875,36776200,Yahoo Finance AMZN
2026-05-13,AMZN,Amazon,264.42999267578125,270.7200012207031,263.20001220703125,270.1300048828125,39670900,Yahoo Finance AMZN
2026-05-14,AMZN,Amazon,269.1499938964844,270.7799987792969,266.6300048828125,267.2200012207031,31338400,Yahoo Finance AMZN
2026-05-15,AMZN,Amazon,262.5,264.3599853515625,260.8900146484375,264.1400146484375,40770300,Yahoo Finance AMZN
2026-05-18,AMZN,Amazon,263.8699951171875,268.8500061035156,262.5299987792969,264.8599853515625,33690800,Yahoo Finance AMZN
2026-05-19,AMZN,Amazon,262.0400085449219,262.25,255.19000244140625,259.3399963378906,40340700,Yahoo Finance AMZN
2026-05-20,AMZN,Amazon,260.04998779296875,265.5799865722656,259.5299987792969,265.010009765625,34933200,Yahoo Finance AMZN
2026-05-21,AMZN,Amazon,263.5,269.489990234375,261.3699951171875,268.4599914550781,36591700,Yahoo Finance AMZN
2026-05-22,AMZN,Amazon,268.6600036621094,269.7900085449219,266.239990234375,266.32000732421875,27535500,Yahoo Finance AMZN
2026-05-26,AMZN,Amazon,267.94000244140625,269.29998779296875,262.07000732421875,265.2900085449219,38028100,Yahoo Finance AMZN
2026-05-27,AMZN,Amazon,266.1499938964844,272.4100036621094,265.70001220703125,271.8500061035156,40061900,Yahoo Finance AMZN
2026-05-28,AMZN,Amazon,272.2699890136719,274.5,267.44000244140625,274.0,40630400,Yahoo Finance AMZN
2026-05-29,AMZN,Amazon,271.2900085449219,274.75,269.6400146484375,270.6400146484375,54699300,Yahoo Finance AMZN
2026-06-01,AMZN,Amazon,266.29,266.63,260.7,261.26,53604400,Yahoo Finance (yfinance)
2026-06-02,AMZN,Amazon,257.16,261.2,254.37,256.52,41811000,Yahoo Finance (yfinance)
2026-06-03,AMZN,Amazon,254.7,257.09,247.71,250.02,51394200,Yahoo Finance (yfinance)
2026-06-04,AMZN,Amazon,253.12,255.83,251.75,253.79,35572500,Yahoo Finance (yfinance)
