date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2025-12-01,kr,015760,53200.0,53800.0,49950.0,50100.0,4713208,,Yahoo Finance 015760.KS,
2025-12-02,kr,015760,50400.0,51800.0,50100.0,50900.0,2966516,,Yahoo Finance 015760.KS,
2025-12-03,kr,015760,51200.0,51200.0,50200.0,51000.0,2630849,,Yahoo Finance 015760.KS,
2025-12-04,kr,015760,51000.0,51100.0,49600.0,50600.0,2871508,,Yahoo Finance 015760.KS,
2025-12-05,kr,015760,50600.0,52500.0,50200.0,52200.0,3465997,,Yahoo Finance 015760.KS,
2025-12-08,kr,015760,51800.0,51800.0,50400.0,51700.0,2648946,,Yahoo Finance 015760.KS,
2025-12-09,kr,015760,51300.0,51300.0,50300.0,50800.0,2596394,,Yahoo Finance 015760.KS,
2025-12-10,kr,015760,50800.0,51200.0,49550.0,49800.0,3451392,,Yahoo Finance 015760.KS,
2025-12-11,kr,015760,49900.0,50200.0,48800.0,48800.0,4556348,,Yahoo Finance 015760.KS,
2025-12-12,kr,015760,49250.0,50200.0,49000.0,49750.0,3095603,,Yahoo Finance 015760.KS,
2025-12-15,kr,015760,48850.0,50500.0,48400.0,50000.0,2634517,,Yahoo Finance 015760.KS,
2025-12-16,kr,015760,50000.0,52300.0,49650.0,50300.0,4499473,,Yahoo Finance 015760.KS,
2025-12-17,kr,015760,51000.0,52400.0,50500.0,51200.0,4517553,,Yahoo Finance 015760.KS,
2025-12-18,kr,015760,50600.0,50600.0,48200.0,48200.0,4916762,,Yahoo Finance 015760.KS,
2025-12-19,kr,015760,48900.0,49550.0,48450.0,49300.0,2770422,,Yahoo Finance 015760.KS,
2025-12-22,kr,015760,49650.0,49700.0,48750.0,49050.0,2485227,,Yahoo Finance 015760.KS,
2025-12-23,kr,015760,49050.0,49100.0,48200.0,48350.0,2039178,,Yahoo Finance 015760.KS,
2025-12-24,kr,015760,48350.0,48650.0,48100.0,48150.0,2122783,,Yahoo Finance 015760.KS,
2025-12-26,kr,015760,48150.0,48500.0,47700.0,48500.0,2897032,,Yahoo Finance 015760.KS,
2025-12-29,kr,015760,47900.0,49000.0,46700.0,47250.0,4932949,,Yahoo Finance 015760.KS,
2025-12-30,kr,015760,47500.0,48575.0,47000.0,47200.0,2722449,,Yahoo Finance 015760.KS,
2026-01-02,kr,015760,47200.0,47200.0,45700.0,46500.0,2308514,,Yahoo Finance 015760.KS,
2026-01-05,kr,015760,47000.0,49850.0,47000.0,49850.0,4063858,,Yahoo Finance 015760.KS,
2026-01-06,kr,015760,50200.0,50500.0,49100.0,50500.0,2117044,,Yahoo Finance 015760.KS,
2026-01-07,kr,015760,50500.0,51200.0,49250.0,49600.0,2341553,,Yahoo Finance 015760.KS,
2026-01-08,kr,015760,49450.0,50100.0,48950.0,49150.0,1966117,,Yahoo Finance 015760.KS,
2026-01-09,kr,015760,49550.0,50000.0,48950.0,49400.0,1260933,,Yahoo Finance 015760.KS,
2026-01-12,kr,015760,50400.0,51300.0,50200.0,51000.0,2639091,,Yahoo Finance 015760.KS,
2026-01-13,kr,015760,51800.0,55800.0,51100.0,55700.0,7092857,,Yahoo Finance 015760.KS,
2026-01-14,kr,015760,55000.0,55000.0,53100.0,53600.0,3811192,,Yahoo Finance 015760.KS,
2026-01-15,kr,015760,54400.0,54400.0,52700.0,53800.0,2398352,,Yahoo Finance 015760.KS,
2026-01-16,kr,015760,54300.0,55500.0,53900.0,54700.0,3398110,,Yahoo Finance 015760.KS,
2026-01-19,kr,015760,55100.0,56700.0,54000.0,56300.0,3627467,,Yahoo Finance 015760.KS,
2026-01-20,kr,015760,56000.0,67300.0,55800.0,65400.0,18881532,,Yahoo Finance 015760.KS,
2026-01-21,kr,015760,65300.0,69500.0,64900.0,67900.0,12232205,,Yahoo Finance 015760.KS,
2026-01-22,kr,015760,67800.0,68300.0,65600.0,66000.0,5744688,,Yahoo Finance 015760.KS,
2026-01-23,kr,015760,64400.0,64700.0,60100.0,61200.0,8221947,,Yahoo Finance 015760.KS,
2026-01-26,kr,015760,61600.0,62300.0,60100.0,60400.0,3198151,,Yahoo Finance 015760.KS,
2026-01-27,kr,015760,64100.0,64200.0,60400.0,60500.0,4426517,,Yahoo Finance 015760.KS,
2026-01-28,kr,015760,61100.0,61500.0,59000.0,59400.0,3560872,,Yahoo Finance 015760.KS,
2026-01-29,kr,015760,60600.0,61600.0,59800.0,61000.0,3772465,,Yahoo Finance 015760.KS,
2026-01-30,kr,015760,60100.0,60200.0,58000.0,58300.0,3707847,,Yahoo Finance 015760.KS,
2026-02-02,kr,015760,57300.0,59300.0,56100.0,57300.0,2893501,,Yahoo Finance 015760.KS,
2026-02-03,kr,015760,58700.0,59600.0,57500.0,59500.0,2599478,,Yahoo Finance 015760.KS,
2026-02-04,kr,015760,61400.0,64300.0,60500.0,62700.0,6239572,,Yahoo Finance 015760.KS,
2026-02-05,kr,015760,61700.0,62900.0,60400.0,61900.0,2644001,,Yahoo Finance 015760.KS,
2026-02-06,kr,015760,60100.0,61300.0,58500.0,60700.0,2464612,,Yahoo Finance 015760.KS,
2026-02-09,kr,015760,62300.0,62700.0,60700.0,62600.0,2719421,,Yahoo Finance 015760.KS,
2026-02-10,kr,015760,62700.0,62900.0,60500.0,60800.0,1920960,,Yahoo Finance 015760.KS,
2026-02-11,kr,015760,61300.0,62100.0,60600.0,61000.0,1790091,,Yahoo Finance 015760.KS,
