date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2016-05-02,kr,240810,18550,18600,16000,16650,5172035,,FinanceDataReader,
2016-05-03,kr,240810,16850,17400,16200,17200,2039838,,FinanceDataReader,
2016-05-04,kr,240810,17100,18350,16800,17950,2585367,,FinanceDataReader,
2016-05-09,kr,240810,17950,18150,17350,17900,1002894,,FinanceDataReader,
2016-05-10,kr,240810,18000,18150,17600,17850,753750,,FinanceDataReader,
2016-05-11,kr,240810,17950,18350,17700,18150,763921,,FinanceDataReader,
2016-05-12,kr,240810,18100,19300,17850,19050,1280895,,FinanceDataReader,
2016-05-13,kr,240810,18950,19700,18800,19550,1176400,,FinanceDataReader,
2016-05-16,kr,240810,19600,20500,19550,20300,1105077,,FinanceDataReader,
2016-05-17,kr,240810,20400,20450,19300,19850,1129696,,FinanceDataReader,
2016-05-18,kr,240810,19900,20300,19200,19850,798105,,FinanceDataReader,
2016-05-19,kr,240810,19950,20050,19050,19200,807577,,FinanceDataReader,
2016-05-20,kr,240810,19250,20500,18900,20350,838831,,FinanceDataReader,
2016-05-23,kr,240810,20350,20950,20050,20750,642829,,FinanceDataReader,
2016-05-24,kr,240810,20900,22000,20750,22000,1356120,,FinanceDataReader,
2016-05-25,kr,240810,22200,23900,21750,23400,1697747,,FinanceDataReader,
2016-05-26,kr,240810,23550,24250,22200,23550,976991,,FinanceDataReader,
2016-05-27,kr,240810,23400,23500,22800,22800,539781,,FinanceDataReader,
2016-05-30,kr,240810,22500,23800,22500,23150,463562,,FinanceDataReader,
2016-05-31,kr,240810,23150,23200,22200,22200,805575,,FinanceDataReader,
2016-06-01,kr,240810,22200,23100,22200,22750,441879,,FinanceDataReader,
2016-06-02,kr,240810,22950,24150,22950,24100,714242,,FinanceDataReader,
2016-06-03,kr,240810,24250,24800,23750,24650,610313,,FinanceDataReader,
2016-06-07,kr,240810,24650,25000,23600,23850,476965,,FinanceDataReader,
2016-06-08,kr,240810,23550,24550,22300,24450,1280180,,FinanceDataReader,
2016-06-09,kr,240810,24350,24450,23500,23800,510681,,FinanceDataReader,
2016-06-10,kr,240810,23900,24000,23000,23300,356100,,FinanceDataReader,
2016-06-13,kr,240810,23100,23800,22550,23200,237648,,FinanceDataReader,
2016-06-14,kr,240810,23200,23600,22750,23550,301217,,FinanceDataReader,
2016-06-15,kr,240810,23750,24650,23600,24000,726199,,FinanceDataReader,
2016-06-16,kr,240810,24250,24350,23050,23450,238544,,FinanceDataReader,
2016-06-17,kr,240810,23800,23900,22500,22550,461013,,FinanceDataReader,
2016-06-20,kr,240810,22950,23100,22450,22600,276870,,FinanceDataReader,
2016-06-21,kr,240810,22850,23000,22500,22900,189942,,FinanceDataReader,
2016-06-22,kr,240810,22450,23000,22100,22600,350083,,FinanceDataReader,
2016-06-23,kr,240810,22850,23150,22250,22550,280974,,FinanceDataReader,
2016-06-24,kr,240810,22750,22950,21050,22300,497001,,FinanceDataReader,
2016-06-27,kr,240810,21700,22100,21650,22000,296732,,FinanceDataReader,
2016-06-28,kr,240810,21700,22350,21450,22300,294151,,FinanceDataReader,
2016-06-29,kr,240810,22600,23200,22350,22850,339833,,FinanceDataReader,
2016-06-30,kr,240810,23000,23150,22750,22850,284481,,FinanceDataReader,
2016-07-01,kr,240810,22850,23650,22700,22900,333336,,FinanceDataReader,
2016-07-04,kr,240810,23100,23300,22750,23300,288078,,FinanceDataReader,
2016-07-05,kr,240810,23300,23450,22550,22650,184234,,FinanceDataReader,
2016-07-06,kr,240810,22800,23300,22150,22450,296861,,FinanceDataReader,
2016-07-07,kr,240810,22700,22950,22300,22400,184446,,FinanceDataReader,
