date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2021-01-25,kr,375500,66603,68105,59341,63849,6000794,,FinanceDataReader,
2021-01-26,kr,375500,65100,65851,63097,63348,1865208,,FinanceDataReader,
2021-01-27,kr,375500,63348,64099,58340,58841,2162240,,FinanceDataReader,
2021-01-28,kr,375500,57338,62596,56587,60093,1649239,,FinanceDataReader,
2021-01-29,kr,375500,61094,61094,55586,55836,2208474,,FinanceDataReader,
2021-02-01,kr,375500,55586,59341,55085,59091,1281811,,FinanceDataReader,
2021-02-02,kr,375500,60593,62346,59091,60594,1624807,,FinanceDataReader,
2021-02-03,kr,375500,61344,64099,60844,62597,1336883,,FinanceDataReader,
2021-02-04,kr,375500,64099,65100,59842,61345,1879722,,FinanceDataReader,
2021-02-05,kr,375500,60844,61845,59341,60093,861065,,FinanceDataReader,
2021-02-08,kr,375500,60093,63097,59842,60343,672689,,FinanceDataReader,
2021-02-09,kr,375500,61094,61344,58590,58841,624170,,FinanceDataReader,
2021-02-10,kr,375500,59091,59341,57338,58340,657561,,FinanceDataReader,
2021-02-15,kr,375500,58590,59091,56837,57339,632969,,FinanceDataReader,
2021-02-16,kr,375500,57839,58590,57338,57840,447610,,FinanceDataReader,
2021-02-17,kr,375500,58089,58089,56086,56838,528748,,FinanceDataReader,
2021-02-18,kr,375500,57088,57839,56337,56337,744520,,FinanceDataReader,
2021-02-19,kr,375500,56337,57338,55586,56838,542896,,FinanceDataReader,
2021-02-22,kr,375500,57088,57338,55586,55586,568664,,FinanceDataReader,
2021-02-23,kr,375500,55586,56587,55085,55336,671685,,FinanceDataReader,
2021-02-24,kr,375500,55586,55836,51830,52081,1197128,,FinanceDataReader,
2021-02-25,kr,375500,53582,58841,53082,58340,1463573,,FinanceDataReader,
2021-02-26,kr,375500,55335,56337,54083,55586,1539459,,FinanceDataReader,
2021-03-02,kr,375500,56587,57338,54083,54584,960153,,FinanceDataReader,
2021-03-03,kr,375500,54334,56086,54083,55586,487726,,FinanceDataReader,
2021-03-04,kr,375500,55836,57088,54834,55836,760295,,FinanceDataReader,
2021-03-05,kr,375500,54584,55335,54083,54835,532520,,FinanceDataReader,
2021-03-08,kr,375500,55335,55586,53582,53583,488920,,FinanceDataReader,
2021-03-09,kr,375500,54334,56587,53582,56337,871984,,FinanceDataReader,
2021-03-10,kr,375500,57338,58089,55586,56087,705211,,FinanceDataReader,
2021-03-11,kr,375500,56337,58340,56086,57589,935472,,FinanceDataReader,
2021-03-12,kr,375500,59091,59592,57589,59342,798001,,FinanceDataReader,
2021-03-15,kr,375500,60093,62096,59341,60594,1150980,,FinanceDataReader,
2021-03-16,kr,375500,61595,61845,60093,60594,700927,,FinanceDataReader,
2021-03-17,kr,375500,60844,61595,59341,61595,659951,,FinanceDataReader,
2021-03-18,kr,375500,61595,61845,59842,60093,640872,,FinanceDataReader,
2021-03-19,kr,375500,59091,60844,58590,59592,640739,,FinanceDataReader,
2021-03-22,kr,375500,60593,60844,59592,60343,683311,,FinanceDataReader,
2021-03-23,kr,375500,60343,62847,59842,60594,1236203,,FinanceDataReader,
2021-03-24,kr,375500,60343,61344,59592,61345,436032,,FinanceDataReader,
2021-03-25,kr,375500,61344,62346,60593,62096,705724,,FinanceDataReader,
2021-03-26,kr,375500,62596,63348,62096,62347,609982,,FinanceDataReader,
2021-03-29,kr,375500,63097,63348,61595,62096,582974,,FinanceDataReader,
2021-03-30,kr,375500,62596,62847,60343,60594,580310,,FinanceDataReader,
2021-03-31,kr,375500,60593,61094,60093,60343,416986,,FinanceDataReader,
2021-04-01,kr,375500,60593,60844,59341,59843,504146,,FinanceDataReader,
2021-04-02,kr,375500,60093,60343,59341,60093,489417,,FinanceDataReader,
2021-04-05,kr,375500,60343,61094,60093,60343,386862,,FinanceDataReader,
2021-04-06,kr,375500,60844,61595,60593,61095,576073,,FinanceDataReader,
2021-04-07,kr,375500,61344,61595,60593,61595,429748,,FinanceDataReader,
2021-04-08,kr,375500,61595,64600,61094,63598,1530040,,FinanceDataReader,
2021-04-09,kr,375500,63598,64349,63097,63598,523834,,FinanceDataReader,
2021-04-12,kr,375500,63598,64099,62847,63849,378533,,FinanceDataReader,
2021-04-13,kr,375500,63848,64099,63097,63598,427621,,FinanceDataReader,
2021-04-14,kr,375500,63848,65601,63598,65101,581710,,FinanceDataReader,
2021-04-15,kr,375500,65351,67354,65351,67104,782669,,FinanceDataReader,
2021-04-16,kr,375500,67354,68105,66102,67354,564085,,FinanceDataReader,
2021-04-19,kr,375500,67604,68355,66352,68356,527892,,FinanceDataReader,
2021-04-20,kr,375500,68355,69106,67604,68356,460961,,FinanceDataReader,
2021-04-21,kr,375500,68355,68355,66603,67104,578355,,FinanceDataReader,
2021-04-22,kr,375500,67604,68606,67103,67354,412247,,FinanceDataReader,
2021-04-23,kr,375500,66853,67103,65851,66102,473885,,FinanceDataReader,
2021-04-26,kr,375500,66102,67354,65601,66353,386411,,FinanceDataReader,
2021-04-27,kr,375500,66853,69607,66352,69107,780510,,FinanceDataReader,
2021-04-28,kr,375500,69357,69858,66853,67104,605176,,FinanceDataReader,
2021-04-29,kr,375500,67354,68856,66102,67855,579332,,FinanceDataReader,
2021-04-30,kr,375500,67604,67855,65601,66603,540572,,FinanceDataReader,
2021-05-03,kr,375500,65851,67354,65851,66853,615456,,FinanceDataReader,
2021-05-04,kr,375500,66603,67103,65100,67104,364884,,FinanceDataReader,
2021-05-06,kr,375500,66853,68355,66603,68356,479057,,FinanceDataReader,
2021-05-07,kr,375500,68856,71610,68606,70609,706978,,FinanceDataReader,
2021-05-10,kr,375500,70859,71861,70358,70609,516789,,FinanceDataReader,
2021-05-11,kr,375500,70108,71610,69106,71110,660013,,FinanceDataReader,
2021-05-12,kr,375500,72111,72362,68355,69608,764455,,FinanceDataReader,
2021-05-13,kr,375500,67855,69858,67103,69858,588851,,FinanceDataReader,
2021-05-14,kr,375500,69858,70108,69106,69858,271503,,FinanceDataReader,
2021-05-17,kr,375500,69106,69607,65851,66603,861584,,FinanceDataReader,
2021-05-18,kr,375500,66853,69106,66853,68356,344296,,FinanceDataReader,
2021-05-20,kr,375500,68355,69106,67604,69107,247666,,FinanceDataReader,
2021-05-21,kr,375500,69858,70358,67354,67855,432895,,FinanceDataReader,
2021-05-24,kr,375500,67604,68105,66853,67855,196911,,FinanceDataReader,
2021-05-25,kr,375500,68105,68105,66352,66853,359892,,FinanceDataReader,
2021-05-26,kr,375500,66853,67354,66352,66853,203524,,FinanceDataReader,
2021-05-27,kr,375500,66853,69106,66603,67104,369871,,FinanceDataReader,
2021-05-28,kr,375500,67604,67855,66603,67104,181439,,FinanceDataReader,
2021-05-31,kr,375500,67103,67604,66603,67354,165941,,FinanceDataReader,
2021-06-01,kr,375500,67354,67855,66853,67605,152326,,FinanceDataReader,
2021-06-02,kr,375500,67855,70108,67354,69107,429800,,FinanceDataReader,
2021-06-03,kr,375500,69357,69858,68105,69608,265804,,FinanceDataReader,
2021-06-04,kr,375500,69106,70609,68856,69858,286887,,FinanceDataReader,
2021-06-07,kr,375500,70609,70859,69357,70359,232408,,FinanceDataReader,
2021-06-08,kr,375500,70358,71861,69858,70359,308348,,FinanceDataReader,
2021-06-09,kr,375500,70358,70859,68606,68857,343038,,FinanceDataReader,
2021-06-10,kr,375500,69357,69357,67604,67855,314770,,FinanceDataReader,
2021-06-11,kr,375500,68856,69858,68606,69357,264346,,FinanceDataReader,
2021-06-14,kr,375500,69607,70358,69106,70109,177251,,FinanceDataReader,
2021-06-15,kr,375500,70108,70358,68606,69107,186105,,FinanceDataReader,
2021-06-16,kr,375500,68856,69357,68856,69107,121156,,FinanceDataReader,
2021-06-17,kr,375500,68606,68856,67604,68105,243471,,FinanceDataReader,
2021-06-18,kr,375500,68355,68355,67354,67855,254382,,FinanceDataReader,
2021-06-21,kr,375500,67354,67604,65851,66353,424975,,FinanceDataReader,
2021-06-22,kr,375500,66603,67855,66352,67605,211977,,FinanceDataReader,
2021-06-23,kr,375500,67354,67354,65851,66353,317100,,FinanceDataReader,
2021-06-24,kr,375500,66352,67855,65601,67855,291498,,FinanceDataReader,
2021-06-25,kr,375500,68355,69858,68105,68606,357731,,FinanceDataReader,
2021-06-28,kr,375500,69106,69607,68355,69357,220692,,FinanceDataReader,
2021-06-29,kr,375500,69607,69607,68856,69608,226860,,FinanceDataReader,
2021-06-30,kr,375500,69607,71610,69106,71110,527013,,FinanceDataReader,
2021-07-01,kr,375500,71360,74114,71360,71861,700282,,FinanceDataReader,
2021-07-02,kr,375500,73864,76368,73363,76118,1084954,,FinanceDataReader,
