date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2015-12-24,kr,145020,68032,71271,56847,57393,553086,,FinanceDataReader,
2015-12-28,kr,145020,56778,60529,56778,60496,116602,,FinanceDataReader,
2015-12-29,kr,145020,59302,63292,59268,61417,68108,,FinanceDataReader,
2015-12-30,kr,145020,61382,68100,61382,67725,108607,,FinanceDataReader,
2016-01-04,kr,145020,68032,68202,64826,64827,56384,,FinanceDataReader,
2016-01-05,kr,145020,63087,70760,62576,68373,58325,,FinanceDataReader,
2016-01-06,kr,145020,68202,69907,67418,69533,53690,,FinanceDataReader,
2016-01-07,kr,145020,67998,72738,67827,69908,50502,,FinanceDataReader,
2016-01-08,kr,145020,68202,72465,68032,71954,37860,,FinanceDataReader,
2016-01-11,kr,145020,76011,78092,72329,72465,94996,,FinanceDataReader,
2016-01-12,kr,145020,72908,75841,71305,74000,43036,,FinanceDataReader,
2016-01-13,kr,145020,74852,75705,74170,74921,26725,,FinanceDataReader,
2016-01-14,kr,145020,74852,74852,72465,72636,31965,,FinanceDataReader,
2016-01-15,kr,145020,73317,78433,73181,75023,60517,,FinanceDataReader,
2016-01-18,kr,145020,74988,76353,72942,75705,40847,,FinanceDataReader,
2016-01-19,kr,145020,75705,76216,74682,75978,16411,,FinanceDataReader,
2016-01-20,kr,145020,76421,78774,73795,75023,34764,,FinanceDataReader,
2016-01-21,kr,145020,74852,75739,73795,74853,19127,,FinanceDataReader,
2016-01-22,kr,145020,75023,75807,74341,74682,15635,,FinanceDataReader,
2016-01-25,kr,145020,74682,77376,73624,76387,33244,,FinanceDataReader,
2016-01-26,kr,145020,75500,82866,75500,80138,66653,,FinanceDataReader,
2016-01-27,kr,145020,81468,86105,80513,83139,70725,,FinanceDataReader,
2016-01-28,kr,145020,84230,84332,81400,82798,25964,,FinanceDataReader,
2016-01-29,kr,145020,82764,83718,81127,83719,31730,,FinanceDataReader,
2016-02-01,kr,145020,83889,83923,82354,83310,23527,,FinanceDataReader,
2016-02-02,kr,145020,83036,83514,81706,82866,20157,,FinanceDataReader,
2016-02-03,kr,145020,82525,82832,81502,82389,14902,,FinanceDataReader,
2016-02-04,kr,145020,82559,84571,82013,82935,15332,,FinanceDataReader,
2016-02-05,kr,145020,83411,83582,81434,82048,20400,,FinanceDataReader,
2016-02-11,kr,145020,80888,82934,78467,81639,27779,,FinanceDataReader,
2016-02-12,kr,145020,81809,82082,74375,74375,56328,,FinanceDataReader,
2016-02-15,kr,145020,74375,74511,68305,72806,52163,,FinanceDataReader,
2016-02-16,kr,145020,73454,74545,72772,73011,29829,,FinanceDataReader,
2016-02-17,kr,145020,72738,74306,70964,72534,27935,,FinanceDataReader,
2016-02-18,kr,145020,72601,77546,72601,77547,24245,,FinanceDataReader,
2016-02-19,kr,145020,77546,78364,76557,77444,12805,,FinanceDataReader,
2016-02-22,kr,145020,77887,77921,76114,77478,9153,,FinanceDataReader,
2016-02-23,kr,145020,77512,79047,76796,77410,12562,,FinanceDataReader,
2016-02-24,kr,145020,80104,80479,77751,78774,32217,,FinanceDataReader,
2016-02-25,kr,145020,78876,81229,78774,80479,18814,,FinanceDataReader,
2016-02-26,kr,145020,80513,81297,79694,79695,10987,,FinanceDataReader,
2016-02-29,kr,145020,80752,80752,76046,76592,17500,,FinanceDataReader,
2016-03-02,kr,145020,76898,80445,76898,79218,19709,,FinanceDataReader,
2016-03-03,kr,145020,79353,86753,79353,85253,60901,,FinanceDataReader,
2016-03-04,kr,145020,85628,91221,85594,89823,54453,,FinanceDataReader,
2016-03-07,kr,145020,89823,90607,85696,87061,43172,,FinanceDataReader,
2016-03-08,kr,145020,87470,91221,85594,90096,39887,,FinanceDataReader,
2016-03-09,kr,145020,91391,95313,90129,93438,63512,,FinanceDataReader,
2016-03-10,kr,145020,93437,94392,91459,92585,17335,,FinanceDataReader,
2016-03-11,kr,145020,92073,92585,89447,90607,14527,,FinanceDataReader,
2016-03-14,kr,145020,91118,91732,88458,89175,18413,,FinanceDataReader,
