date,market,symbol,name,open,high,low,close,volume,source
2024-06-10,,,,413.3399963378906,413.9400024414063,409.2699890136719,410.80999755859375,2667300,
2024-06-11,,,,408.8800048828125,408.9100036621094,406.1099853515625,408.5,3605900,
2024-06-12,,,,411.0899963378906,411.8900146484375,407.1600036621094,408.7699890136719,3551900,
2024-06-13,,,,407.6300048828125,408.0,403.5700073242188,405.9200134277344,4563300,
2024-06-14,,,,404.8999938964844,406.3399963378906,403.3299865722656,405.5400085449219,2768600,
2024-06-17,,,,405.1799926757813,407.8200073242188,403.5499877929688,407.3200073242188,3406500,
2024-06-18,,,,406.75,408.5,405.2799987792969,407.9500122070313,4005300,
2024-06-20,,,,407.25,411.0,404.0499877929688,409.1499938964844,4844700,
2024-06-21,,,,409.8200073242188,410.4700012207031,407.6799926757813,409.6199951171875,9009400,
2024-06-24,,,,410.7000122070313,417.0,410.0,413.9800109863281,4933300,
2024-06-25,,,,414.0,414.25,409.6199951171875,410.9700012207031,3879800,
2024-06-26,,,,410.0199890136719,410.6799926757813,407.25,410.260009765625,3334300,
2024-06-27,,,,410.260009765625,410.260009765625,406.3399963378906,407.9500122070313,3218600,
2024-06-28,,,,408.25,410.0499877929688,405.7900085449219,406.7999877929688,6819800,
2024-07-01,,,,408.0899963378906,409.6700134277344,403.8200073242188,405.1900024414063,2974100,
2024-07-02,,,,404.0199890136719,407.3900146484375,403.9200134277344,407.1000061035156,3220900,
2024-07-03,,,,407.1600036621094,407.1600036621094,404.2200012207031,405.7699890136719,1970300,
2024-07-05,,,,406.239990234375,411.3999938964844,405.0299987792969,411.1700134277344,5149200,
2024-07-08,,,,411.2699890136719,413.7900085449219,408.0,409.0799865722656,3559500,
2024-07-09,,,,409.4200134277344,413.7099914550781,408.6400146484375,410.5199890136719,2989700,
2024-07-10,,,,410.80999755859375,413.9599914550781,409.3999938964844,413.7900085449219,3791800,
2024-07-11,,,,413.989990234375,419.2000122070313,412.0,418.7799987792969,4065200,
2024-07-12,,,,420.2300109863281,427.4500122070313,419.7000122070313,424.4400024414063,4834600,
2024-07-15,,,,425.5899963378906,434.7099914550781,425.2999877929688,434.4200134277344,4594900,
2024-07-16,,,,437.3999938964844,439.0499877929688,434.0199890136719,438.8999938964844,4293700,
2024-07-17,,,,437.8500061035156,446.1499938964844,437.8399963378906,445.6099853515625,4776600,
2024-07-18,,,,445.6199951171875,449.25,439.5700073242188,441.8200073242188,4638300,
2024-07-19,,,,442.6700134277344,442.7999877929688,433.3500061035156,434.4700012207031,4158800,
2024-07-22,,,,435.0499877929688,438.1099853515625,432.1199951171875,435.9800109863281,2995700,
2024-07-23,,,,437.3399963378906,437.9200134277344,433.4700012207031,434.010009765625,2393000,
2024-07-24,,,,433.989990234375,435.4100036621094,430.7300109863281,432.7999877929688,3143700,
2024-07-25,,,,431.6000061035156,439.6300048828125,431.6000061035156,433.2900085449219,3334300,
