date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,035900,5770,5790,5250,5580,1294723,,FinanceDataReader,
2014-04-29,kr,035900,5350,5480,5210,5450,1884900,,FinanceDataReader,
2014-04-30,kr,035900,5410,5450,5070,5160,1657724,,FinanceDataReader,
2014-05-02,kr,035900,5030,5320,4930,5200,1932679,,FinanceDataReader,
2014-05-07,kr,035900,5270,5270,4985,5030,835291,,FinanceDataReader,
2014-05-08,kr,035900,5030,5290,5030,5220,714147,,FinanceDataReader,
2014-05-09,kr,035900,5220,5300,5140,5270,478270,,FinanceDataReader,
2014-05-12,kr,035900,5240,5320,5220,5290,441729,,FinanceDataReader,
2014-05-13,kr,035900,5280,5350,5230,5340,391987,,FinanceDataReader,
2014-05-14,kr,035900,5320,5370,5250,5340,372572,,FinanceDataReader,
2014-05-15,kr,035900,5340,5340,5250,5340,289123,,FinanceDataReader,
2014-05-16,kr,035900,5370,5420,5150,5250,541078,,FinanceDataReader,
2014-05-19,kr,035900,5250,5300,5030,5120,326648,,FinanceDataReader,
2014-05-20,kr,035900,5130,5210,5000,5050,243162,,FinanceDataReader,
2014-05-21,kr,035900,5050,5350,5030,5300,478562,,FinanceDataReader,
2014-05-22,kr,035900,5310,5350,5150,5190,217596,,FinanceDataReader,
2014-05-23,kr,035900,5180,5200,5060,5110,237832,,FinanceDataReader,
2014-05-26,kr,035900,5120,5260,5070,5190,163019,,FinanceDataReader,
2014-05-27,kr,035900,5200,5200,5040,5120,207014,,FinanceDataReader,
2014-05-28,kr,035900,5160,5160,5010,5030,265309,,FinanceDataReader,
2014-05-29,kr,035900,5080,5100,4835,4910,287397,,FinanceDataReader,
2014-05-30,kr,035900,4820,4920,4770,4860,279525,,FinanceDataReader,
2014-06-02,kr,035900,4900,4910,4715,4725,264200,,FinanceDataReader,
2014-06-03,kr,035900,4750,4825,4485,4545,434060,,FinanceDataReader,
2014-06-05,kr,035900,4575,4575,4300,4365,310738,,FinanceDataReader,
2014-06-09,kr,035900,4400,4570,4365,4550,160559,,FinanceDataReader,
2014-06-10,kr,035900,4530,4620,4500,4535,116410,,FinanceDataReader,
2014-06-11,kr,035900,4550,4575,4390,4445,132802,,FinanceDataReader,
2014-06-12,kr,035900,4445,4500,4380,4480,92684,,FinanceDataReader,
2014-06-13,kr,035900,4540,4695,4455,4480,176556,,FinanceDataReader,
2014-06-16,kr,035900,4480,4520,4380,4470,123567,,FinanceDataReader,
2014-06-17,kr,035900,4470,4510,4430,4480,47851,,FinanceDataReader,
2014-06-18,kr,035900,4500,4500,4405,4440,85754,,FinanceDataReader,
2014-06-19,kr,035900,4475,4595,4385,4595,119690,,FinanceDataReader,
2014-06-20,kr,035900,4560,4580,4420,4440,146795,,FinanceDataReader,
2014-06-23,kr,035900,4415,4425,4120,4180,283448,,FinanceDataReader,
2014-06-24,kr,035900,4125,4260,4080,4220,181615,,FinanceDataReader,
2014-06-25,kr,035900,4170,4330,4150,4225,110926,,FinanceDataReader,
2014-06-26,kr,035900,4225,4390,4225,4350,96821,,FinanceDataReader,
2014-06-27,kr,035900,4350,4425,4330,4390,92036,,FinanceDataReader,
2014-06-30,kr,035900,4460,4475,4365,4450,87859,,FinanceDataReader,
2014-07-01,kr,035900,4515,4515,4420,4470,62311,,FinanceDataReader,
2014-07-02,kr,035900,4500,4880,4475,4600,358785,,FinanceDataReader,
2014-07-03,kr,035900,4600,4640,4510,4530,108875,,FinanceDataReader,
2014-07-04,kr,035900,4485,4690,4450,4610,120956,,FinanceDataReader,
2014-07-07,kr,035900,4610,4650,4470,4515,152905,,FinanceDataReader,
2014-07-08,kr,035900,4555,4555,4395,4450,143593,,FinanceDataReader,
2014-07-09,kr,035900,4450,4470,4335,4340,170355,,FinanceDataReader,
2014-07-10,kr,035900,4360,4450,4340,4355,109468,,FinanceDataReader,
