date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,017670,35197,35283,34938,35025,602296,,FinanceDataReader,
2014-04-29,kr,017670,35111,35801,35111,35542,843538,,FinanceDataReader,
2014-04-30,kr,017670,35973,36922,35801,36837,2000651,,FinanceDataReader,
2014-05-02,kr,017670,37354,37958,37267,37872,1738805,,FinanceDataReader,
2014-05-07,kr,017670,38389,38389,36836,37268,1355396,,FinanceDataReader,
2014-05-08,kr,017670,37612,38130,37267,37958,963959,,FinanceDataReader,
2014-05-09,kr,017670,37957,38044,37354,38044,546447,,FinanceDataReader,
2014-05-12,kr,017670,38303,38820,37957,38476,883176,,FinanceDataReader,
2014-05-13,kr,017670,38561,38648,37612,37872,648339,,FinanceDataReader,
2014-05-14,kr,017670,37699,38648,37699,38131,636712,,FinanceDataReader,
2014-05-15,kr,017670,38475,38648,37785,37958,544668,,FinanceDataReader,
2014-05-16,kr,017670,37958,38734,37699,38562,606829,,FinanceDataReader,
2014-05-19,kr,017670,38820,39079,38475,38734,1542116,,FinanceDataReader,
2014-05-20,kr,017670,38303,39683,38303,39338,1154435,,FinanceDataReader,
2014-05-21,kr,017670,39338,39597,38820,39338,443240,,FinanceDataReader,
2014-05-22,kr,017670,39855,39855,38993,39252,693263,,FinanceDataReader,
2014-05-23,kr,017670,39510,39510,38906,39425,369319,,FinanceDataReader,
2014-05-26,kr,017670,39597,39683,39079,39511,700171,,FinanceDataReader,
2014-05-27,kr,017670,39597,39597,38561,39166,483707,,FinanceDataReader,
2014-05-28,kr,017670,38561,39079,38389,38562,900071,,FinanceDataReader,
2014-05-29,kr,017670,38561,38906,37354,37527,961426,,FinanceDataReader,
2014-05-30,kr,017670,37699,38475,37267,37872,970572,,FinanceDataReader,
2014-06-02,kr,017670,38303,38820,37785,38389,668903,,FinanceDataReader,
2014-06-03,kr,017670,38561,38648,37612,38303,522180,,FinanceDataReader,
2014-06-05,kr,017670,38044,38044,37354,37699,843561,,FinanceDataReader,
2014-06-09,kr,017670,37267,37871,37267,37785,965385,,FinanceDataReader,
2014-06-10,kr,017670,37871,38044,37440,37785,576319,,FinanceDataReader,
2014-06-11,kr,017670,37957,38648,37785,38217,858277,,FinanceDataReader,
2014-06-12,kr,017670,38475,39424,38216,38821,1211136,,FinanceDataReader,
2014-06-13,kr,017670,38734,39683,38648,38821,866102,,FinanceDataReader,
2014-06-16,kr,017670,38648,39597,38648,39252,849038,,FinanceDataReader,
2014-06-17,kr,017670,39683,40459,39424,40028,1233166,,FinanceDataReader,
2014-06-18,kr,017670,40028,40718,40028,40374,1430197,,FinanceDataReader,
2014-06-19,kr,017670,41149,42616,40718,42013,2078437,,FinanceDataReader,
2014-06-20,kr,017670,42185,43134,41063,41322,1320209,,FinanceDataReader,
2014-06-23,kr,017670,41322,41322,40200,40632,1354242,,FinanceDataReader,
2014-06-24,kr,017670,40632,41322,40028,40719,1328114,,FinanceDataReader,
2014-06-25,kr,017670,41236,42012,40891,41495,958442,,FinanceDataReader,
2014-06-26,kr,017670,42875,42875,41236,41581,1436735,,FinanceDataReader,
2014-06-27,kr,017670,41408,41581,40459,40632,793468,,FinanceDataReader,
2014-06-30,kr,017670,40632,40977,40200,40805,546186,,FinanceDataReader,
2014-07-01,kr,017670,40546,42098,40373,42013,798406,,FinanceDataReader,
2014-07-02,kr,017670,42012,42616,41840,42271,596842,,FinanceDataReader,
2014-07-03,kr,017670,42271,42875,41840,42444,506971,,FinanceDataReader,
2014-07-04,kr,017670,42530,42961,42012,42962,464053,,FinanceDataReader,
2014-07-07,kr,017670,43134,43392,42443,42789,600714,,FinanceDataReader,
2014-07-08,kr,017670,42616,42702,41408,41754,896165,,FinanceDataReader,
2014-07-09,kr,017670,41322,42012,41149,41754,819132,,FinanceDataReader,
2014-07-10,kr,017670,41753,42012,41236,41236,1103907,,FinanceDataReader,
2014-07-11,kr,017670,40977,42098,40804,42013,604707,,FinanceDataReader,
2014-07-14,kr,017670,42098,42185,41494,41840,607918,,FinanceDataReader,
2014-07-15,kr,017670,41926,42530,41322,41322,717333,,FinanceDataReader,
2014-07-16,kr,017670,41408,42185,41063,41322,498469,,FinanceDataReader,
2014-07-17,kr,017670,41322,41839,41236,41581,537284,,FinanceDataReader,
2014-07-18,kr,017670,41840,42357,41408,42099,1068360,,FinanceDataReader,
2014-07-21,kr,017670,42185,42530,41840,42358,599178,,FinanceDataReader,
2014-07-22,kr,017670,42098,42789,41926,41926,780143,,FinanceDataReader,
2014-07-23,kr,017670,42098,42443,41581,41668,712598,,FinanceDataReader,
2014-07-24,kr,017670,42012,42012,40977,41064,635031,,FinanceDataReader,
2014-07-25,kr,017670,41408,41840,40632,40719,751140,,FinanceDataReader,
2014-07-28,kr,017670,41149,42616,40804,42271,1414890,,FinanceDataReader,
2014-07-29,kr,017670,42875,43047,42012,42271,846401,,FinanceDataReader,
2014-07-30,kr,017670,43392,45894,43047,44773,2608163,,FinanceDataReader,
2014-07-31,kr,017670,45894,46584,44773,45550,1533648,,FinanceDataReader,
2014-08-01,kr,017670,46412,46929,44341,44428,1328219,,FinanceDataReader,
2014-08-04,kr,017670,45290,46498,44773,45463,899683,,FinanceDataReader,
2014-08-05,kr,017670,45808,46584,45635,46499,782873,,FinanceDataReader,
2014-08-06,kr,017670,46412,47188,45980,46930,593666,,FinanceDataReader,
2014-08-07,kr,017670,46498,46671,45290,46585,1215274,,FinanceDataReader,
2014-08-08,kr,017670,46239,46671,45549,46240,673533,,FinanceDataReader,
2014-08-11,kr,017670,46067,46239,45031,45550,649707,,FinanceDataReader,
2014-08-12,kr,017670,46153,46412,43910,44256,1167667,,FinanceDataReader,
2014-08-13,kr,017670,44428,45635,43824,44946,1115295,,FinanceDataReader,
2014-08-14,kr,017670,44600,45290,44428,44514,630824,,FinanceDataReader,
2014-08-18,kr,017670,44514,46239,44514,45808,860572,,FinanceDataReader,
2014-08-19,kr,017670,45894,47533,45894,47361,903868,,FinanceDataReader,
2014-08-20,kr,017670,47447,47706,46843,47275,619075,,FinanceDataReader,
2014-08-21,kr,017670,47016,47188,45980,46585,864687,,FinanceDataReader,
2014-08-22,kr,017670,46239,47102,46239,46757,474967,,FinanceDataReader,
2014-08-25,kr,017670,46584,48051,46584,47534,513463,,FinanceDataReader,
2014-08-26,kr,017670,47533,47878,47274,47620,519641,,FinanceDataReader,
2014-08-27,kr,017670,47447,47706,47016,47447,633420,,FinanceDataReader,
