date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2026-04-27,kr,006340,9330,10660,9300,10170,62188859,0.1274944567627494,FinanceDataReader,2026-06-05T19:19:13
2026-04-28,kr,006340,10680,10750,9720,10070,22600509,-0.009832841691248762,FinanceDataReader,2026-06-05T19:19:13
2026-04-29,kr,006340,10070,13090,9830,13090,85728928,0.2999006951340615,FinanceDataReader,2026-06-05T19:19:13
2026-04-30,kr,006340,12970,16580,12830,15050,82476069,0.14973262032085555,FinanceDataReader,2026-06-05T19:19:13
2026-05-04,kr,006340,16380,18560,15850,17350,41125013,0.15282392026578062,FinanceDataReader,2026-06-05T19:19:13
2026-05-06,kr,006340,18000,20300,17250,18040,32493277,0.039769452449567755,FinanceDataReader,2026-06-05T19:19:13
2026-05-07,kr,006340,18980,18980,15590,17440,25490310,-0.03325942350332589,FinanceDataReader,2026-06-05T19:19:13
2026-05-08,kr,006340,16800,19120,16040,18010,17235685,0.03268348623853212,FinanceDataReader,2026-06-05T19:19:13
2026-05-11,kr,006340,18350,18550,16600,17190,9480607,-0.04553026096612989,FinanceDataReader,2026-06-05T19:19:13
2026-05-12,kr,006340,17190,17200,14150,16000,12250922,-0.06922629435718441,FinanceDataReader,2026-06-05T19:19:13
2026-05-13,kr,006340,15500,16550,14300,14630,7883965,-0.08562499999999995,FinanceDataReader,2026-06-05T19:19:13
2026-05-14,kr,006340,15120,17120,14770,15590,12486498,0.06561859193438146,FinanceDataReader,2026-06-05T19:19:13
2026-05-15,kr,006340,15590,15790,13610,14180,4947865,-0.09044259140474664,FinanceDataReader,2026-06-05T19:19:13
2026-05-18,kr,006340,13770,16170,12900,15150,8862108,0.0684062059238364,FinanceDataReader,2026-06-05T19:19:13
2026-05-19,kr,006340,15150,16450,13920,14080,7296339,-0.07062706270627062,FinanceDataReader,2026-06-05T19:19:13
2026-05-20,kr,006340,14000,14550,13300,13540,5066666,-0.03835227272727271,FinanceDataReader,2026-06-05T19:19:13
2026-05-21,kr,006340,14860,16080,14320,15220,20509398,0.12407680945347122,FinanceDataReader,2026-06-05T19:19:13
2026-05-22,kr,006340,15420,15430,14460,14610,5620343,-0.040078843626806804,FinanceDataReader,2026-06-05T19:19:13
2026-05-26,kr,006340,14790,15250,13950,14140,5649599,-0.03216974674880224,FinanceDataReader,2026-06-05T19:19:13
2026-05-27,kr,006340,14140,14220,13060,13060,4732560,-0.07637906647807635,FinanceDataReader,2026-06-05T19:19:13
2026-05-28,kr,006340,13060,13270,11970,12360,5001206,-0.05359877488514553,FinanceDataReader,2026-06-05T19:19:13
2026-05-29,kr,006340,12580,12600,11600,11940,4319525,-0.03398058252427183,FinanceDataReader,2026-06-05T19:19:13
2026-06-01,kr,006340,11900,12350,11480,11610,6145203,-0.027638190954773822,FinanceDataReader,2026-06-05T19:19:13
2026-06-02,kr,006340,11720,11800,10740,11110,4422578,-0.04306632213608963,FinanceDataReader,2026-06-05T19:19:13
2026-06-04,kr,006340,11010,11490,10760,11130,2351752,0.0018001800180018623,FinanceDataReader,2026-06-05T19:19:13
2026-06-05,kr,006340,10760,10800,10215,10510,2317891,-0.05570530098831983,FinanceDataReader,2026-06-05T19:19:13
