date,market,symbol,open,high,low,close,volume,source,updatedAt
2019-09-26,kr,KOSPI,2082.66,2087.33,2064.34,2074.52,430600,yfinance/fdr,2026-08-03T23:05:42
2019-09-27,kr,KOSPI,2066.96,2066.96,2044.75,2049.93,285900,yfinance/fdr,2026-08-03T23:05:42
2019-09-30,kr,KOSPI,2045.77,2064.99,2042.01,2063.05,327600,yfinance/fdr,2026-08-03T23:05:42
2019-10-01,kr,KOSPI,2062.44,2077.48,2057.91,2072.42,389300,yfinance/fdr,2026-08-03T23:05:42
2019-10-02,kr,KOSPI,2058.23,2058.23,2031.91,2031.91,414500,yfinance/fdr,2026-08-03T23:05:42
2019-10-04,kr,KOSPI,2028.4,2039.43,2020.69,2020.69,402900,yfinance/fdr,2026-08-03T23:05:42
2019-10-07,kr,KOSPI,2031.53,2034.94,2016.19,2021.73,322200,yfinance/fdr,2026-08-03T23:05:42
2019-10-08,kr,KOSPI,2029.37,2046.81,2024.63,2046.25,437500,yfinance/fdr,2026-08-03T23:05:42
2019-10-10,kr,KOSPI,2030.13,2040.88,2010.9,2028.15,445800,yfinance/fdr,2026-08-03T23:05:42
2019-10-11,kr,KOSPI,2048.08,2053.94,2040.48,2044.61,381100,yfinance/fdr,2026-08-03T23:05:42
2019-10-14,kr,KOSPI,2068.13,2075.1,2065.53,2067.4,511200,yfinance/fdr,2026-08-03T23:05:42
2019-10-15,kr,KOSPI,2064.78,2073.21,2064.34,2068.17,464500,yfinance/fdr,2026-08-03T23:05:42
2019-10-16,kr,KOSPI,2080.92,2090.01,2073.8,2082.83,524500,yfinance/fdr,2026-08-03T23:05:42
2019-10-17,kr,KOSPI,2081.76,2087.15,2072.49,2077.94,314200,yfinance/fdr,2026-08-03T23:05:42
2019-10-18,kr,KOSPI,2082.23,2088.54,2057.89,2060.69,516700,yfinance/fdr,2026-08-03T23:05:42
2019-10-21,kr,KOSPI,2067.97,2067.97,2059.33,2064.84,606100,yfinance/fdr,2026-08-03T23:05:42
2019-10-22,kr,KOSPI,2076.29,2093.81,2073.08,2088.86,504100,yfinance/fdr,2026-08-03T23:05:42
2019-10-23,kr,KOSPI,2086.81,2088.25,2074.88,2080.62,429500,yfinance/fdr,2026-08-03T23:05:42
2019-10-24,kr,KOSPI,2089.85,2089.85,2067.9,2085.66,367700,yfinance/fdr,2026-08-03T23:05:42
2019-10-25,kr,KOSPI,2091.16,2091.24,2079.3,2087.89,348700,yfinance/fdr,2026-08-03T23:05:42
2019-10-28,kr,KOSPI,2096.67,2104.39,2089.76,2093.6,269200,yfinance/fdr,2026-08-03T23:05:42
2019-10-29,kr,KOSPI,2103.92,2105.17,2088.04,2092.69,357700,yfinance/fdr,2026-08-03T23:05:42
2019-10-30,kr,KOSPI,2093.51,2093.51,2075.54,2080.27,415600,yfinance/fdr,2026-08-03T23:05:42
2019-10-31,kr,KOSPI,2089.22,2103.71,2083.48,2083.48,461300,yfinance/fdr,2026-08-03T23:05:42
2019-11-01,kr,KOSPI,2084.79,2100.42,2081.53,2100.2,418300,yfinance/fdr,2026-08-03T23:05:42
2019-11-04,kr,KOSPI,2111.32,2130.83,2111.32,2130.24,476300,yfinance/fdr,2026-08-03T23:05:42
2019-11-05,kr,KOSPI,2133.66,2143.12,2128.7,2142.64,400600,yfinance/fdr,2026-08-03T23:05:42
2019-11-06,kr,KOSPI,2142.69,2156.23,2138.83,2144.15,410100,yfinance/fdr,2026-08-03T23:05:42
2019-11-07,kr,KOSPI,2141.05,2147.01,2135.45,2144.29,425700,yfinance/fdr,2026-08-03T23:05:42
2019-11-08,kr,KOSPI,2154.18,2155.94,2133.75,2137.23,574100,yfinance/fdr,2026-08-03T23:05:42
2019-11-11,kr,KOSPI,2139.07,2139.07,2119.07,2124.09,617300,yfinance/fdr,2026-08-03T23:05:42
2019-11-12,kr,KOSPI,2131.26,2140.94,2121.8,2140.92,610400,yfinance/fdr,2026-08-03T23:05:42
2019-11-13,kr,KOSPI,2132.48,2133.37,2118.67,2122.45,664400,yfinance/fdr,2026-08-03T23:05:42
2019-11-14,kr,KOSPI,2127.54,2139.23,2121.32,2139.23,521100,yfinance/fdr,2026-08-03T23:05:42
2019-11-15,kr,KOSPI,2137.96,2165.02,2135.26,2162.18,556200,yfinance/fdr,2026-08-03T23:05:42
2019-11-18,kr,KOSPI,2161.89,2165.89,2151.97,2160.69,489200,yfinance/fdr,2026-08-03T23:05:42
2019-11-19,kr,KOSPI,2151.04,2154.41,2137.01,2153.24,826900,yfinance/fdr,2026-08-03T23:05:42
2019-11-20,kr,KOSPI,2140.06,2145.97,2123.8,2125.32,581100,yfinance/fdr,2026-08-03T23:05:42
2019-11-21,kr,KOSPI,2123.65,2125.36,2088.19,2096.6,579600,yfinance/fdr,2026-08-03T23:05:42
2019-11-22,kr,KOSPI,2098.89,2106.42,2093.99,2101.96,519900,yfinance/fdr,2026-08-03T23:05:42
2019-11-25,kr,KOSPI,2117.14,2130.04,2116.07,2123.5,397700,yfinance/fdr,2026-08-03T23:05:42
2019-11-26,kr,KOSPI,2129.27,2139.64,2120.85,2121.35,532600,yfinance/fdr,2026-08-03T23:05:42
2019-11-27,kr,KOSPI,2134.47,2136.3,2118.07,2127.85,367800,yfinance/fdr,2026-08-03T23:05:42
2019-11-28,kr,KOSPI,2116.93,2127.75,2116.58,2118.6,335200,yfinance/fdr,2026-08-03T23:05:42
2019-11-29,kr,KOSPI,2125.53,2125.53,2085.1,2087.96,433300,yfinance/fdr,2026-08-03T23:05:42
2019-12-02,kr,KOSPI,2097.55,2103.87,2088.92,2091.92,385300,yfinance/fdr,2026-08-03T23:05:42
2019-12-03,kr,KOSPI,2075.02,2085.71,2066.6,2084.07,450000,yfinance/fdr,2026-08-03T23:05:42
2019-12-04,kr,KOSPI,2070.84,2072.91,2057.45,2068.89,347000,yfinance/fdr,2026-08-03T23:05:42
2019-12-05,kr,KOSPI,2078.31,2084.29,2053.56,2060.74,472200,yfinance/fdr,2026-08-03T23:05:42
2019-12-06,kr,KOSPI,2072.44,2084.44,2070.17,2081.85,440200,yfinance/fdr,2026-08-03T23:05:42
2019-12-09,kr,KOSPI,2091.94,2093.81,2084.31,2088.65,393100,yfinance/fdr,2026-08-03T23:05:42
2019-12-10,kr,KOSPI,2081.22,2100.48,2080.16,2098.0,500100,yfinance/fdr,2026-08-03T23:05:42
2019-12-11,kr,KOSPI,2098.28,2109.22,2092.48,2105.62,668700,yfinance/fdr,2026-08-03T23:05:42
2019-12-12,kr,KOSPI,2120.13,2138.93,2120.13,2137.35,584600,yfinance/fdr,2026-08-03T23:05:42
2019-12-13,kr,KOSPI,2164.63,2170.25,2159.45,2170.25,540000,yfinance/fdr,2026-08-03T23:05:42
2019-12-16,kr,KOSPI,2168.05,2175.01,2166.29,2168.15,377100,yfinance/fdr,2026-08-03T23:05:42
2019-12-17,kr,KOSPI,2179.4,2196.01,2171.09,2195.68,599500,yfinance/fdr,2026-08-03T23:05:42
2019-12-18,kr,KOSPI,2194.92,2204.04,2187.32,2194.76,591100,yfinance/fdr,2026-08-03T23:05:42
2019-12-19,kr,KOSPI,2199.42,2204.73,2186.59,2196.56,643100,yfinance/fdr,2026-08-03T23:05:42
2019-12-20,kr,KOSPI,2205.57,2206.82,2194.8,2204.18,646700,yfinance/fdr,2026-08-03T23:05:42
2019-12-23,kr,KOSPI,2208.22,2209.2,2196.43,2203.71,502000,yfinance/fdr,2026-08-03T23:05:42
2019-12-24,kr,KOSPI,2206.23,2206.23,2187.58,2190.08,570000,yfinance/fdr,2026-08-03T23:05:42
2019-12-26,kr,KOSPI,2192.22,2198.01,2183.9,2197.93,571300,yfinance/fdr,2026-08-03T23:05:42
2019-12-27,kr,KOSPI,2183.7,2215.55,2177.4,2204.21,490200,yfinance/fdr,2026-08-03T23:05:42
2019-12-30,kr,KOSPI,2202.62,2208.04,2195.65,2197.67,416400,yfinance/fdr,2026-08-03T23:05:42
2020-01-02,kr,KOSPI,2201.21,2202.32,2171.84,2175.17,494700,yfinance/fdr,2026-08-03T23:05:42
