date,market,symbol,open,high,low,close,volume,tradingvalue,source,updatedat
2010-02-16,us,WMT,17.746667861938477,17.906667709350586,17.633333206176758,17.85333251953125,47313600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-17,us,WMT,17.89666748046875,18.083332061767575,17.883333206176758,18.020000457763672,46602600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-18,us,WMT,17.733333587646484,17.833332061767578,17.636667251586914,17.823333740234375,88372500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-19,us,WMT,17.729999542236328,17.860000610351562,17.690000534057617,17.829999923706055,45271200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-22,us,WMT,17.84000015258789,17.97333335876465,17.780000686645508,17.94333267211914,36291600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-23,us,WMT,17.916667938232422,18.02666664123535,17.816667556762695,17.873332977294922,42414000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-24,us,WMT,17.913333892822266,17.983333587646484,17.82666778564453,17.97333335876465,31872600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-25,us,WMT,17.81999969482422,18.09333229064941,17.75,18.049999237060547,40530300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-26,us,WMT,18.07333374023437,18.07999992370605,17.833332061767578,18.023332595825195,47858700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-01,us,WMT,18.01333236694336,18.043333053588867,17.84666633605957,17.96666717529297,36386100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-02,us,WMT,17.94333267211914,17.963333129882812,17.823333740234375,17.863332748413086,42245100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-03,us,WMT,17.78333282470703,17.916667938232422,17.71666717529297,17.886667251586914,34893600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-04,us,WMT,18.00666618347168,18.030000686645508,17.916667938232422,17.98666763305664,33635400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-05,us,WMT,17.989999771118164,18.05666732788086,17.833332061767578,18.046667098999023,34125300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-08,us,WMT,18.003332138061523,18.09333229064941,17.976667404174805,18.049999237060547,22670100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-09,us,WMT,18.040000915527344,18.166667938232425,17.97333335876465,18.020000457763672,37753800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-10,us,WMT,17.889999389648438,18.00666618347168,17.843332290649414,17.876667022705078,38091000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-11,us,WMT,17.8799991607666,17.996667861938477,17.843332290649414,17.989999771118164,32021700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-12,us,WMT,18.053333282470703,18.07999992370605,17.93000030517578,17.96666717529297,31433700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-15,us,WMT,18.1299991607666,18.51333236694336,18.11666679382324,18.47333335876465,73121700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-16,us,WMT,18.62666702270508,18.75666618347168,18.53333282470703,18.663333892822266,55359000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-17,us,WMT,18.683332443237305,18.709999084472656,18.553333282470703,18.63999938964844,37485600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-18,us,WMT,18.6299991607666,18.649999618530277,18.51333236694336,18.64666748046875,28416600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-19,us,WMT,18.446666717529297,18.75666618347168,18.38333320617676,18.446666717529297,51552300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-22,us,WMT,18.43666648864746,18.64666748046875,18.37666702270508,18.540000915527344,29622300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-23,us,WMT,18.543333053588867,18.666667938232425,18.536666870117188,18.6299991607666,28107900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-24,us,WMT,18.57666778564453,18.666667938232425,18.476667404174805,18.52666664123535,26096700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-25,us,WMT,18.543333053588867,18.663333892822266,18.53333282470703,18.536666870117188,29379300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-26,us,WMT,18.536666870117188,18.65333366394043,18.489999771118164,18.503332138061523,29841900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-29,us,WMT,18.5,18.583332061767575,18.476667404174805,18.57999992370605,29329500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-30,us,WMT,18.59333229064941,18.683332443237305,18.553333282470703,18.636667251586918,20823900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-31,us,WMT,18.60333251953125,18.63333320617676,18.5,18.53333282470703,29900700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-01,us,WMT,18.583332061767575,18.61666679382324,18.38999938964844,18.49666786193848,35364300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-05,us,WMT,18.56666755676269,18.57666778564453,18.406667709350582,18.49666786193848,32246400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-06,us,WMT,18.479999542236328,18.543333053588867,18.43000030517578,18.51000022888184,28701600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-07,us,WMT,18.5,18.63333320617676,18.3799991607666,18.426666259765625,38805600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-08,us,WMT,18.43000030517578,18.56666755676269,18.386667251586918,18.459999084472656,33419100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-09,us,WMT,18.459999084472656,18.459999084472656,18.209999084472656,18.356666564941406,37605300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-12,us,WMT,18.34000015258789,18.36666679382324,18.19333267211914,18.34000015258789,35862900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-13,us,WMT,18.303333282470703,18.40333366394043,18.21999931335449,18.239999771118164,38553300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-14,us,WMT,18.209999084472656,18.303333282470703,18.11333274841309,18.21333312988281,44060700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-15,us,WMT,18.049999237060547,18.1200008392334,17.97333335876465,18.043333053588867,52977900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-16,us,WMT,18.036666870117188,18.196666717529297,17.946666717529297,18.036666870117188,57696000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-19,us,WMT,18.0,18.15999984741211,18.0,18.1299991607666,33946800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-20,us,WMT,18.163333892822266,18.273332595825195,18.12666702270508,18.17333221435547,27276900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-21,us,WMT,18.14666748046875,18.190000534057617,18.059999465942383,18.156667709350582,34497900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-22,us,WMT,18.12333297729492,18.21666717529297,18.049999237060547,18.163333892822266,32763600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-23,us,WMT,18.156667709350582,18.203332901000977,17.97333335876465,18.176666259765625,49787400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-26,us,WMT,18.176666259765625,18.233333587646484,18.003332138061523,18.01333236694336,44253000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-27,us,WMT,17.866666793823242,18.13999938964844,17.843332290649414,18.01333236694336,57523800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-28,us,WMT,17.97333335876465,18.03333282470703,17.84000015258789,17.8700008392334,44712600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-29,us,WMT,17.886667251586914,18.07666778564453,17.850000381469727,17.899999618530273,39960000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-04-30,us,WMT,17.940000534057617,18.049999237060547,17.8799991607666,17.8799991607666,48838200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-03,us,WMT,17.959999084472656,17.983333587646484,17.823333740234375,17.913333892822266,36903000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-04,us,WMT,17.863332748413086,18.190000534057617,17.850000381469727,18.00666618347168,56012700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-05,us,WMT,18.036666870117188,18.31666755676269,17.940000534057617,18.25666618347168,49829700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-06,us,WMT,18.11666679382324,18.26000022888184,17.176666259765625,17.74333381652832,72202500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-07,us,WMT,17.68000030517578,17.873332977294922,17.266666412353516,17.46666717529297,86835300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-10,us,WMT,17.68666648864746,17.746667861938477,17.27666664123535,17.52666664123535,81270900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-11,us,WMT,17.450000762939453,17.59000015258789,17.389999389648438,17.48666763305664,58869900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-12,us,WMT,17.5,17.520000457763672,17.376667022705078,17.49333381652832,40830300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-13,us,WMT,17.543333053588867,17.656667709350586,17.453332901000977,17.46666717529297,37374000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-14,us,WMT,17.469999313354492,17.566667556762695,17.34000015258789,17.373332977294922,55944900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-17,us,WMT,17.469999313354492,17.639999389648438,17.34666633605957,17.57666778564453,50836200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-18,us,WMT,17.773332595825195,18.149999618530277,17.733333587646484,17.90333366394043,96683100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-19,us,WMT,17.843332290649414,17.920000076293945,17.59666633605957,17.68000030517578,61256100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-20,us,WMT,17.456666946411133,17.65333366394043,17.100000381469727,17.100000381469727,81768000,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-21,us,WMT,16.90999984741211,17.123332977294922,16.836666107177734,17.123332977294922,73645800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-24,us,WMT,17.01333236694336,17.18000030517578,16.96666717529297,17.0,40673400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-25,us,WMT,16.75,16.833332061767578,16.666667938232422,16.760000228881836,72187200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-26,us,WMT,16.786666870117188,16.866666793823242,16.670000076293945,16.67333221435547,57234300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-27,us,WMT,16.84000015258789,16.90999984741211,16.773332595825195,16.899999618530273,41941200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-05-28,us,WMT,16.916667938232422,16.976667404174805,16.833332061767578,16.85333251953125,42058500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-01,us,WMT,16.933332443237305,17.170000076293945,16.84000015258789,16.97333335876465,48160800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-02,us,WMT,17.07666778564453,17.246667861938477,17.00666618347168,17.239999771118164,40997400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-03,us,WMT,17.24333381652832,17.360000610351562,17.15999984741211,17.239999771118164,31527300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-04,us,WMT,17.136667251586914,17.233333587646484,16.739999771118164,16.799999237060547,72125700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-07,us,WMT,16.81999969482422,17.123332977294922,16.773332595825195,16.913333892822266,58501800,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-08,us,WMT,16.93000030517578,16.99333381652832,16.843332290649414,16.926666259765625,60946500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-09,us,WMT,16.98666763305664,17.1200008392334,16.863332748413086,16.996667861938477,49592700,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-10,us,WMT,17.06999969482422,17.226667404174805,17.020000457763672,17.073333740234375,47551500,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-11,us,WMT,16.989999771118164,17.09000015258789,16.850000381469727,16.953332901000977,42082200,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-14,us,WMT,17.036666870117188,17.15333366394043,16.963333129882812,17.079999923706055,41700300,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-15,us,WMT,17.066667556762695,17.21666717529297,17.020000457763672,17.213333129882812,42932400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-16,us,WMT,17.166667938232422,17.19333267211914,16.97333335876465,16.99333381652832,47702100,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-17,us,WMT,17.016666412353516,17.163333892822266,16.98666763305664,17.136667251586914,38001900,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-18,us,WMT,17.136667251586914,17.303333282470703,17.136667251586914,17.183332443237305,76277400,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-21,us,WMT,17.23666763305664,17.293333053588867,16.90333366394043,17.00666618347168,43965600,,Yahoo Finance daily,2026-07-22T16:59:02
2010-06-22,us,WMT,17.023332595825195,17.156667709350586,16.866666793823242,16.893333435058594,40974600,,Yahoo Finance daily,2026-07-22T16:59:02
