date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,055550,44850,44950,44350,44650,491930,,FinanceDataReader,
2014-04-29,kr,055550,44600,44900,44200,44500,331564,,FinanceDataReader,
2014-04-30,kr,055550,44700,45600,44650,45000,828450,,FinanceDataReader,
2014-05-02,kr,055550,46000,46000,45050,45700,755175,,FinanceDataReader,
2014-05-07,kr,055550,46600,46600,44800,44900,797597,,FinanceDataReader,
2014-05-08,kr,055550,46250,46500,44600,45500,671744,,FinanceDataReader,
2014-05-09,kr,055550,45500,45700,45050,45700,348442,,FinanceDataReader,
2014-05-12,kr,055550,45700,45700,44750,45150,572842,,FinanceDataReader,
2014-05-13,kr,055550,45350,46450,44500,46450,833418,,FinanceDataReader,
2014-05-14,kr,055550,46900,47600,46550,47600,1229648,,FinanceDataReader,
2014-05-15,kr,055550,47300,48050,47050,48000,1224440,,FinanceDataReader,
2014-05-16,kr,055550,48000,48100,47250,47750,691301,,FinanceDataReader,
2014-05-19,kr,055550,47350,47900,47100,47900,860030,,FinanceDataReader,
2014-05-20,kr,055550,47550,47900,47050,47150,799417,,FinanceDataReader,
2014-05-21,kr,055550,47350,47350,46250,46500,744360,,FinanceDataReader,
2014-05-22,kr,055550,46200,46900,46050,46350,943752,,FinanceDataReader,
2014-05-23,kr,055550,46550,47500,46400,46850,997805,,FinanceDataReader,
2014-05-26,kr,055550,47000,47200,46150,46250,455316,,FinanceDataReader,
2014-05-27,kr,055550,46650,46750,45900,45900,350525,,FinanceDataReader,
2014-05-28,kr,055550,46250,46800,46200,46800,631459,,FinanceDataReader,
2014-05-29,kr,055550,46650,46850,46150,46450,390566,,FinanceDataReader,
2014-05-30,kr,055550,46450,46500,44350,44350,1771421,,FinanceDataReader,
2014-06-02,kr,055550,44800,46250,44750,45800,940444,,FinanceDataReader,
2014-06-03,kr,055550,44800,45650,44550,45650,982487,,FinanceDataReader,
2014-06-05,kr,055550,46200,46200,44500,45300,1133644,,FinanceDataReader,
2014-06-09,kr,055550,45300,45900,45150,45700,754176,,FinanceDataReader,
2014-06-10,kr,055550,45700,46050,45650,45750,819909,,FinanceDataReader,
2014-06-11,kr,055550,45950,46200,45750,46200,482518,,FinanceDataReader,
2014-06-12,kr,055550,45800,46200,45700,45900,590715,,FinanceDataReader,
2014-06-13,kr,055550,45550,45800,44850,45250,473934,,FinanceDataReader,
2014-06-16,kr,055550,44850,45350,44650,45000,581402,,FinanceDataReader,
2014-06-17,kr,055550,45250,45250,44550,45150,652108,,FinanceDataReader,
2014-06-18,kr,055550,45000,45200,44700,45150,692256,,FinanceDataReader,
2014-06-19,kr,055550,45400,45550,44950,45400,654372,,FinanceDataReader,
2014-06-20,kr,055550,45600,45700,44550,44750,735644,,FinanceDataReader,
2014-06-23,kr,055550,44900,45750,44750,45400,600091,,FinanceDataReader,
2014-06-24,kr,055550,45950,46450,45450,46300,808650,,FinanceDataReader,
2014-06-25,kr,055550,46200,46450,45800,46350,426735,,FinanceDataReader,
2014-06-26,kr,055550,45850,47050,45700,47050,756860,,FinanceDataReader,
2014-06-27,kr,055550,47300,47300,46400,46600,650004,,FinanceDataReader,
2014-06-30,kr,055550,46100,46850,46100,46850,506341,,FinanceDataReader,
2014-07-01,kr,055550,46500,47150,46050,46300,432739,,FinanceDataReader,
2014-07-02,kr,055550,46700,46700,46100,46600,575476,,FinanceDataReader,
2014-07-03,kr,055550,46600,46700,46100,46350,402572,,FinanceDataReader,
2014-07-04,kr,055550,46600,46650,45750,45850,549691,,FinanceDataReader,
2014-07-07,kr,055550,45800,46350,45550,46000,641595,,FinanceDataReader,
2014-07-08,kr,055550,46000,46400,45550,46050,512285,,FinanceDataReader,
2014-07-09,kr,055550,46050,46400,45600,46000,491500,,FinanceDataReader,
2014-07-10,kr,055550,46300,46600,45800,46550,647077,,FinanceDataReader,
2014-07-11,kr,055550,46550,46550,45700,45800,611503,,FinanceDataReader,
2014-07-14,kr,055550,46400,46400,46000,46050,617238,,FinanceDataReader,
2014-07-15,kr,055550,46400,46400,46150,46300,865007,,FinanceDataReader,
2014-07-16,kr,055550,46300,46450,45900,46300,819946,,FinanceDataReader,
2014-07-17,kr,055550,46200,46250,45850,46000,794453,,FinanceDataReader,
2014-07-18,kr,055550,45500,45650,45000,45050,1063729,,FinanceDataReader,
2014-07-21,kr,055550,45300,46050,45250,45750,913723,,FinanceDataReader,
2014-07-22,kr,055550,45850,46150,45750,46100,660635,,FinanceDataReader,
2014-07-23,kr,055550,46350,46450,46150,46400,1045322,,FinanceDataReader,
2014-07-24,kr,055550,46850,46850,46100,46550,942868,,FinanceDataReader,
2014-07-25,kr,055550,46700,47450,46600,47350,1044100,,FinanceDataReader,
2014-07-28,kr,055550,47900,48900,47500,48900,2112948,,FinanceDataReader,
2014-07-29,kr,055550,49400,50900,49350,50900,2323992,,FinanceDataReader,
2014-07-30,kr,055550,51400,52500,51100,51400,2246549,,FinanceDataReader,
2014-07-31,kr,055550,51500,52500,50700,51200,1709209,,FinanceDataReader,
2014-08-01,kr,055550,51200,51600,50000,50700,1719788,,FinanceDataReader,
2014-08-04,kr,055550,50700,51500,50200,50600,1048824,,FinanceDataReader,
2014-08-05,kr,055550,51000,51200,50200,50800,844296,,FinanceDataReader,
2014-08-06,kr,055550,51200,52300,50900,50900,1104129,,FinanceDataReader,
2014-08-07,kr,055550,51200,51300,50400,51000,498341,,FinanceDataReader,
2014-08-08,kr,055550,51400,51500,49600,49600,1150190,,FinanceDataReader,
2014-08-11,kr,055550,50500,50900,49900,50000,1187803,,FinanceDataReader,
2014-08-12,kr,055550,50400,50700,49900,50200,998033,,FinanceDataReader,
2014-08-13,kr,055550,51100,51200,50400,51200,762933,,FinanceDataReader,
2014-08-14,kr,055550,52000,52400,51400,52400,1425170,,FinanceDataReader,
2014-08-18,kr,055550,52500,52500,51700,51800,1208371,,FinanceDataReader,
2014-08-19,kr,055550,51900,52600,51700,52400,751608,,FinanceDataReader,
2014-08-20,kr,055550,52700,52900,51400,51800,725539,,FinanceDataReader,
2014-08-21,kr,055550,51900,52400,50400,50800,788337,,FinanceDataReader,
2014-08-22,kr,055550,50700,52000,50400,51800,541494,,FinanceDataReader,
2014-08-25,kr,055550,51200,51900,50600,51500,378945,,FinanceDataReader,
2014-08-26,kr,055550,52000,52000,51400,51400,703474,,FinanceDataReader,
2014-08-27,kr,055550,51900,52500,51800,51900,1201351,,FinanceDataReader,
2014-08-28,kr,055550,52300,53100,51800,52000,998707,,FinanceDataReader,
2014-08-29,kr,055550,52000,52500,50600,52500,931759,,FinanceDataReader,
2014-09-01,kr,055550,51500,52500,51500,51800,299495,,FinanceDataReader,
2014-09-02,kr,055550,51600,52100,51200,51600,452936,,FinanceDataReader,
2014-09-03,kr,055550,51700,53400,51700,53400,1267040,,FinanceDataReader,
2014-09-04,kr,055550,53400,53500,52700,52900,1177007,,FinanceDataReader,
2014-09-05,kr,055550,53000,53400,52300,53000,1117585,,FinanceDataReader,
2014-09-11,kr,055550,54000,54000,51800,51800,1105072,,FinanceDataReader,
2014-09-12,kr,055550,52500,52800,51600,52200,1274251,,FinanceDataReader,
2014-09-15,kr,055550,52200,52200,50600,51600,798565,,FinanceDataReader,
