date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2018-10-26,kr,108490,27267,29214,19086,19086,3069304,,FinanceDataReader,
2018-10-29,kr,108490,19086,21618,16798,16944,2087470,,FinanceDataReader,
2018-10-30,kr,108490,18161,20985,17723,18210,2878264,,FinanceDataReader,
2018-10-31,kr,108490,19817,20596,18502,19476,1278804,,FinanceDataReader,
2018-11-01,kr,108490,20547,20693,18697,19817,718762,,FinanceDataReader,
2018-11-02,kr,108490,19476,21278,19135,21132,976251,,FinanceDataReader,
2018-11-05,kr,108490,20596,21521,20255,21278,657257,,FinanceDataReader,
2018-11-06,kr,108490,21083,21521,19817,20352,488028,,FinanceDataReader,
2018-11-07,kr,108490,20206,20304,18940,19086,398480,,FinanceDataReader,
2018-11-08,kr,108490,19476,19719,18843,18940,297797,,FinanceDataReader,
2018-11-09,kr,108490,18892,19476,17626,18210,339192,,FinanceDataReader,
2018-11-12,kr,108490,18600,20693,18405,19379,1029657,,FinanceDataReader,
2018-11-13,kr,108490,18892,18940,17869,18453,253412,,FinanceDataReader,
2018-11-14,kr,108490,18502,19671,17967,18600,308402,,FinanceDataReader,
2018-11-15,kr,108490,19086,19573,17918,18794,384868,,FinanceDataReader,
2018-11-16,kr,108490,18697,18989,18210,18746,170936,,FinanceDataReader,
2018-11-19,kr,108490,18746,19135,18015,18113,198514,,FinanceDataReader,
2018-11-20,kr,108490,17869,18502,17674,17918,197238,,FinanceDataReader,
2018-11-21,kr,108490,17528,17577,16944,17188,188837,,FinanceDataReader,
2018-11-22,kr,108490,17236,17772,16360,16506,312838,,FinanceDataReader,
2018-11-23,kr,108490,16457,16555,15435,15532,143190,,FinanceDataReader,
2018-11-26,kr,108490,15435,15775,14850,15532,287498,,FinanceDataReader,
2018-11-27,kr,108490,15678,16652,15337,15678,266113,,FinanceDataReader,
2018-11-28,kr,108490,15727,16701,15532,16555,183219,,FinanceDataReader,
2018-11-29,kr,108490,16506,16652,16116,16555,97114,,FinanceDataReader,
2018-11-30,kr,108490,16555,16749,15970,16165,58947,,FinanceDataReader,
2018-12-03,kr,108490,16311,16749,15970,16408,140958,,FinanceDataReader,
2018-12-04,kr,108490,16360,16555,15922,16555,56705,,FinanceDataReader,
2018-12-05,kr,108490,16116,16311,15824,15873,74437,,FinanceDataReader,
2018-12-06,kr,108490,15873,16116,14996,15142,76394,,FinanceDataReader,
2018-12-07,kr,108490,15435,15581,14948,15532,59854,,FinanceDataReader,
2018-12-10,kr,108490,15191,15824,15045,15532,52596,,FinanceDataReader,
2018-12-11,kr,108490,15775,15922,14996,14996,40071,,FinanceDataReader,
2018-12-12,kr,108490,15094,15483,14802,15094,51946,,FinanceDataReader,
2018-12-13,kr,108490,15191,15532,15094,15386,32732,,FinanceDataReader,
2018-12-14,kr,108490,15532,16457,15289,16311,211753,,FinanceDataReader,
2018-12-17,kr,108490,16360,17285,16262,16603,200672,,FinanceDataReader,
2018-12-18,kr,108490,16457,16701,16214,16214,60933,,FinanceDataReader,
2018-12-19,kr,108490,16214,17723,16019,17236,238395,,FinanceDataReader,
2018-12-20,kr,108490,17139,17236,16555,16847,678759,,FinanceDataReader,
2018-12-21,kr,108490,16749,17139,16262,16603,143278,,FinanceDataReader,
2018-12-24,kr,108490,16993,18161,16262,16360,239309,,FinanceDataReader,
2018-12-26,kr,108490,15873,16506,15337,15970,147380,,FinanceDataReader,
2018-12-27,kr,108490,16457,16847,16019,16019,80061,,FinanceDataReader,
2018-12-28,kr,108490,16165,17041,16165,16749,148601,,FinanceDataReader,
2019-01-02,kr,108490,17431,18259,17139,17821,581679,,FinanceDataReader,
2019-01-03,kr,108490,18015,18113,17090,17528,170755,,FinanceDataReader,
2019-01-04,kr,108490,17285,17431,16360,17334,132553,,FinanceDataReader,
2019-01-07,kr,108490,17723,17772,16408,16749,222521,,FinanceDataReader,
2019-01-08,kr,108490,16798,16944,15678,15727,180126,,FinanceDataReader,
2019-01-09,kr,108490,15727,16165,15289,15970,112127,,FinanceDataReader,
2019-01-10,kr,108490,16262,16408,15775,16360,125612,,FinanceDataReader,
2019-01-11,kr,108490,16262,16457,15483,15581,104761,,FinanceDataReader,
2019-01-14,kr,108490,15581,15678,14071,14071,491577,,FinanceDataReader,
2019-01-15,kr,108490,14217,14315,13487,14071,367337,,FinanceDataReader,
2019-01-16,kr,108490,14266,14266,13584,13828,163050,,FinanceDataReader,
2019-01-17,kr,108490,13779,14071,13682,13828,116463,,FinanceDataReader,
2019-01-18,kr,108490,13925,14217,13779,14217,120879,,FinanceDataReader,
2019-01-21,kr,108490,14217,14266,13974,14071,88876,,FinanceDataReader,
2019-01-22,kr,108490,14071,14363,14023,14120,104460,,FinanceDataReader,
2019-01-23,kr,108490,14120,14363,13925,14363,71128,,FinanceDataReader,
2019-01-24,kr,108490,14510,14899,14315,14753,158800,,FinanceDataReader,
2019-01-25,kr,108490,14656,14948,14510,14704,85313,,FinanceDataReader,
2019-01-28,kr,108490,14363,14607,14071,14266,204140,,FinanceDataReader,
2019-01-29,kr,108490,14169,14266,13974,14071,86031,,FinanceDataReader,
2019-01-30,kr,108490,14120,14266,14023,14169,65849,,FinanceDataReader,
2019-01-31,kr,108490,14217,14315,13974,14120,82374,,FinanceDataReader,
2019-02-01,kr,108490,14071,14120,13730,13828,103748,,FinanceDataReader,
2019-02-07,kr,108490,13877,14217,13779,14217,89560,,FinanceDataReader,
2019-02-08,kr,108490,14169,14169,13974,14071,30455,,FinanceDataReader,
2019-02-11,kr,108490,14071,14169,13925,14023,61802,,FinanceDataReader,
2019-02-12,kr,108490,14023,14169,13779,13925,81808,,FinanceDataReader,
2019-02-13,kr,108490,13925,14461,13828,14315,115890,,FinanceDataReader,
2019-02-14,kr,108490,14412,14412,14120,14412,96750,,FinanceDataReader,
2019-02-15,kr,108490,14266,14753,14120,14169,131944,,FinanceDataReader,
2019-02-18,kr,108490,14412,14412,14217,14363,72032,,FinanceDataReader,
2019-02-19,kr,108490,14412,14753,14315,14704,126289,,FinanceDataReader,
2019-02-20,kr,108490,14802,14850,14461,14704,113069,,FinanceDataReader,
2019-02-21,kr,108490,14802,14899,14510,14753,91284,,FinanceDataReader,
2019-02-22,kr,108490,14802,16311,14656,15775,1199890,,FinanceDataReader,
2019-02-25,kr,108490,15775,15873,15483,15824,179886,,FinanceDataReader,
2019-02-26,kr,108490,15824,15922,15435,15629,141234,,FinanceDataReader,
2019-02-27,kr,108490,15873,16408,15289,15289,443488,,FinanceDataReader,
2019-02-28,kr,108490,15386,15629,14510,14607,197228,,FinanceDataReader,
2019-03-04,kr,108490,14753,15045,14558,14802,100908,,FinanceDataReader,
2019-03-05,kr,108490,14704,14899,14558,14802,82579,,FinanceDataReader,
2019-03-06,kr,108490,14899,15581,14850,15289,261737,,FinanceDataReader,
2019-03-07,kr,108490,15337,15970,15289,15970,262666,,FinanceDataReader,
2019-03-08,kr,108490,16019,16749,15483,15581,482576,,FinanceDataReader,
2019-03-11,kr,108490,15873,16116,15435,15532,272271,,FinanceDataReader,
2019-03-12,kr,108490,15678,16311,15629,16262,295619,,FinanceDataReader,
2019-03-13,kr,108490,16360,16506,15922,16214,228044,,FinanceDataReader,
2019-03-14,kr,108490,16311,16506,16116,16408,150387,,FinanceDataReader,
2019-03-15,kr,108490,16457,16944,15775,16019,258984,,FinanceDataReader,
2019-03-18,kr,108490,16068,16457,15922,16165,146268,,FinanceDataReader,
2019-03-19,kr,108490,16311,16993,16262,16408,340455,,FinanceDataReader,
2019-03-20,kr,108490,16555,16749,15922,16749,199053,,FinanceDataReader,
2019-03-21,kr,108490,17041,17139,16555,16555,216735,,FinanceDataReader,
2019-03-22,kr,108490,16701,17285,16408,17236,323314,,FinanceDataReader,
2019-03-25,kr,108490,17334,22251,17334,21570,4894340,,FinanceDataReader,
2019-03-26,kr,108490,21424,21716,19671,20352,3140256,,FinanceDataReader,
2019-03-27,kr,108490,20352,21278,19379,19719,1824658,,FinanceDataReader,
2019-03-28,kr,108490,19963,20791,18794,18794,1352072,,FinanceDataReader,
2019-03-29,kr,108490,18843,19233,18064,18746,724791,,FinanceDataReader,
2019-04-01,kr,108490,18794,19476,18600,19135,632205,,FinanceDataReader,
2019-04-02,kr,108490,19281,20255,19135,19427,1547120,,FinanceDataReader,
2019-04-03,kr,108490,19866,20109,18794,19038,578060,,FinanceDataReader,
