date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,095340,12296,12798,12296,12567,22439,,FinanceDataReader,
2014-04-29,kr,095340,12562,12898,12363,12499,13354,,FinanceDataReader,
2014-04-30,kr,095340,12530,12898,12530,12834,23192,,FinanceDataReader,
2014-05-02,kr,095340,12998,13132,12831,13035,21111,,FinanceDataReader,
2014-05-07,kr,095340,13030,13030,12296,12431,24316,,FinanceDataReader,
2014-05-08,kr,095340,12430,12530,12229,12431,17593,,FinanceDataReader,
2014-05-09,kr,095340,12498,12798,12430,12767,11217,,FinanceDataReader,
2014-05-12,kr,095340,12630,12998,12562,12935,16226,,FinanceDataReader,
2014-05-13,kr,095340,12864,12998,12798,12935,16138,,FinanceDataReader,
2014-05-14,kr,095340,12998,13433,12898,13302,41760,,FinanceDataReader,
2014-05-15,kr,095340,13398,13433,13166,13336,22302,,FinanceDataReader,
2014-05-16,kr,095340,13231,13366,12798,12900,28343,,FinanceDataReader,
2014-05-19,kr,095340,12798,12998,12363,12367,28026,,FinanceDataReader,
2014-05-20,kr,095340,12296,12898,12195,12399,29697,,FinanceDataReader,
2014-05-21,kr,095340,12296,12697,12262,12266,16759,,FinanceDataReader,
2014-05-22,kr,095340,12330,12530,12296,12467,8201,,FinanceDataReader,
2014-05-23,kr,095340,12530,12697,12397,12532,10206,,FinanceDataReader,
2014-05-26,kr,095340,12330,12630,12162,12232,21544,,FinanceDataReader,
2014-05-27,kr,095340,12229,12363,11829,12232,21715,,FinanceDataReader,
2014-05-28,kr,095340,12397,13499,12229,13469,51085,,FinanceDataReader,
2014-05-29,kr,095340,13398,13398,12998,13302,24476,,FinanceDataReader,
2014-05-30,kr,095340,13266,13398,12898,13368,21000,,FinanceDataReader,
2014-06-02,kr,095340,13231,13499,12530,12968,32026,,FinanceDataReader,
2014-06-03,kr,095340,12798,12964,12330,12734,24414,,FinanceDataReader,
2014-06-05,kr,095340,12498,12898,12498,12767,10203,,FinanceDataReader,
2014-06-09,kr,095340,12764,12864,12430,12633,13326,,FinanceDataReader,
2014-06-10,kr,095340,12764,13166,12296,13068,16349,,FinanceDataReader,
2014-06-11,kr,095340,13065,13331,12998,13167,26170,,FinanceDataReader,
2014-06-12,kr,095340,13166,14235,13166,13969,116288,,FinanceDataReader,
2014-06-13,kr,095340,13968,14368,13900,14305,51238,,FinanceDataReader,
2014-06-16,kr,095340,14301,14636,14067,14204,46123,,FinanceDataReader,
2014-06-17,kr,095340,14168,14636,14168,14372,29250,,FinanceDataReader,
2014-06-18,kr,095340,14368,14668,14033,14672,21693,,FinanceDataReader,
2014-06-19,kr,095340,14602,14703,14368,14672,38434,,FinanceDataReader,
2014-06-20,kr,095340,14703,14703,14235,14437,15531,,FinanceDataReader,
2014-06-23,kr,095340,14401,14435,13700,13702,31837,,FinanceDataReader,
2014-06-24,kr,095340,13566,14235,13433,14037,29904,,FinanceDataReader,
2014-06-25,kr,095340,14201,14703,14033,14505,44904,,FinanceDataReader,
2014-06-26,kr,095340,14468,15705,14468,15007,125787,,FinanceDataReader,
2014-06-27,kr,095340,15037,15037,14335,14638,77323,,FinanceDataReader,
2014-06-30,kr,095340,14135,14870,14135,14672,32668,,FinanceDataReader,
2014-07-01,kr,095340,14769,14936,14503,14872,20315,,FinanceDataReader,
2014-07-02,kr,095340,14769,15102,14503,14705,67611,,FinanceDataReader,
2014-07-03,kr,095340,14802,15806,14769,15408,956807,,FinanceDataReader,
2014-07-04,kr,095340,15370,15370,14703,14805,342801,,FinanceDataReader,
2014-07-07,kr,095340,14802,15572,14703,15375,236180,,FinanceDataReader,
2014-07-08,kr,095340,15304,15705,15170,15375,70616,,FinanceDataReader,
2014-07-09,kr,095340,15538,16708,15370,16710,351468,,FinanceDataReader,
2014-07-10,kr,095340,16741,18212,16641,17947,382225,,FinanceDataReader,
2014-07-11,kr,095340,17944,18345,17576,18014,150369,,FinanceDataReader,
2014-07-14,kr,095340,18045,18245,17710,18114,81179,,FinanceDataReader,
2014-07-15,kr,095340,18146,18245,17276,17679,127973,,FinanceDataReader,
2014-07-16,kr,095340,17576,18178,16941,18181,183218,,FinanceDataReader,
2014-07-17,kr,095340,18379,18678,17844,18348,111605,,FinanceDataReader,
2014-07-18,kr,095340,18045,18479,17878,18316,75173,,FinanceDataReader,
2014-07-21,kr,095340,18479,18546,17977,18348,56590,,FinanceDataReader,
2014-07-22,kr,095340,18447,18546,18010,18447,37912,,FinanceDataReader,
2014-07-23,kr,095340,18479,18578,17944,18047,40041,,FinanceDataReader,
2014-07-24,kr,095340,18212,18245,17377,17713,49110,,FinanceDataReader,
2014-07-25,kr,095340,17610,17910,17409,17814,33116,,FinanceDataReader,
2014-07-28,kr,095340,18146,18146,17241,17947,52699,,FinanceDataReader,
2014-07-29,kr,095340,18111,18111,16941,17110,59409,,FinanceDataReader,
2014-07-30,kr,095340,17276,19649,17276,19450,302600,,FinanceDataReader,
2014-07-31,kr,095340,19281,21151,19081,20320,309940,,FinanceDataReader,
2014-08-01,kr,095340,19983,20383,19581,19986,96348,,FinanceDataReader,
2014-08-04,kr,095340,19983,20318,19381,19718,77872,,FinanceDataReader,
