date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-11-14,kr,018260,380000,382500,325000,327500,3822084,,FinanceDataReader,
2014-11-17,kr,018260,317500,342500,312000,338500,1568450,,FinanceDataReader,
2014-11-18,kr,018260,342000,375000,340000,366000,1423443,,FinanceDataReader,
2014-11-19,kr,018260,367000,373500,352500,371000,864739,,FinanceDataReader,
2014-11-20,kr,018260,369500,400000,367500,398000,1706709,,FinanceDataReader,
2014-11-21,kr,018260,398500,413000,393000,400000,967753,,FinanceDataReader,
2014-11-24,kr,018260,405000,408500,384000,404000,942445,,FinanceDataReader,
2014-11-25,kr,018260,396000,428000,375500,428000,3022131,,FinanceDataReader,
2014-11-26,kr,018260,413000,429500,410500,410500,909494,,FinanceDataReader,
2014-11-27,kr,018260,412000,419500,378000,378000,834742,,FinanceDataReader,
2014-11-28,kr,018260,368500,374000,345500,347000,1040525,,FinanceDataReader,
2014-12-01,kr,018260,357000,361000,343000,343500,531894,,FinanceDataReader,
2014-12-02,kr,018260,342000,356500,341500,353000,428955,,FinanceDataReader,
2014-12-03,kr,018260,354000,361000,354000,357000,300156,,FinanceDataReader,
2014-12-04,kr,018260,361500,368000,354500,355500,262418,,FinanceDataReader,
2014-12-05,kr,018260,351500,354500,345000,349500,252744,,FinanceDataReader,
2014-12-08,kr,018260,352000,352000,333500,334000,291875,,FinanceDataReader,
2014-12-09,kr,018260,331000,335000,317000,321000,435603,,FinanceDataReader,
2014-12-10,kr,018260,318000,326500,309000,325500,433680,,FinanceDataReader,
2014-12-11,kr,018260,321000,331000,320000,320000,247997,,FinanceDataReader,
2014-12-12,kr,018260,318500,321500,309000,309000,291431,,FinanceDataReader,
2014-12-15,kr,018260,300000,307500,299000,299500,391426,,FinanceDataReader,
2014-12-16,kr,018260,296500,298500,286000,286500,486239,,FinanceDataReader,
2014-12-17,kr,018260,293500,306500,288000,290000,599116,,FinanceDataReader,
2014-12-18,kr,018260,296000,297500,271500,280500,640148,,FinanceDataReader,
2014-12-19,kr,018260,285000,292500,279000,287500,698457,,FinanceDataReader,
2014-12-22,kr,018260,286000,287500,275000,281500,394511,,FinanceDataReader,
2014-12-23,kr,018260,282000,292500,280500,283000,359697,,FinanceDataReader,
2014-12-24,kr,018260,287500,287500,280500,283000,234835,,FinanceDataReader,
2014-12-26,kr,018260,283500,286000,279000,283500,249542,,FinanceDataReader,
2014-12-29,kr,018260,289000,297500,287000,295000,632051,,FinanceDataReader,
2014-12-30,kr,018260,299000,302000,292000,293500,409522,,FinanceDataReader,
2015-01-02,kr,018260,298000,319000,295000,318000,684126,,FinanceDataReader,
2015-01-05,kr,018260,322500,327500,308000,310000,553675,,FinanceDataReader,
2015-01-06,kr,018260,305500,307500,292500,294000,404667,,FinanceDataReader,
2015-01-07,kr,018260,292500,298000,290500,290500,176350,,FinanceDataReader,
2015-01-08,kr,018260,293500,300500,292000,294000,186261,,FinanceDataReader,
2015-01-09,kr,018260,299500,302500,296500,300500,228505,,FinanceDataReader,
2015-01-12,kr,018260,296000,299500,289000,289000,280549,,FinanceDataReader,
2015-01-13,kr,018260,286000,286500,260500,264000,975579,,FinanceDataReader,
2015-01-14,kr,018260,266500,271000,262500,264000,266692,,FinanceDataReader,
2015-01-15,kr,018260,265500,269500,264500,267500,145924,,FinanceDataReader,
2015-01-16,kr,018260,265000,266500,262500,264000,98113,,FinanceDataReader,
2015-01-19,kr,018260,264500,268500,255000,257500,183261,,FinanceDataReader,
2015-01-20,kr,018260,258000,260500,248000,249000,355279,,FinanceDataReader,
2015-01-21,kr,018260,249000,249000,227000,229500,820033,,FinanceDataReader,
2015-01-22,kr,018260,228000,235000,226500,227500,354100,,FinanceDataReader,
2015-01-23,kr,018260,232500,239500,230500,238500,391438,,FinanceDataReader,
2015-01-26,kr,018260,237500,244000,234500,236500,229739,,FinanceDataReader,
2015-01-27,kr,018260,239000,242500,238500,242000,182275,,FinanceDataReader,
2015-01-28,kr,018260,255500,275000,252000,271000,860609,,FinanceDataReader,
