date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,011070,111000,113500,111000,113500,78980,,FinanceDataReader,
2014-04-29,kr,011070,113500,116000,110500,112000,195500,,FinanceDataReader,
2014-04-30,kr,011070,112000,114000,111000,114000,144532,,FinanceDataReader,
2014-05-02,kr,011070,113500,115500,113000,115500,75049,,FinanceDataReader,
2014-05-07,kr,011070,115000,115000,111500,113500,118244,,FinanceDataReader,
2014-05-08,kr,011070,113000,114500,112500,114500,100235,,FinanceDataReader,
2014-05-09,kr,011070,115000,117000,114000,116000,100618,,FinanceDataReader,
2014-05-12,kr,011070,116000,116500,114000,115000,83024,,FinanceDataReader,
2014-05-13,kr,011070,115000,116500,114500,115500,105542,,FinanceDataReader,
2014-05-14,kr,011070,115500,118500,115500,117500,252292,,FinanceDataReader,
2014-05-15,kr,011070,117500,118500,115500,116000,95127,,FinanceDataReader,
2014-05-16,kr,011070,115500,115500,112500,114000,149231,,FinanceDataReader,
2014-05-19,kr,011070,115000,115500,112500,114000,107910,,FinanceDataReader,
2014-05-20,kr,011070,114000,114500,112000,112000,105910,,FinanceDataReader,
2014-05-21,kr,011070,112500,114000,112500,113000,102002,,FinanceDataReader,
2014-05-22,kr,011070,113500,119000,113500,119000,347489,,FinanceDataReader,
2014-05-23,kr,011070,119000,122500,119000,121000,196632,,FinanceDataReader,
2014-05-26,kr,011070,121000,125000,120000,124500,158151,,FinanceDataReader,
2014-05-27,kr,011070,124500,127000,121500,122000,155275,,FinanceDataReader,
2014-05-28,kr,011070,123500,128000,123500,128000,139094,,FinanceDataReader,
2014-05-29,kr,011070,128000,132000,126500,131500,185859,,FinanceDataReader,
2014-05-30,kr,011070,132000,132000,124500,127500,269581,,FinanceDataReader,
2014-06-02,kr,011070,128000,129500,124000,128500,130018,,FinanceDataReader,
2014-06-03,kr,011070,126500,129000,124500,126500,283881,,FinanceDataReader,
2014-06-05,kr,011070,125500,129000,125000,128000,97494,,FinanceDataReader,
2014-06-09,kr,011070,128500,130000,124500,124500,101228,,FinanceDataReader,
2014-06-10,kr,011070,126500,135000,126500,134000,211556,,FinanceDataReader,
2014-06-11,kr,011070,135000,139000,133000,134500,174040,,FinanceDataReader,
2014-06-12,kr,011070,133500,134500,131500,134500,88004,,FinanceDataReader,
2014-06-13,kr,011070,133000,139000,133000,138000,146390,,FinanceDataReader,
2014-06-16,kr,011070,138500,139000,136000,138000,86176,,FinanceDataReader,
2014-06-17,kr,011070,138000,145000,138000,143500,523233,,FinanceDataReader,
2014-06-18,kr,011070,143000,145000,141500,143000,119377,,FinanceDataReader,
2014-06-19,kr,011070,143000,144500,138500,141000,367783,,FinanceDataReader,
2014-06-20,kr,011070,139500,141000,138500,138500,151493,,FinanceDataReader,
2014-06-23,kr,011070,140000,144000,139500,142500,131186,,FinanceDataReader,
2014-06-24,kr,011070,142500,144500,141500,143500,107487,,FinanceDataReader,
2014-06-25,kr,011070,143500,147500,142500,146000,122610,,FinanceDataReader,
2014-06-26,kr,011070,147000,150000,145000,146500,134537,,FinanceDataReader,
2014-06-27,kr,011070,147500,149000,142500,143000,123659,,FinanceDataReader,
2014-06-30,kr,011070,143000,146000,141500,145000,109215,,FinanceDataReader,
2014-07-01,kr,011070,145000,146500,142500,144000,88432,,FinanceDataReader,
2014-07-02,kr,011070,145500,146500,144000,145000,97656,,FinanceDataReader,
2014-07-03,kr,011070,145000,149000,144000,148500,135595,,FinanceDataReader,
2014-07-04,kr,011070,149000,150500,148000,148000,84974,,FinanceDataReader,
2014-07-07,kr,011070,149000,149000,147000,147500,60072,,FinanceDataReader,
2014-07-08,kr,011070,149000,151000,148000,150000,102794,,FinanceDataReader,
2014-07-09,kr,011070,148500,149000,144000,146500,162266,,FinanceDataReader,
2014-07-10,kr,011070,146500,147500,139500,142000,229377,,FinanceDataReader,
2014-07-11,kr,011070,141000,141500,138000,139000,196875,,FinanceDataReader,
2014-07-14,kr,011070,138500,146000,138000,146000,157273,,FinanceDataReader,
2014-07-15,kr,011070,147000,147000,140500,140500,130115,,FinanceDataReader,
2014-07-16,kr,011070,139000,141000,132500,139500,279967,,FinanceDataReader,
2014-07-17,kr,011070,141000,144000,137000,139000,116716,,FinanceDataReader,
2014-07-18,kr,011070,138000,141500,137500,140500,112838,,FinanceDataReader,
2014-07-21,kr,011070,141500,142000,136000,138500,87236,,FinanceDataReader,
2014-07-22,kr,011070,137500,139500,137000,139500,86980,,FinanceDataReader,
2014-07-23,kr,011070,140000,140500,137000,138500,77249,,FinanceDataReader,
2014-07-24,kr,011070,139000,141500,136000,139500,178022,,FinanceDataReader,
2014-07-25,kr,011070,139500,139500,135000,136000,184335,,FinanceDataReader,
2014-07-28,kr,011070,136000,137000,128500,129000,305042,,FinanceDataReader,
2014-07-29,kr,011070,128500,129000,123000,123500,491079,,FinanceDataReader,
2014-07-30,kr,011070,124500,130000,123500,127000,269771,,FinanceDataReader,
2014-07-31,kr,011070,127500,130000,121000,126000,266845,,FinanceDataReader,
2014-08-01,kr,011070,124000,130000,124000,127500,156659,,FinanceDataReader,
2014-08-04,kr,011070,128000,132000,127000,132000,139042,,FinanceDataReader,
2014-08-05,kr,011070,131500,131500,128000,130000,123896,,FinanceDataReader,
2014-08-06,kr,011070,129000,132000,125500,128000,134264,,FinanceDataReader,
2014-08-07,kr,011070,128000,132000,126000,132000,135210,,FinanceDataReader,
2014-08-08,kr,011070,134000,138000,133500,136000,316157,,FinanceDataReader,
2014-08-11,kr,011070,138500,144500,138000,142000,309235,,FinanceDataReader,
2014-08-12,kr,011070,142000,142500,138000,142000,215962,,FinanceDataReader,
2014-08-13,kr,011070,142500,143000,139000,143000,183916,,FinanceDataReader,
2014-08-14,kr,011070,142500,144000,137000,140500,161616,,FinanceDataReader,
2014-08-18,kr,011070,143000,143000,138500,139500,78773,,FinanceDataReader,
2014-08-19,kr,011070,140000,140500,136000,136000,119294,,FinanceDataReader,
2014-08-20,kr,011070,137500,139000,134000,136500,175695,,FinanceDataReader,
2014-08-21,kr,011070,136500,136500,133500,136000,111694,,FinanceDataReader,
2014-08-22,kr,011070,135000,136500,131500,133500,107093,,FinanceDataReader,
2014-08-25,kr,011070,133000,134500,129500,131000,95566,,FinanceDataReader,
2014-08-26,kr,011070,132000,134000,128000,133000,154033,,FinanceDataReader,
2014-08-27,kr,011070,135000,139500,133000,138000,155789,,FinanceDataReader,
