date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-09-05,879.6300048828125,906.260009765625,878.3400268554688,905.0900268554688,901.2510986328125,1155600,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-08,910.0,924.3499755859375,906.739990234375,908.97998046875,905.1246337890625,886500,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-09,910.75,922.75,910.22998046875,917.72998046875,913.83740234375,677800,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-10,921.8599853515625,935.22998046875,914.9000244140625,932.6300048828125,928.6742553710938,712800,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-11,940.0,963.8900146484375,937.47998046875,959.280029296875,955.2112426757812,1022100,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-12,957.47998046875,968.0900268554688,955.0,964.02001953125,959.93115234375,583900,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-15,966.989990234375,990.0,966.989990234375,988.9099731445312,984.7155151367188,845600,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-16,993.5,1002.0399780273438,975.0599975585938,990.5700073242188,986.3685302734375,776100,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-17,990.3800048828125,1000.0,976.27001953125,989.8699951171875,985.6715087890625,723900,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-18,1030.8299560546875,1076.7900390625,1025.7900390625,1046.68994140625,1042.25048828125,1824700,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-19,1051.9000244140625,1052.47998046875,1029.3199462890625,1044.81005859375,1040.37841796875,1586900,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-22,1038.8900146484375,1072.969970703125,1037.5,1071.25,1066.7064208984375,1020700,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-23,1067.8499755859375,1075.52001953125,1060.7900390625,1071.199951171875,1066.6563720703125,829500,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-24,1066.3199462890625,1076.0,1057.6400146484375,1068.6700439453125,1064.1373291015625,868000,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-25,1058.6099853515625,1066.989990234375,1045.800048828125,1059.0999755859375,1054.6077880859375,710500,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-26,1056.5400390625,1068.6600341796875,1046.1600341796875,1064.2900390625,1059.77587890625,505400,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-29,1077.1800537109375,1085.5999755859375,1063.1800537109375,1064.1300048828125,1059.616455078125,769700,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-09-30,1063.800048828125,1079.8699951171875,1057.0699462890625,1078.5999755859375,1074.025146484375,886300,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-10-01,1075.1800537109375,1134.219970703125,1069.780029296875,1128.8699951171875,1124.0819091796875,1188100,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-10-02,1155.0,1155.0,1127.219970703125,1139.260009765625,1134.4278564453125,924900,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-10-03,1128.0,1132.4100341796875,1099.1700439453125,1101.550048828125,1096.8778076171875,953600,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-10-06,1121.6800537109375,1152.1199951171875,1121.6800537109375,1139.7099609375,1134.8758544921875,946000,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
2025-10-07,1140.81005859375,1142.0400390625,1083.0,1084.739990234375,1080.13916015625,878400,KLAC,us,Yahoo chart,2026-05-26 16:01:52 KST
