date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,108320,23000,23200,22850,23100,31360,,FinanceDataReader,
2014-04-29,kr,108320,23050,23250,22900,23000,45090,,FinanceDataReader,
2014-04-30,kr,108320,23100,23100,22700,23000,34338,,FinanceDataReader,
2014-05-02,kr,108320,23200,23200,22800,23100,38689,,FinanceDataReader,
2014-05-07,kr,108320,23150,23450,22750,22750,61320,,FinanceDataReader,
2014-05-08,kr,108320,22700,23050,22350,23000,58619,,FinanceDataReader,
2014-05-09,kr,108320,22950,23050,22700,23000,34120,,FinanceDataReader,
2014-05-12,kr,108320,22800,23000,22700,22800,35502,,FinanceDataReader,
2014-05-13,kr,108320,22850,23400,22700,23250,47203,,FinanceDataReader,
2014-05-14,kr,108320,23550,23550,22900,23300,63987,,FinanceDataReader,
2014-05-15,kr,108320,22900,23350,22900,23100,42453,,FinanceDataReader,
2014-05-16,kr,108320,23100,24050,23100,24050,205689,,FinanceDataReader,
2014-05-19,kr,108320,24100,24250,23850,24050,158030,,FinanceDataReader,
2014-05-20,kr,108320,24050,24250,23900,24100,146718,,FinanceDataReader,
2014-05-21,kr,108320,24200,25000,24050,25000,299534,,FinanceDataReader,
2014-05-22,kr,108320,25200,27650,25200,26900,939227,,FinanceDataReader,
2014-05-23,kr,108320,26900,27100,25650,26600,661964,,FinanceDataReader,
2014-05-26,kr,108320,28300,29700,25800,25900,1822489,,FinanceDataReader,
2014-05-27,kr,108320,25700,26200,25100,25250,555070,,FinanceDataReader,
2014-05-28,kr,108320,25650,25950,25000,25400,447067,,FinanceDataReader,
2014-05-29,kr,108320,25500,26650,25400,26450,714690,,FinanceDataReader,
2014-05-30,kr,108320,26550,26800,25350,25700,362643,,FinanceDataReader,
2014-06-02,kr,108320,25450,26550,24750,25900,395933,,FinanceDataReader,
2014-06-03,kr,108320,25800,26650,25650,25850,348511,,FinanceDataReader,
2014-06-05,kr,108320,25850,26350,24950,26250,343875,,FinanceDataReader,
2014-06-09,kr,108320,26350,27150,26100,27150,322464,,FinanceDataReader,
2014-06-10,kr,108320,27250,27600,26850,27300,271278,,FinanceDataReader,
2014-06-11,kr,108320,27400,27500,26750,27050,222839,,FinanceDataReader,
2014-06-12,kr,108320,27100,27200,25900,26100,416764,,FinanceDataReader,
2014-06-13,kr,108320,25900,26400,25850,25950,179307,,FinanceDataReader,
2014-06-16,kr,108320,25950,26100,25250,25450,228035,,FinanceDataReader,
2014-06-17,kr,108320,25700,27150,25700,27100,433995,,FinanceDataReader,
