date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,009150,68600,69500,68300,69000,431957,,FinanceDataReader,
2014-04-29,kr,009150,69100,70000,68400,69200,329191,,FinanceDataReader,
2014-04-30,kr,009150,69200,69400,65900,66200,1154042,,FinanceDataReader,
2014-05-02,kr,009150,66200,66700,65800,66500,306637,,FinanceDataReader,
2014-05-07,kr,009150,66700,67000,65500,65500,288787,,FinanceDataReader,
2014-05-08,kr,009150,65200,68000,65200,66500,630516,,FinanceDataReader,
2014-05-09,kr,009150,67000,68400,66600,66800,323299,,FinanceDataReader,
2014-05-12,kr,009150,66200,66500,64500,64900,779767,,FinanceDataReader,
2014-05-13,kr,009150,65500,65800,65200,65300,414712,,FinanceDataReader,
2014-05-14,kr,009150,65500,66300,65400,66300,406278,,FinanceDataReader,
2014-05-15,kr,009150,66200,67300,66100,66600,239467,,FinanceDataReader,
2014-05-16,kr,009150,66400,66500,65000,65600,569163,,FinanceDataReader,
2014-05-19,kr,009150,65600,65900,64100,64600,679764,,FinanceDataReader,
2014-05-20,kr,009150,64600,65300,64600,64900,316641,,FinanceDataReader,
2014-05-21,kr,009150,64200,64900,64200,64400,310936,,FinanceDataReader,
2014-05-22,kr,009150,64400,65000,64400,64500,332304,,FinanceDataReader,
2014-05-23,kr,009150,64800,64800,63800,64200,445482,,FinanceDataReader,
2014-05-26,kr,009150,64100,64800,64100,64500,184197,,FinanceDataReader,
2014-05-27,kr,009150,64800,65100,64100,64500,325396,,FinanceDataReader,
2014-05-28,kr,009150,64200,64600,64000,64200,360513,,FinanceDataReader,
2014-05-29,kr,009150,64100,64800,63700,63700,460447,,FinanceDataReader,
2014-05-30,kr,009150,63900,64000,62800,62900,452051,,FinanceDataReader,
2014-06-02,kr,009150,63000,63400,62600,63200,213604,,FinanceDataReader,
2014-06-03,kr,009150,65100,65200,62800,62800,658706,,FinanceDataReader,
2014-06-05,kr,009150,62900,63800,61700,61700,530099,,FinanceDataReader,
2014-06-09,kr,009150,62200,63400,62000,63000,420803,,FinanceDataReader,
2014-06-10,kr,009150,62700,63200,61800,62200,511026,,FinanceDataReader,
2014-06-11,kr,009150,62200,62300,60000,60800,924888,,FinanceDataReader,
2014-06-12,kr,009150,60500,61500,60300,61000,552038,,FinanceDataReader,
2014-06-13,kr,009150,61100,61400,60100,60300,398264,,FinanceDataReader,
2014-06-16,kr,009150,60100,60500,59000,60300,488371,,FinanceDataReader,
2014-06-17,kr,009150,60600,60800,60300,60600,275037,,FinanceDataReader,
2014-06-18,kr,009150,60700,61300,60400,61200,284521,,FinanceDataReader,
2014-06-19,kr,009150,60900,61000,59800,60100,583471,,FinanceDataReader,
2014-06-20,kr,009150,59700,59800,58300,58500,724331,,FinanceDataReader,
