date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,010120,13080,13180,13040,13040,168555,,FinanceDataReader,
2014-04-29,kr,010120,13100,13300,13040,13300,97600,,FinanceDataReader,
2014-04-30,kr,010120,13300,13440,13200,13200,144800,,FinanceDataReader,
2014-05-02,kr,010120,13200,13340,12880,13120,422890,,FinanceDataReader,
2014-05-07,kr,010120,13140,13140,12820,12820,295555,,FinanceDataReader,
2014-05-08,kr,010120,12820,12880,12580,12680,416405,,FinanceDataReader,
2014-05-09,kr,010120,12680,12760,12640,12660,206135,,FinanceDataReader,
2014-05-12,kr,010120,12660,12760,12560,12560,126045,,FinanceDataReader,
2014-05-13,kr,010120,12620,12960,12580,12920,223335,,FinanceDataReader,
2014-05-14,kr,010120,13060,13180,12960,13080,351405,,FinanceDataReader,
2014-05-15,kr,010120,13100,13160,12940,12960,256275,,FinanceDataReader,
2014-05-16,kr,010120,13000,13100,12780,13080,364740,,FinanceDataReader,
2014-05-19,kr,010120,13120,13120,12940,13080,222080,,FinanceDataReader,
2014-05-20,kr,010120,13080,13100,12820,13060,325520,,FinanceDataReader,
2014-05-21,kr,010120,13040,13160,12960,13060,147160,,FinanceDataReader,
2014-05-22,kr,010120,13140,13160,13000,13160,198405,,FinanceDataReader,
2014-05-23,kr,010120,13180,13180,12960,12960,196185,,FinanceDataReader,
2014-05-26,kr,010120,13020,13040,12820,12820,191715,,FinanceDataReader,
2014-05-27,kr,010120,12920,12980,12720,12960,219705,,FinanceDataReader,
2014-05-28,kr,010120,12800,13000,12800,12880,194190,,FinanceDataReader,
2014-05-29,kr,010120,12820,12900,12780,12860,114185,,FinanceDataReader,
2014-05-30,kr,010120,12860,12940,12780,12900,204505,,FinanceDataReader,
2014-06-02,kr,010120,12900,12920,12740,12780,116665,,FinanceDataReader,
2014-06-03,kr,010120,12720,12860,12640,12840,235420,,FinanceDataReader,
2014-06-05,kr,010120,12700,12780,12500,12520,338190,,FinanceDataReader,
