date,market,symbol,open,high,low,close,volume,tradingvalue,source,updatedat
2014-04-28,kr,5070.0,5151,5180,4657,4659,2322141,,FinanceDataReader,
2014-04-29,kr,5070.0,4694,4729,4479,4480,595898,,FinanceDataReader,
2014-04-30,kr,5070.0,4487,4609,4437,4466,360085,,FinanceDataReader,
2014-05-02,kr,5070.0,4523,4594,4466,4495,195242,,FinanceDataReader,
2014-05-07,kr,5070.0,4488,4574,4387,4460,227007,,FinanceDataReader,
2014-05-08,kr,5070.0,4458,4493,4414,4480,124531,,FinanceDataReader,
2014-05-09,kr,5070.0,4465,4522,4429,4480,103662,,FinanceDataReader,
2014-05-12,kr,5070.0,4480,4523,4451,4488,74545,,FinanceDataReader,
2014-05-13,kr,5070.0,4458,4522,4458,4517,52924,,FinanceDataReader,
2014-05-14,kr,5070.0,4515,4586,4493,4545,86477,,FinanceDataReader,
2014-05-15,kr,5070.0,4493,4522,4443,4473,79181,,FinanceDataReader,
2014-05-16,kr,5070.0,4450,4507,4436,4480,67938,,FinanceDataReader,
2014-05-19,kr,5070.0,4479,4494,4415,4452,83644,,FinanceDataReader,
2014-05-20,kr,5070.0,4451,4479,4394,4452,94289,,FinanceDataReader,
2014-05-21,kr,5070.0,4437,4494,4437,4466,50331,,FinanceDataReader,
2014-05-22,kr,5070.0,4436,4622,4436,4574,115506,,FinanceDataReader,
2014-05-23,kr,5070.0,4572,4650,4572,4624,59041,,FinanceDataReader,
2014-05-26,kr,5070.0,4643,4815,4637,4795,210522,,FinanceDataReader,
2014-05-27,kr,5070.0,4794,4815,4715,4795,102485,,FinanceDataReader,
2014-05-28,kr,5070.0,4830,4939,4759,4868,143809,,FinanceDataReader,
2014-05-29,kr,5070.0,4828,4880,4643,4652,116329,,FinanceDataReader,
2014-05-30,kr,5070.0,4615,4694,4465,4517,116747,,FinanceDataReader,
2014-06-02,kr,5070.0,4451,4573,4451,4488,64363,,FinanceDataReader,
2014-06-03,kr,5070.0,4572,4579,4457,4502,53366,,FinanceDataReader,
2014-06-05,kr,5070.0,4500,4550,4464,4509,38266,,FinanceDataReader,
2014-06-09,kr,5070.0,4507,4614,4507,4595,43888,,FinanceDataReader,
2014-06-10,kr,5070.0,4592,4693,4579,4659,55666,,FinanceDataReader,
2014-06-11,kr,5070.0,4657,4685,4621,4659,47183,,FinanceDataReader,
2014-06-12,kr,5070.0,4665,4729,4657,4724,61582,,FinanceDataReader,
2014-06-13,kr,5070.0,4686,4723,4573,4581,68502,,FinanceDataReader,
2014-06-16,kr,5070.0,4650,4650,4515,4645,22034,,FinanceDataReader,
2014-06-17,kr,5070.0,4643,4700,4578,4652,45102,,FinanceDataReader,
2014-06-18,kr,5070.0,4657,4714,4500,4545,56498,,FinanceDataReader,
2014-06-19,kr,5070.0,4564,4579,4486,4509,42111,,FinanceDataReader,
2014-06-20,kr,5070.0,4480,4523,4330,4431,159850,,FinanceDataReader,
2014-06-23,kr,5070.0,4430,4466,4337,4395,123299,,FinanceDataReader,
2014-06-24,kr,5070.0,4367,4402,4323,4367,113643,,FinanceDataReader,
2014-06-25,kr,5070.0,4366,4466,4366,4395,56059,,FinanceDataReader,
2014-06-26,kr,5070.0,4502,4552,4416,4460,65993,,FinanceDataReader,
2014-06-27,kr,5070.0,4473,4502,4424,4424,46530,,FinanceDataReader,
2014-06-30,kr,5070.0,4423,4523,4415,4466,39351,,FinanceDataReader,
2014-07-01,kr,5070.0,4465,4479,4401,4480,47900,,FinanceDataReader,
2014-07-02,kr,5070.0,4451,4616,4451,4617,64574,,FinanceDataReader,
2014-07-03,kr,5070.0,4615,4765,4601,4645,67003,,FinanceDataReader,
2014-07-04,kr,5070.0,4707,4722,4393,4595,52626,,FinanceDataReader,
2014-07-07,kr,5070.0,4594,4594,4450,4524,29939,,FinanceDataReader,
2014-07-08,kr,5070.0,4486,4572,4486,4538,19730,,FinanceDataReader,
2014-07-09,kr,5070.0,4515,4558,4500,4559,31264,,FinanceDataReader,
2014-07-10,kr,5070.0,4592,4678,4535,4630,51174,,FinanceDataReader,
2014-07-11,kr,5070.0,4622,4628,4544,4545,35228,,FinanceDataReader,
2014-07-14,kr,5070.0,4544,4708,4529,4559,44173,,FinanceDataReader,
2014-07-15,kr,5070.0,4601,4615,4507,4545,50240,,FinanceDataReader,
2014-07-16,kr,5070.0,4508,4574,4366,4495,51973,,FinanceDataReader,
2014-07-17,kr,5070.0,4423,4494,4358,4452,117258,,FinanceDataReader,
2014-07-18,kr,5070.0,4394,4422,4336,4409,129318,,FinanceDataReader,
2014-07-21,kr,5070.0,4444,4495,4402,4424,65880,,FinanceDataReader,
2014-07-22,kr,5070.0,4444,4601,4415,4466,139045,,FinanceDataReader,
2014-07-23,kr,5070.0,4529,4615,4443,4552,125175,,FinanceDataReader,
2014-07-24,kr,5070.0,5003,5009,4551,4610,1378110,,FinanceDataReader,
2014-07-25,kr,5070.0,4572,4601,4408,4409,466760,,FinanceDataReader,
2014-07-28,kr,5070.0,4408,4430,4280,4295,392184,,FinanceDataReader,
2014-07-29,kr,5070.0,4344,4365,4273,4359,160063,,FinanceDataReader,
2014-07-30,kr,5070.0,4344,4366,4294,4295,168132,,FinanceDataReader,
2014-07-31,kr,5070.0,4293,4321,4128,4237,355288,,FinanceDataReader,
2014-08-01,kr,5070.0,4158,4208,4129,4209,150294,,FinanceDataReader,
2014-08-04,kr,5070.0,4243,4529,4142,4473,182748,,FinanceDataReader,
2014-08-05,kr,5070.0,4408,4450,4329,4359,94606,,FinanceDataReader,
2014-08-06,kr,5070.0,4357,4401,4150,4323,243107,,FinanceDataReader,
2014-08-07,kr,5070.0,4343,4357,4250,4323,76974,,FinanceDataReader,
2014-08-08,kr,5070.0,4309,4351,4244,4316,66590,,FinanceDataReader,
2014-08-11,kr,5070.0,4293,4343,4251,4330,46314,,FinanceDataReader,
2014-08-12,kr,5070.0,4300,4328,4236,4323,71128,,FinanceDataReader,
2014-08-13,kr,5070.0,4336,4379,4264,4330,71416,,FinanceDataReader,
2014-08-14,kr,5070.0,4272,4336,4250,4323,83475,,FinanceDataReader,
2014-08-18,kr,5070.0,4309,4316,4223,4252,104606,,FinanceDataReader,
2014-08-19,kr,5070.0,4287,4287,4114,4137,127309,,FinanceDataReader,
2014-08-20,kr,5070.0,4142,4165,3978,4008,143124,,FinanceDataReader,
2014-08-21,kr,5070.0,3971,4099,3963,4051,43958,,FinanceDataReader,
2014-08-22,kr,5070.0,3598,3748,3447,3449,378161,,FinanceDataReader,
2014-08-25,kr,5070.0,3276,3323,3118,3256,661762,,FinanceDataReader,
2014-08-26,kr,5070.0,3255,3262,3165,3192,120780,,FinanceDataReader,
2014-08-27,kr,5070.0,3150,3247,3146,3177,96936,,FinanceDataReader,
2014-08-28,kr,5070.0,3154,3215,3154,3199,77574,,FinanceDataReader,
2014-08-29,kr,5070.0,3164,3190,3133,3149,104888,,FinanceDataReader,
2014-09-01,kr,5070.0,3148,3176,3013,3013,148104,,FinanceDataReader,
2014-09-02,kr,5070.0,3011,3058,2882,3009,160537,,FinanceDataReader,
2014-09-03,kr,5070.0,3041,3041,2852,2863,267567,,FinanceDataReader,
2014-09-04,kr,5070.0,2826,2987,2801,2870,230596,,FinanceDataReader,
2014-09-05,kr,5070.0,2869,2922,2840,2884,82232,,FinanceDataReader,
2014-09-11,kr,5070.0,2882,3043,2882,3034,103235,,FinanceDataReader,
2014-09-12,kr,5070.0,3051,3051,2873,2945,66076,,FinanceDataReader,
2014-09-15,kr,5070.0,2933,2944,2854,2877,81409,,FinanceDataReader,
2014-09-16,kr,5070.0,2870,2898,2855,2881,123187,,FinanceDataReader,
2014-09-17,kr,5070.0,2929,2929,2869,2895,46702,,FinanceDataReader,
