date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-10-07,146.69000244140625,146.99000549316406,134.8000030517578,137.1999969482422,137.1999969482422,8393300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-08,139.39999389648438,149.0500030517578,137.2100067138672,148.8699951171875,148.8699951171875,6720500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-09,145.57000732421875,151.52000427246094,145.0500030517578,151.14999389648438,151.14999389648438,5514600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-10,150.0,151.74000549316406,138.25999450683594,138.8300018310547,138.8300018310547,8183200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-13,146.0,150.3000030517578,143.5,149.89999389648438,149.89999389648438,5980600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-14,143.5500030517578,151.6699981689453,129.1999969482422,129.75,129.75,10759000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-15,136.1300048828125,138.8699951171875,128.8000030517578,131.41000366210938,131.41000366210938,6274700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-16,134.5,136.88999938964844,131.05999755859375,136.52999877929688,136.52999877929688,4884500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-17,132.8000030517578,143.9499969482422,131.1199951171875,143.61000061035156,143.61000061035156,6207400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-20,148.0,153.6999969482422,147.38999938964844,151.66000366210938,151.66000366210938,6634800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-21,150.41000366210938,153.1199951171875,142.50999450683594,144.1699981689453,144.1699981689453,5265700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-22,143.9600067138672,148.7100067138672,132.17999267578125,137.1999969482422,137.1999969482422,6333200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-23,136.14999389648438,151.66000366210938,136.0,150.97000122070312,150.97000122070312,5553900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-24,157.35000610351562,163.50999450683594,154.6300048828125,155.5500030517578,155.5500030517578,6051900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-27,162.32000732421875,163.1999969482422,153.8000030517578,154.9600067138672,154.9600067138672,3906500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-28,156.0,163.49000549316406,154.35299682617188,162.17999267578125,162.17999267578125,4021900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-29,165.27499389648438,172.3699951171875,164.60000610351562,171.52000427246094,171.52000427246094,4543400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-30,168.27999877929688,179.1300048828125,165.0,166.6199951171875,166.6199951171875,5154900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-10-31,172.85000610351562,193.5,170.4199981689453,187.6199951171875,187.6199951171875,7556900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-03,191.33999633789062,191.6790008544922,177.25999450683594,180.63999938964844,180.63999938964844,4599700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-04,170.60000610351562,178.35000610351562,163.83999633789062,164.22999572753906,164.22999572753906,5998300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-05,171.25,175.1999969482422,168.00999450683594,173.16000366210938,173.16000366210938,4984300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
