date,market,symbol,open,high,low,close,volume,tradingvalue,source,updatedat
2010-02-16,us,WDC,30.4761905670166,32.199546813964844,30.38548851013184,32.18442916870117,9595454,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-17,us,WDC,32.40362930297852,32.456539154052734,31.685562133789062,32.22978210449219,5439779,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-18,us,WDC,32.078609466552734,32.84958267211914,31.70823860168457,32.80423355102539,5228496,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-19,us,WDC,32.758880615234375,33.09901809692383,32.46409606933594,32.61526870727539,5080055,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-22,us,WDC,32.70597076416016,32.86470031738281,31.957672119140625,32.02569961547852,5557658,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-23,us,WDC,32.04081726074219,32.04081726074219,30.604686737060547,30.869237899780277,6806703,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-24,us,WDC,31.035524368286133,31.337867736816406,29.34996223449707,29.47089958190918,14987209,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-25,us,WDC,29.085411071777344,29.67498016357422,28.185941696166992,29.554044723510746,14052641,,Yahoo Finance daily,2026-07-22T16:59:02
2010-02-26,us,WDC,29.599395751953125,29.599395751953125,28.994709014892575,29.19879150390625,6176822,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-01,us,WDC,29.372638702392575,30.725624084472656,29.29705238342285,30.59712791442871,9812030,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-02,us,WDC,30.78609275817871,30.84656143188477,29.848827362060547,29.939531326293945,7187065,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-03,us,WDC,29.81103515625,29.81859397888184,28.760393142700195,29.206348419189453,11646369,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-04,us,WDC,29.244142532348636,29.841270446777344,28.83597946166992,29.803476333618164,7356674,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-05,us,WDC,29.91685676574707,29.992441177368164,29.44066429138184,29.667423248291016,5953368,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-08,us,WDC,29.682540893554688,30.098262786865234,29.29705238342285,29.93197250366211,6665009,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-09,us,WDC,29.86394691467285,30.06046867370605,29.0476188659668,29.31972885131836,9133066,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-10,us,WDC,29.448223114013672,29.59183692932129,28.692365646362305,28.775510787963867,9746409,,Yahoo Finance daily,2026-07-22T16:59:02
2010-03-11,us,WDC,28.216175079345703,29.433107376098636,27.377172470092773,29.372638702392575,19193952,,Yahoo Finance daily,2026-07-22T16:59:02
