date,market,symbol,name,open,high,low,close,volume,source
2021-04-16,us,RXRX,,30.0,33.0,25.170000076293945,31.299999237060547,5687300,Yahoo Finance daily
2021-04-19,us,RXRX,,28.677000045776367,29.049999237060547,25.209999084472656,28.0,1016600,Yahoo Finance daily
2021-04-20,us,RXRX,,27.31999969482422,31.920000076293945,26.920000076293945,29.940000534057617,895400,Yahoo Finance daily
2021-04-21,us,RXRX,,29.5,35.0,28.850000381469727,32.54999923706055,1077600,Yahoo Finance daily
2021-04-22,us,RXRX,,33.63999938964844,34.099998474121094,30.084999084472656,31.25,2341600,Yahoo Finance daily
2021-04-23,us,RXRX,,31.479999542236328,32.04999923706055,29.420000076293945,29.850000381469727,273500,Yahoo Finance daily
2021-04-26,us,RXRX,,30.0,31.270000457763672,29.799999237060547,30.420000076293945,341600,Yahoo Finance daily
2021-04-27,us,RXRX,,30.809999465942383,33.4900016784668,30.809999465942383,31.440000534057617,244900,Yahoo Finance daily
2021-04-28,us,RXRX,,31.81999969482422,32.9900016784668,31.020000457763672,31.3700008392334,223800,Yahoo Finance daily
2021-04-29,us,RXRX,,31.780000686645508,34.77000045776367,31.040000915527344,34.02000045776367,291200,Yahoo Finance daily
2021-04-30,us,RXRX,,34.470001220703125,35.779998779296875,31.559999465942383,33.400001525878906,509200,Yahoo Finance daily
2021-05-03,us,RXRX,,33.810001373291016,34.2400016784668,32.43000030517578,33.02000045776367,198900,Yahoo Finance daily
2021-05-04,us,RXRX,,32.540000915527344,33.45000076293945,30.549999237060547,33.41999816894531,328900,Yahoo Finance daily
2021-05-05,us,RXRX,,33.369998931884766,33.39400100708008,31.73500061035156,32.41999816894531,127900,Yahoo Finance daily
2021-05-06,us,RXRX,,32.27000045776367,32.435001373291016,26.899999618530277,28.0,389400,Yahoo Finance daily
2021-05-07,us,RXRX,,28.420000076293945,29.26000022888184,26.65999984741211,27.729999542236328,365500,Yahoo Finance daily
2021-05-10,us,RXRX,,28.18000030517578,28.700000762939453,22.770000457763672,23.040000915527344,495800,Yahoo Finance daily
2021-05-11,us,RXRX,,22.01000022888184,23.229999542236328,21.059999465942383,22.65999984741211,506700,Yahoo Finance daily
2021-05-12,us,RXRX,,22.59000015258789,23.3799991607666,21.30699920654297,22.229999542236328,640800,Yahoo Finance daily
2021-05-13,us,RXRX,,22.31999969482422,23.795000076293945,19.68000030517578,21.059999465942383,303900,Yahoo Finance daily
2021-05-14,us,RXRX,,21.290000915527344,22.350000381469727,20.020000457763672,21.18000030517578,599600,Yahoo Finance daily
2021-05-17,us,RXRX,,21.489999771118164,22.34000015258789,21.190000534057617,21.84000015258789,454300,Yahoo Finance daily
2021-05-18,us,RXRX,,22.3799991607666,23.89699935913086,21.86000061035156,22.81999969482422,445500,Yahoo Finance daily
2021-05-19,us,RXRX,,22.209999084472656,22.979999542236328,20.850000381469727,21.09000015258789,604800,Yahoo Finance daily
2021-05-20,us,RXRX,,21.540000915527344,23.06999969482422,21.51000022888184,22.75,309600,Yahoo Finance daily
2021-05-21,us,RXRX,,23.290000915527344,25.790000915527344,23.09000015258789,25.25,467800,Yahoo Finance daily
2021-05-24,us,RXRX,,25.6200008392334,25.6200008392334,24.0,24.530000686645508,201100,Yahoo Finance daily
2021-05-25,us,RXRX,,24.68000030517578,25.84000015258789,23.90999984741211,24.06999969482422,263200,Yahoo Finance daily
2021-05-26,us,RXRX,,24.06999969482422,25.1200008392334,23.61000061035156,24.63999938964844,239200,Yahoo Finance daily
2021-05-27,us,RXRX,,24.899999618530277,25.420000076293945,24.239999771118164,25.270000457763672,131000,Yahoo Finance daily
2021-05-28,us,RXRX,,25.59000015258789,26.899999618530277,25.170000076293945,26.36000061035156,413900,Yahoo Finance daily
2021-06-01,us,RXRX,,26.690000534057617,28.795000076293945,25.520000457763672,28.479999542236328,267700,Yahoo Finance daily
2021-06-02,us,RXRX,,28.729999542236328,29.69499969482422,28.26000022888184,29.040000915527344,247400,Yahoo Finance daily
2021-06-03,us,RXRX,,28.63999938964844,29.15999984741211,28.299999237060547,28.420000076293945,221200,Yahoo Finance daily
2021-06-04,us,RXRX,,28.729999542236328,29.96500015258789,28.57999992370605,29.420000076293945,199900,Yahoo Finance daily
2021-06-07,us,RXRX,,29.8700008392334,29.899999618530277,27.6299991607666,27.709999084472656,195100,Yahoo Finance daily
2021-06-08,us,RXRX,,27.700000762939453,29.888999938964844,27.3700008392334,29.799999237060547,224500,Yahoo Finance daily
2021-06-09,us,RXRX,,30.0,30.6299991607666,28.3799991607666,30.200000762939453,232500,Yahoo Finance daily
2021-06-10,us,RXRX,,30.0,30.94499969482422,29.475000381469727,30.229999542236328,331800,Yahoo Finance daily
2021-06-11,us,RXRX,,30.0,31.739999771118164,29.959999084472656,31.229999542236328,430800,Yahoo Finance daily
2021-06-14,us,RXRX,,31.440000534057617,34.20000076293945,31.440000534057617,33.15999984741211,431700,Yahoo Finance daily
2021-06-15,us,RXRX,,33.09000015258789,33.83000183105469,31.63999938964844,32.7599983215332,538600,Yahoo Finance daily
2021-06-16,us,RXRX,,32.900001525878906,34.189998626708984,32.900001525878906,33.79999923706055,555800,Yahoo Finance daily
2021-06-17,us,RXRX,,33.630001068115234,35.7400016784668,33.290000915527344,35.040000915527344,723300,Yahoo Finance daily
2021-06-18,us,RXRX,,35.45000076293945,37.709999084472656,34.599998474121094,36.43000030517578,1846100,Yahoo Finance daily
2021-06-21,us,RXRX,,37.0,37.84999847412109,36.43000030517578,37.41999816894531,559100,Yahoo Finance daily
2021-06-22,us,RXRX,,37.720001220703125,37.720001220703125,35.53499984741211,35.709999084472656,474500,Yahoo Finance daily
2021-06-23,us,RXRX,,35.880001068115234,36.79999923706055,33.209999084472656,33.5099983215332,307200,Yahoo Finance daily
2021-06-24,us,RXRX,,33.459999084472656,35.0099983215332,33.02000045776367,34.810001373291016,240400,Yahoo Finance daily
2021-06-25,us,RXRX,,34.86000061035156,35.0,33.27000045776367,33.77000045776367,2882700,Yahoo Finance daily
2021-06-28,us,RXRX,,34.439998626708984,37.0099983215332,33.83000183105469,36.9900016784668,353800,Yahoo Finance daily
2021-06-29,us,RXRX,,37.369998931884766,38.38999938964844,36.400001525878906,37.310001373291016,336200,Yahoo Finance daily
2021-06-30,us,RXRX,,37.369998931884766,38.0,34.68000030517578,36.5,353200,Yahoo Finance daily
2021-07-01,us,RXRX,,36.720001220703125,37.59000015258789,35.599998474121094,35.9900016784668,262200,Yahoo Finance daily
2021-07-02,us,RXRX,,36.18000030517578,36.84000015258789,35.18000030517578,36.70000076293945,243100,Yahoo Finance daily
2021-07-06,us,RXRX,,37.25,38.84999847412109,36.7400016784668,37.959999084472656,321000,Yahoo Finance daily
2021-07-07,us,RXRX,,38.18999862670898,38.45000076293945,37.310001373291016,38.130001068115234,495100,Yahoo Finance daily
2021-07-08,us,RXRX,,37.400001525878906,39.2400016784668,35.20000076293945,38.83000183105469,347500,Yahoo Finance daily
2021-07-09,us,RXRX,,38.869998931884766,42.060001373291016,38.83000183105469,40.150001525878906,490200,Yahoo Finance daily
2021-07-12,us,RXRX,,40.5099983215332,42.11000061035156,39.36100006103516,40.630001068115234,327000,Yahoo Finance daily
2021-07-13,us,RXRX,,40.61000061035156,42.810001373291016,40.13999938964844,41.33000183105469,366300,Yahoo Finance daily
2021-07-14,us,RXRX,,41.18999862670898,41.18999862670898,33.150001525878906,33.310001373291016,820700,Yahoo Finance daily
2021-07-15,us,RXRX,,33.279998779296875,34.650001525878906,30.940000534057617,32.4900016784668,405100,Yahoo Finance daily
2021-07-16,us,RXRX,,32.7599983215332,34.81999969482422,32.52000045776367,33.02000045776367,229200,Yahoo Finance daily
2021-07-19,us,RXRX,,32.689998626708984,35.689998626708984,32.59000015258789,33.66999816894531,387200,Yahoo Finance daily
2021-07-20,us,RXRX,,33.810001373291016,37.470001220703125,33.810001373291016,34.90999984741211,490700,Yahoo Finance daily
2021-07-21,us,RXRX,,34.779998779296875,36.880001068115234,34.0,35.9900016784668,216700,Yahoo Finance daily
2021-07-22,us,RXRX,,36.650001525878906,37.61000061035156,35.439998626708984,35.9900016784668,189700,Yahoo Finance daily
2021-07-23,us,RXRX,,35.7400016784668,36.97200012207031,34.52000045776367,35.060001373291016,200700,Yahoo Finance daily
2021-07-26,us,RXRX,,35.15999984741211,35.61000061035156,32.560001373291016,33.209999084472656,203500,Yahoo Finance daily
2021-07-27,us,RXRX,,32.9900016784668,33.0,29.200000762939453,30.71999931335449,518800,Yahoo Finance daily
2021-07-28,us,RXRX,,30.899999618530277,32.810001373291016,30.8700008392334,32.599998474121094,220500,Yahoo Finance daily
2021-07-29,us,RXRX,,32.810001373291016,33.970001220703125,31.940000534057617,32.36000061035156,256200,Yahoo Finance daily
2021-07-30,us,RXRX,,32.380001068115234,32.64899826049805,30.01000022888184,30.350000381469727,127600,Yahoo Finance daily
2021-08-02,us,RXRX,,30.6200008392334,31.06999969482422,29.81999969482422,30.239999771118164,148400,Yahoo Finance daily
