snapshot_id,date,market,symbol,name,mode,horizon,recommendationScore,opportunityScore,entryScore,riskScore,eventRiskScore,currentPrice,entryPrice,targetPrice,stopPrice,forecastStatus,forecastMethod,forecastSource,forecastSampleCount,forecastProbability1d,forecastProbability5d,forecastProbability10d,forecastExpectedReturn1d,forecastExpectedReturn5d,forecastExpectedReturn10d,forecastExpectedPrice1d,forecastExpectedPrice5d,forecastExpectedPrice10d,forecastDirection1d,forecastDirection5d,forecastDirection10d,newsEventTag,disclosureEventTag,earningsEventTag,macroEventTag,sectorEventTag,marketRegime,eventSummary,chartSignalUsed,trendlineUsed,supportUsed,resistanceUsed,fakeBreakoutRiskUsed,dataSourceType,chartSignalSummary,recorded_at,source
2026-09-19|us|SPY|conservative|mid,2026-09-19,us,SPY,SPY,conservative,mid,37.3,48.3,48.8,12.0,12.0,762.84,734.1715956821724,749.9391626674894,725.3615365339864,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_SPY_daily.csv,20,40.0,55.0,60.0,-0.16,0.21,0.71,761.6195,764.442,768.2562,DOWN,UP,UP,no_news,no_disclosure,no_earnings,fomc_risk,sector_neutral,데이터 부족,매크로:fomc_risk,True,False,True,False,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""지지선 근접"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": ""UP"", ""chartSignalScore"": 19.4, ""chartSignalTag"": ""NO_SIGNAL"", ""confluenceScore"": 48.5, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 0, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 37, ""anchor2Price"": 690.01, ""anchorScore"": 98.32, ""endIndex"": 179, ""endPrice"": 678.65, ""eventSpikeTag"": ""none"", ""intercept"": 692.97, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -0.08, ""slopePctPerBar"": 0.0105, ""startIndex"": 7, ""startPrice"": 692.41, ""touchCount"": 4}, ""resistancePrice"": 678.65, ""source"": ""data/market/ohlcv/us_SPY_daily.csv"", ""status"": ""none"", ""supportLine"": {""anchor2Index"": 143, ""anchor2Price"": 729.1, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 744.7109, ""eventSpikeTag"": ""none"", ""intercept"": 667.09, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.433636, ""slopePctPerBar"": 0.0567, ""startIndex"": 77, ""startPrice"": 700.48, ""touchCount"": 7}, ""supportPrice"": 744.7108, ""trendlineLearning"": {""trendlineAnchorId"": ""f12785ce0a9544b7"", ""trendlineAnchorScore"": 85.27, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 740.1293, ""trendlineBandPct"": 0.6015, ""trendlineBandUpper"": 749.2923, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""support"", ""trendlineProjected20d"": 753.3836, ""trendlineProjected5d"": 746.879, ""trendlineProjected60d"": 770.729, ""trendlineSampleCount"": 0}, ""usedSignals"": [""support_near""]}",2026-09-19T06:55:43,precompute:us_conservative_mid
2026-09-19|us|INTC|conservative|mid,2026-09-19,us,INTC,INTC,conservative,mid,37.0,44.2,67.1,22.4,34.0,108.9004,117.84959470165003,130.54699695886342,112.3102366849731,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_INTC_daily.csv,20,40.0,35.0,25.0,-0.63,0.72,-1.35,108.2143,109.6845,107.4302,DOWN,UP,DOWN,negative_news,neutral_disclosure,no_earnings,fomc_risk,sector_neutral,데이터 부족,뉴스:negative_news | 매크로:fomc_risk,True,False,False,True,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""저항 돌파"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": ""UP"", ""chartSignalScore"": 53.1, ""chartSignalTag"": ""CHART_DEVELOPING"", ""confluenceScore"": 66.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 172, ""anchor2Price"": 106.69, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 106.3478, ""eventSpikeTag"": ""none"", ""intercept"": 115.0989, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -0.048889, ""slopePctPerBar"": 0.051, ""startIndex"": 154, ""startPrice"": 107.57, ""touchCount"": 3}, ""resistancePrice"": 106.3478, ""source"": ""data/market/ohlcv/us_INTC_daily.csv"", ""status"": ""developing"", ""supportLine"": {""anchor2Index"": 167, ""anchor2Price"": 85.72, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 87.685, ""eventSpikeTag"": ""none"", ""intercept"": 58.3737, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.16375, ""slopePctPerBar"": 0.1708, ""startIndex"": 143, ""startPrice"": 81.79, ""touchCount"": 3}, ""supportPrice"": 87.685, ""trendlineLearning"": {""trendlineAnchorId"": ""5b8cc8077ee2e1be"", ""trendlineAnchorScore"": 85.49, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 104.3942, ""trendlineBandPct"": 1.8, ""trendlineBandUpper"": 108.3013, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""resistance"", ""trendlineProjected20d"": 105.37, ""trendlineProjected5d"": 106.1033, ""trendlineProjected60d"": 103.4144, ""trendlineSampleCount"": 0}, ""usedSignals"": [""resistance_break""]}",2026-09-19T06:55:43,precompute:us_conservative_mid
2026-09-19|us|ARM|conservative|mid,2026-09-19,us,ARM,ARM,conservative,mid,35.1,49.9,57.6,12.0,12.0,274.5,296.00783999799285,338.2461033460838,266.878003206206,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_ARM_daily.csv,20,45.0,50.0,50.0,-0.41,-0.99,1.11,273.3745,271.7824,277.547,DOWN,DOWN,UP,negative_news,neutral_disclosure,earnings_beat,fomc_risk,sector_neutral,데이터 부족,뉴스:negative_news | 실적:earnings_beat | 매크로:fomc_risk,True,False,False,False,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": ""UP"", ""chartSignalScore"": 17.3, ""chartSignalTag"": ""NO_SIGNAL"", ""confluenceScore"": 43.2, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": {""bottom"": 199.34, ""distancePct"": 5.9, ""id"": ""zone_0"", ""isMitigated"": false, ""lastTouchIndex"": 179, ""rankScore"": 1.021, ""rawStrengthScore"": 1.0, ""strengthScore"": 1.021, ""top"": 368.2467, ""touchCount"": 89, ""zoneType"": ""supply""}, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 154, ""anchor2Price"": 290.21, ""anchorScore"": 97.5, ""endIndex"": 179, ""endPrice"": 240.98, ""eventSpikeTag"": ""long_wick"", ""intercept"": 593.4669, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -1.9692, ""slopePctPerBar"": 0.7912, ""startIndex"": 129, ""startPrice"": 339.44, ""touchCount"": 4}, ""resistancePrice"": 240.9801, ""source"": ""data/market/ohlcv/us_ARM_daily.csv"", ""status"": ""none"", ""supportLine"": {""anchor2Index"": 169, ""anchor2Price"": 225.46, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 228.454, ""eventSpikeTag"": ""none"", ""intercept"": 174.8614, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.2994, ""slopePctPerBar"": 0.1203, ""startIndex"": 94, ""startPrice"": 203.005, ""touchCount"": 4}, ""supportPrice"": 228.454, ""trendlineLearning"": {""trendlineAnchorId"": ""a727d218d401cf77"", ""trendlineAnchorScore"": 72.75, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 223.6304, ""trendlineBandPct"": 1.8, ""trendlineBandUpper"": 233.2776, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""support"", ""trendlineProjected20d"": 234.442, ""trendlineProjected5d"": 229.951, ""trendlineProjected60d"": 246.418, ""trendlineSampleCount"": 0}, ""usedSignals"": [""volume_or_resistance_overhead""]}",2026-09-19T06:55:43,precompute:us_conservative_mid
2026-09-19|us|ANET|conservative|mid,2026-09-19,us,ANET,ANET,conservative,mid,33.2,51.6,28.6,12.0,12.0,199.39,147.55887447014146,160.5338634689194,137.99831705375567,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_ANET_daily.csv,20,60.0,75.0,80.0,0.18,2.18,5.24,199.7489,203.7367,209.838,UP,UP,UP,neutral_news,neutral_disclosure,earnings_beat,fomc_risk,sector_neutral,데이터 부족,실적:earnings_beat | 매크로:fomc_risk,True,False,False,True,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""저항 돌파"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": """", ""chartSignalScore"": 53.5, ""chartSignalTag"": ""CHART_DEVELOPING"", ""confluenceScore"": 67.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 164, ""anchor2Price"": 206.13, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 198.8755, ""eventSpikeTag"": ""none"", ""intercept"": 285.4463, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -0.483636, ""slopePctPerBar"": 0.2496, ""startIndex"": 153, ""startPrice"": 211.45, ""touchCount"": 4}, ""resistancePrice"": 198.8755, ""source"": ""data/market/ohlcv/us_ANET_daily.csv"", ""status"": ""developing"", ""supportLine"": {""anchor2Index"": 95, ""anchor2Price"": 137.0, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 188.792, ""eventSpikeTag"": ""none"", ""intercept"": 78.4257, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.616571, ""slopePctPerBar"": 0.3182, ""startIndex"": 60, ""startPrice"": 115.42, ""touchCount"": 7}, ""supportPrice"": 188.7919, ""trendlineLearning"": {""trendlineAnchorId"": ""2647032b8dbc3fdb"", ""trendlineAnchorScore"": 87.12, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 195.3092, ""trendlineBandPct"": 1.8, ""trendlineBandUpper"": 202.4417, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""resistance"", ""trendlineProjected20d"": 189.2027, ""trendlineProjected5d"": 196.4573, ""trendlineProjected60d"": 169.8573, ""trendlineSampleCount"": 0}, ""usedSignals"": [""resistance_break"", ""volume_or_resistance_overhead""]}",2026-09-19T06:55:43,precompute:us_conservative_mid
2026-09-19|us|SNOW|conservative|mid,2026-09-19,us,SNOW,SNOW,conservative,mid,33.1,45.8,24.1,22.0,28.0,332.43,168.66586978630005,180.07911283096098,160.7946676865339,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_SNOW_daily.csv,20,60.0,40.0,50.0,0.0,-1.45,-0.57,332.43,327.6098,330.5351,FLAT,DOWN,DOWN,neutral_news,neutral_disclosure,earnings_beat,fomc_risk,sector_neutral,데이터 부족,실적:earnings_beat | 매크로:fomc_risk,True,False,True,True,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""지지선 근접"", ""저항 돌파"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": ""UP"", ""chartSignalScore"": 53.1, ""chartSignalTag"": ""CHART_DEVELOPING"", ""confluenceScore"": 66.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 165, ""anchor2Price"": 334.8, ""anchorScore"": 92.81, ""endIndex"": 179, ""endPrice"": 326.4583, ""eventSpikeTag"": ""none"", ""intercept"": 433.1128, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -0.595835, ""slopePctPerBar"": 0.1811, ""startIndex"": 153, ""startPrice"": 341.95, ""touchCount"": 2}, ""resistancePrice"": 326.4583, ""source"": ""data/market/ohlcv/us_SNOW_daily.csv"", ""status"": ""developing"", ""supportLine"": {""anchor2Index"": 168, ""anchor2Price"": 303.89, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 325.7455, ""eventSpikeTag"": ""volume_spike"", ""intercept"": -29.9026, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 1.986861, ""slopePctPerBar"": 0.6038, ""startIndex"": 82, ""startPrice"": 133.02, ""touchCount"": 3}, ""supportPrice"": 325.7455, ""trendlineLearning"": {""trendlineAnchorId"": ""b496032b9b283d1a"", ""trendlineAnchorScore"": 81.08, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 320.4336, ""trendlineBandPct"": 1.8, ""trendlineBandUpper"": 332.483, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""resistance"", ""trendlineProjected20d"": 314.5416, ""trendlineProjected5d"": 323.4792, ""trendlineProjected60d"": 290.7082, ""trendlineSampleCount"": 0}, ""usedSignals"": [""support_near"", ""resistance_break""]}",2026-09-19T06:55:43,precompute:us_conservative_mid
2026-09-19|us|NVDA|balanced|short,2026-09-19,us,NVDA,NVDA,balanced,short,71.5,74.0,80.6,12.0,12.0,222.2997,217.5572995926902,233.9169153933664,213.0103254883033,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_NVDA_daily.csv,20,45.0,45.0,65.0,0.04,0.33,3.46,222.3886,223.0333,229.9913,UP,UP,UP,positive_news,neutral_disclosure,no_earnings,fomc_risk,sector_neutral,데이터 부족,뉴스:positive_news | 매크로:fomc_risk,False,False,False,False,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""chart_display_only"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": """", ""chartSignalScore"": 53.5, ""chartSignalTag"": ""CHART_DEVELOPING"", ""confluenceScore"": 67.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 5, ""recommendedIntegration"": ""chart display only / recommendation not used"", ""resistanceLine"": {""anchor2Index"": 170, ""anchor2Price"": 234.76, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 238.287, ""eventSpikeTag"": ""none"", ""intercept"": 168.1393, ""isStructurallyValid"": false, ""lineDirection"": ""rising_resistance"", ""slope"": 0.391887, ""slopePctPerBar"": 0.1792, ""startIndex"": 117, ""startPrice"": 213.99, ""touchCount"": 6}, ""resistancePrice"": 238.2871, ""source"": ""data/market/ohlcv/us_NVDA_daily.csv"", ""status"": ""developing"", ""supportLine"": {""anchor2Index"": 122, ""anchor2Price"": 189.8, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 213.2711, ""eventSpikeTag"": ""none"", ""intercept"": 139.5636, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.411774, ""slopePctPerBar"": 0.1883, ""startIndex"": 60, ""startPrice"": 164.27, ""touchCount"": 5}, ""supportPrice"": 213.2711, ""trendlineLearning"": {""trendlineAnchorId"": ""658e6a0970fadcca"", ""trendlineAnchorScore"": 84.82, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 211.518, ""trendlineBandPct"": 0.8, ""trendlineBandUpper"": 215.0243, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""support"", ""trendlineProjected20d"": 221.5066, ""trendlineProjected5d"": 215.33, ""trendlineProjected60d"": 237.9776, ""trendlineSampleCount"": 0}, ""usedSignals"": []}",2026-09-19T06:55:47,precompute:us_balanced_short
2026-09-19|us|LITE|balanced|short,2026-09-19,us,LITE,LITE,balanced,short,61.9,60.5,84.1,22.0,28.0,929.5,926.1164659008108,1060.7098502184729,878.455107763686,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_LITE_daily.csv,20,55.0,50.0,50.0,0.57,0.78,-0.67,934.7982,936.7501,923.2723,UP,UP,DOWN,neutral_news,neutral_disclosure,earnings_beat,fomc_risk,sector_neutral,데이터 부족,실적:earnings_beat | 매크로:fomc_risk,False,False,False,False,False,actual_ohlcv,"{""badges"": [""실측 데이터"", ""chart_display_only"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": """", ""chartSignalScore"": 22.0, ""chartSignalTag"": ""NO_SIGNAL"", ""confluenceScore"": 55.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": null, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""chart display only / recommendation not used"", ""resistanceLine"": {""anchor2Index"": 172, ""anchor2Price"": 1026.76, ""anchorScore"": 94.72, ""endIndex"": 179, ""endPrice"": 1024.3811, ""eventSpikeTag"": ""none"", ""intercept"": 1085.2144, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -0.339851, ""slopePctPerBar"": 0.0378, ""startIndex"": 105, ""startPrice"": 1049.53, ""touchCount"": 2}, ""resistancePrice"": 1024.3811, ""source"": ""data/market/ohlcv/us_LITE_daily.csv"", ""status"": ""none"", ""supportLine"": {""anchor2Index"": 176, ""anchor2Price"": 832.11, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 841.638, ""eventSpikeTag"": ""none"", ""intercept"": 273.1338, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 3.176001, ""slopePctPerBar"": 0.3532, ""startIndex"": 161, ""startPrice"": 784.47, ""touchCount"": 5}, ""supportPrice"": 841.638, ""trendlineLearning"": {""trendlineAnchorId"": ""360b7d539ef928d6"", ""trendlineAnchorScore"": 79.93, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 834.3531, ""trendlineBandPct"": 0.8, ""trendlineBandUpper"": 848.9229, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""support"", ""trendlineProjected20d"": 905.158, ""trendlineProjected5d"": 857.518, ""trendlineProjected60d"": 1032.198, ""trendlineSampleCount"": 0}, ""usedSignals"": []}",2026-09-19T06:55:47,precompute:us_balanced_short
2026-09-19|us|CAT|balanced|short,2026-09-19,us,CAT,CAT,balanced,short,57.0,60.1,67.1,22.0,12.0,808.99,844.9559816125377,917.4941863448142,829.6157768958067,MEASURED,HISTORICAL_ANALOG_EMPIRICAL,data/market/ohlcv/us_CAT_daily.csv,20,40.0,40.0,30.0,-0.06,-0.16,-0.91,808.5046,807.6956,801.6282,DOWN,DOWN,DOWN,positive_news,neutral_disclosure,earnings_beat,fomc_risk,sector_neutral,데이터 부족,뉴스:positive_news | 실적:earnings_beat | 매크로:fomc_risk,True,False,False,True,True,actual_ohlcv,"{""badges"": [""실측 데이터"", ""저항 돌파"", ""가짜돌파 주의"", ""chart_signal_used"", ""recommendation_reflected"", ""trendline_chart_display_only"", ""insufficient_trendline_samples"", ""actual_ohlcv_based""], ""breakoutDirection"": ""UP"", ""chartSignalScore"": 53.5, ""chartSignalTag"": ""CHART_DEVELOPING"", ""confluenceScore"": 67.0, ""dataQuality"": ""normal"", ""direction"": ""bullish"", ""displayOnly"": [""ZigZag"", ""retracement"", ""fakeBreakout""], ""nearestSupplyZone"": {""bottom"": 769.4136, ""distancePct"": 6.06, ""id"": ""zone_0"", ""isMitigated"": false, ""lastTouchIndex"": 179, ""rankScore"": 0.94, ""rawStrengthScore"": 1.0, ""strengthScore"": 0.94, ""top"": 937.1633, ""touchCount"": 95, ""zoneType"": ""supply""}, ""notes"": [], ""overlapSignalCount"": 6, ""recommendedIntegration"": ""recommendation reflected"", ""resistanceLine"": {""anchor2Index"": 171, ""anchor2Price"": 830.5, ""anchorScore"": 99.97, ""endIndex"": 179, ""endPrice"": 799.8813, ""eventSpikeTag"": ""none"", ""intercept"": 1484.9737, ""isStructurallyValid"": true, ""lineDirection"": ""descending_resistance"", ""slope"": -3.827332, ""slopePctPerBar"": 0.4758, ""startIndex"": 156, ""startPrice"": 887.91, ""touchCount"": 3}, ""resistancePrice"": 799.8813, ""source"": ""data/market/ohlcv/us_CAT_daily.csv"", ""status"": ""developing"", ""supportLine"": {""anchor2Index"": 175, ""anchor2Price"": 772.86, ""anchorScore"": 100.0, ""endIndex"": 179, ""endPrice"": 773.7, ""eventSpikeTag"": ""none"", ""intercept"": 736.1107, ""isStructurallyValid"": true, ""lineDirection"": ""ascending_support"", ""slope"": 0.209996, ""slopePctPerBar"": 0.0261, ""startIndex"": 168, ""startPrice"": 771.39, ""touchCount"": 5}, ""supportPrice"": 773.7, ""trendlineLearning"": {""trendlineAnchorId"": ""f22dac3838398490"", ""trendlineAnchorScore"": 86.91, ""trendlineBandAllowed"": true, ""trendlineBandLower"": 793.445, ""trendlineBandPct"": 0.8, ""trendlineBandUpper"": 806.3175, ""trendlineDataSourceType"": ""actual_ohlcv"", ""trendlineEventSpikeTag"": ""none"", ""trendlineHistoricalWinRate"": null, ""trendlineLearningEligible"": true, ""trendlineLearningStatus"": ""INSUFFICIENT_SAMPLE"", ""trendlineLearningWriteEnabled"": false, ""trendlineLedgerPath"": ""/home/runner/work/agnas-stock-app/agnas-stock-app/data/trendline_anchor_ledger.csv"", ""trendlineLineType"": ""resistance"", ""trendlineProjected20d"": 723.3346, ""trendlineProjected5d"": 780.7446, ""trendlineProjected60d"": 570.2414, ""trendlineSampleCount"": 0}, ""usedSignals"": [""resistance_break"", ""fake_breakout_risk"", ""volume_or_resistance_overhead""]}",2026-09-19T06:55:47,precompute:us_balanced_short
