market,symbol,ticker,current_price,last_price,현재가,quote_source,quote_source_label,data_status,price_data_status,last_time,updated_at
kr,078930,078930,76100.0,76100.0,"76,100원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,079550,079550,914000.0,914000.0,"914,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,086280,086280,235500.0,235500.0,"235,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,086520,086520,151400.0,151400.0,"151,400원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,086790,086790,120600.0,120600.0,"120,600원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,086900,086900,99600.0,99600.0,"99,600원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,089030,089030,58200.0,58200.0,"58,200원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,090360,090360,86900.0,86900.0,"86,900원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,095340,095340,245000.0,245000.0,"245,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,096770,096770,121800.0,121800.0,"121,800원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,103590,103590,107300.0,107300.0,"107,300원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,105560,105560,159500.0,159500.0,"159,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,108320,108320,61500.0,61500.0,"61,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,108490,108490,312000.0,312000.0,"312,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,121600,121600,73700.0,73700.0,"73,700원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,128940,128940,449500.0,449500.0,"449,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,131970,131970,169000.0,169000.0,"169,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,138040,138040,107300.0,107300.0,"107,300원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,145020,145020,264000.0,264000.0,"264,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,196170,196170,373500.0,373500.0,"373,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,207940,207940,1419000.0,1419000.0,"1,419,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,214150,214150,50800.0,50800.0,"50,800원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,214450,214450,305500.0,305500.0,"305,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,222800,222800,132400.0,132400.0,"132,400원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,240810,240810,124800.0,124800.0,"124,800원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,247540,247540,226500.0,226500.0,"226,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,259960,259960,260500.0,260500.0,"260,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,267260,267260,1154000.0,1154000.0,"1,154,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,272210,272210,113900.0,113900.0,"113,900원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,277810,277810,774000.0,774000.0,"774,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,278280,278280,51100.0,51100.0,"51,100원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,278470,278470,397500.0,397500.0,"397,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,293490,293490,10220.0,10220.0,"10,220원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,298040,298040,3888000.0,3888000.0,"3,888,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,326030,326030,95700.0,95700.0,"95,700원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,329180,329180,712000.0,712000.0,"712,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,352820,352820,233500.0,233500.0,"233,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,353200,353200,164300.0,164300.0,"164,300원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,373220,373220,399000.0,399000.0,"399,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,375500,375500,82500.0,82500.0,"82,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,402340,402340,1195000.0,1195000.0,"1,195,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,403870,403870,63000.0,63000.0,"63,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
kr,454910,454910,108500.0,108500.0,"108,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AAOI,AAOI,181.49,181.49,$181.49,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AAPL,AAPL,308.82,308.82,$308.82,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ACHR,ACHR,6.36,6.36,$6.36,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AI,AI,9.29,9.29,$9.29,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ALAB,ALAB,306.88,306.88,$306.88,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AMAT,AMAT,432.16,432.16,$432.16,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AMD,AMD,467.51,467.51,$467.51,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AMZN,AMZN,266.32,266.32,$266.32,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ANET,ANET,154.03,154.03,$154.03,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,APP,APP,481.68,481.68,$481.68,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ARM,ARM,306.51,306.51,$306.51,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ASML,ASML,1632.9,1632.9,"$1,632.90",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ASTS,ASTS,105.86,105.86,$105.86,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AVAV,AVAV,174.23,174.23,$174.23,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,AVGO,AVGO,414.14,414.14,$414.14,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,BBAI,BBAI,4.18,4.18,$4.18,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,BMNR,BMNR,18.88,18.88,$18.88,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,BTC-USD,BTC-USD,,,,Finnhub,Finnhub 보조 수신,API 현재가 수신,success,2026-05-26 10:12:37 KST,2026-05-26 10:12:37 KST
us,CAT,CAT,879.89,879.89,$879.89,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CAVA,CAVA,80.42,80.42,$80.42,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CEG,CEG,294.07,294.07,$294.07,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CELH,CELH,30.12,30.12,$30.12,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,COHR,COHR,377.57,377.57,$377.57,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,COIN,COIN,184.99,184.99,$184.99,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,COST,COST,1028.24,1028.24,"$1,028.24",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CRCL,CRCL,113.12,113.12,$113.12,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CRDO,CRDO,218.41,218.41,$218.41,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CRM,CRM,180.07,180.07,$180.07,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,CRWD,CRWD,663.46,663.46,$663.46,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,DDOG,DDOG,222.32,222.32,$222.32,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,DELL,DELL,295.19,295.19,$295.19,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,DUOL,DUOL,106.61,106.61,$106.61,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ELF,ELF,52.9,52.9,$52.90,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ESTC,ESTC,54.81,54.81,$54.81,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ETN,ETN,391.35,391.35,$391.35,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,EXAS,EXAS,,,,Finnhub,Finnhub 보조 수신,API 현재가 수신,success,2026-05-26 10:12:37 KST,2026-05-26 10:12:37 KST
us,GE,GE,302.84,302.84,$302.84,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,GLD,GLD,413.82,413.82,$413.82,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,GOOGL,GOOGL,382.97,382.97,$382.97,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,HIMS,HIMS,23.75,23.75,$23.75,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,HOOD,HOOD,73.64,73.64,$73.64,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,HPE,HPE,37.58,37.58,$37.58,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,HUT,HUT,105.9,105.9,$105.90,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,IBIT,IBIT,42.96,42.96,$42.96,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,INTC,INTC,119.84,119.84,$119.84,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,IONQ,IONQ,63.64,63.64,$63.64,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,IREN,IREN,56.83,56.83,$56.83,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,ISRG,ISRG,438.1,438.1,$438.10,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,IWM,IWM,285.12,285.12,$285.12,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,JOBY,JOBY,10.92,10.92,$10.92,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,KLAC,KLAC,1888.38,1888.38,"$1,888.38",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,KTOS,KTOS,56.18,56.18,$56.18,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,LITE,LITE,946.9,946.9,$946.90,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,LLY,LLY,1065.0,1065.0,"$1,065.00",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,LRCX,LRCX,305.35,305.35,$305.35,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,LUNR,LUNR,38.26,38.26,$38.26,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MARA,MARA,13.81,13.81,$13.81,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MDB,MDB,326.13,326.13,$326.13,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MELI,MELI,1664.42,1664.42,"$1,664.42",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,META,META,610.26,610.26,$610.26,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MPWR,MPWR,1589.81,1589.81,"$1,589.81",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MRVL,MRVL,196.33,196.33,$196.33,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MSFT,MSFT,418.57,418.57,$418.57,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MSTR,MSTR,159.89,159.89,$159.89,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,MU,MU,751.0,751.0,$751.00,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,NBIS,NBIS,214.77,214.77,$214.77,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,NET,NET,216.17,216.17,$216.17,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,NOW,NOW,102.13,102.13,$102.13,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,NVDA,NVDA,215.33,215.33,$215.33,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,NVO,NVO,44.96,44.96,$44.96,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,OKLO,OKLO,65.88,65.88,$65.88,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
us,OKTA,OKTA,92.24,92.24,$92.24,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 10:12 KST,2026-05-26 10:12:37 KST
