ticker,date,foreign_net_qty,institution_net_qty,retail_net_qty,foreign_5d,institution_5d,retail_5d,foreign_20d,institution_20d,retail_20d,foreign_30d,institution_30d,retail_30d,supply_score,foreign_institution_score,supply_label,supply_summary,source,updated_at,status
402340,2026-05-21,0.0,0.0,0.0,-91781.0,117456.0,-22635.0,-1131802.0,793945.0,369629.0,-1194865.0,1259755.0,-15957.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:51:10 KST,OK
018260,2026-05-21,0.0,0.0,0.0,-241517.0,68985.0,150723.0,-1189510.0,-251329.0,1372417.0,-1351522.0,-396603.0,1679348.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:51:09 KST,OK
035720,2026-05-21,0.0,0.0,0.0,-539034.0,-274785.0,819146.0,-3131886.0,-2322615.0,5356335.0,-3419728.0,-2277636.0,5635759.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:51:08 KST,OK
035420,2026-05-21,0.0,0.0,0.0,-624682.0,-34780.0,652125.0,-1795429.0,-1319411.0,3090315.0,-2504346.0,-1517687.0,3974476.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:51:07 KST,OK
012330,2026-05-21,0.0,0.0,0.0,-802032.0,108326.0,549205.0,-2345812.0,470771.0,1485520.0,-2084754.0,286970.0,1408288.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:51:06 KST,OK
000270,2026-05-21,0.0,0.0,0.0,-1368776.0,496935.0,852412.0,-1766216.0,-326237.0,1998329.0,-2655207.0,-829770.0,3368140.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:51:05 KST,OK
090360,2026-05-21,0.0,0.0,0.0,19128.0,38975.0,-54121.0,-31622.0,91469.0,-49271.0,-134230.0,236189.0,-78595.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:51:04 KST,OK
108490,2026-05-21,0.0,0.0,0.0,15766.0,-171177.0,158035.0,1677.0,-164430.0,162747.0,120516.0,-74160.0,-47133.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:51:03 KST,OK
454910,2026-05-21,0.0,0.0,0.0,3650285.0,-3625080.0,1504374.0,6265386.0,-5241197.0,3089475.0,6371436.0,-4878474.0,2623882.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:51:02 KST,OK
277810,2026-05-21,0.0,0.0,0.0,-72014.0,-66366.0,141968.0,72015.0,11402.0,-71160.0,-102648.0,-5375.0,117758.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:51:01 KST,OK
042660,2026-05-21,0.0,0.0,0.0,-573968.0,766663.0,-194279.0,-393230.0,-86878.0,5088519.0,-305262.0,732504.0,6249513.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:51:00 KST,OK
010140,2026-05-21,0.0,0.0,0.0,-4504944.0,-284238.0,4684423.0,-18353418.0,-7016810.0,24959892.0,-20013437.0,-4814645.0,24252101.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:59 KST,OK
329180,2026-05-21,0.0,0.0,0.0,130288.0,45335.0,-165793.0,-209661.0,351997.0,-161532.0,-965207.0,753665.0,163037.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:58 KST,OK
272210,2026-05-21,0.0,0.0,0.0,129061.0,-188326.0,68127.0,-454341.0,-833879.0,1294307.0,-424452.0,-1032966.0,1468930.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:50:57 KST,OK
064350,2026-05-21,0.0,0.0,0.0,-4176.0,-112360.0,112848.0,670950.0,62759.0,-664274.0,904699.0,396357.0,-1214724.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:56 KST,OK
079550,2026-05-21,0.0,0.0,0.0,9610.0,102558.0,-108750.0,-114348.0,-46971.0,160022.0,-59861.0,-48788.0,96319.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:50:55 KST,OK
012450,2026-05-21,0.0,0.0,0.0,-24384.0,41051.0,-18236.0,10256.0,-113145.0,96955.0,-116161.0,-143707.0,255465.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:54 KST,OK
034020,2026-05-21,0.0,0.0,0.0,-749302.0,-543418.0,1285854.0,-564429.0,-2803906.0,3306152.0,6653610.0,-58052.0,-6783474.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:53 KST,OK
103590,2026-05-21,0.0,0.0,0.0,196624.0,-273698.0,63438.0,-77015.0,556957.0,-484154.0,-8361.0,704139.0,-691946.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:52 KST,OK
001440,2026-05-21,0.0,0.0,0.0,738117.0,119719.0,-864027.0,3269436.0,1491513.0,-4546693.0,9564803.0,2871838.0,-12084607.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-21 08:50:51 KST,OK
006260,2026-05-21,0.0,0.0,0.0,-131207.0,57416.0,87229.0,-467204.0,181458.0,281567.0,-491670.0,236806.0,250982.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:50 KST,OK
298040,2026-05-21,0.0,0.0,0.0,-8223.0,-17480.0,24697.0,-61364.0,2430.0,57733.0,-46164.0,-53374.0,98406.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:49 KST,OK
010120,2026-05-21,0.0,0.0,0.0,-411756.0,-440990.0,838650.0,-4059388.0,99335.0,3947252.0,-6321033.0,-147992.0,6444224.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:48 KST,OK
267260,2026-05-21,0.0,0.0,0.0,-41256.0,-10547.0,52203.0,-361377.0,185385.0,168212.0,-242246.0,206318.0,32205.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:47 KST,OK
011070,2026-05-21,0.0,0.0,0.0,-180325.0,154688.0,30808.0,-805431.0,611640.0,190920.0,-961208.0,1063602.0,-106109.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:46 KST,OK
009150,2026-05-21,0.0,0.0,0.0,-381623.0,178419.0,203727.0,-789849.0,633069.0,161644.0,-647719.0,724219.0,-74108.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:45 KST,OK
000990,2026-05-21,0.0,0.0,0.0,-242714.0,329621.0,-66872.0,-1653414.0,1534079.0,143172.0,-2319858.0,1964348.0,370738.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:44 KST,OK
036930,2026-05-21,0.0,0.0,0.0,-965070.0,-299916.0,1284417.0,-535416.0,-560507.0,1374746.0,261157.0,-106913.0,-133121.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:43 KST,OK
067310,2026-05-21,0.0,0.0,0.0,1620439.0,196370.0,-1832053.0,3421304.0,251489.0,-3687553.0,5370582.0,-219449.0,-5138235.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-21 08:50:42 KST,OK
095340,2026-05-21,0.0,0.0,0.0,98944.0,-86120.0,-13851.0,-83244.0,130934.0,-37620.0,-977325.0,690187.0,294395.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:41 KST,OK
058470,2026-05-21,0.0,0.0,0.0,54260.0,-305119.0,244642.0,-961139.0,105443.0,838400.0,-977158.0,-9403.0,977313.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:40 KST,OK
403870,2026-05-21,0.0,0.0,0.0,284889.0,72539.0,-364898.0,2165154.0,1249260.0,-3436067.0,2174531.0,582713.0,-2793353.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-21 08:50:39 KST,OK
007660,2026-05-21,0.0,0.0,0.0,-1062187.0,224320.0,811169.0,-1180894.0,-286718.0,1353113.0,-494513.0,358038.0,26929.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:50:38 KST,OK
042700,2026-05-21,0.0,0.0,0.0,-829476.0,-359584.0,1180077.0,-17810.0,1387180.0,-1392453.0,-533400.0,1605567.0,-1104175.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:37 KST,OK
009540,2026-05-21,0.0,0.0,0.0,-30177.0,-7635.0,37483.0,244359.0,6181.0,-244592.0,71695.0,174475.0,-241495.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:36 KST,OK
005380,2026-05-21,0.0,0.0,0.0,-1174331.0,-348066.0,1515860.0,-1845384.0,349296.0,1446493.0,-2269602.0,620821.0,1338608.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:35 KST,OK
015760,2026-05-21,0.0,0.0,0.0,-741871.0,-196330.0,986750.0,-3889570.0,-2759853.0,7473600.0,-6788399.0,-2386479.0,9866935.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:34 KST,OK
047810,2026-05-21,0.0,0.0,0.0,-278927.0,323196.0,-49082.0,-1845674.0,-814094.0,2525657.0,-1997761.0,-1116686.0,2987011.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-21 08:50:33 KST,OK
375500,2026-05-21,0.0,0.0,0.0,582357.0,-49650.0,-532643.0,1126285.0,-488432.0,-600138.0,296656.0,287827.0,-517594.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:32 KST,OK
373220,2026-05-21,0.0,0.0,0.0,51323.0,-72595.0,142422.0,116759.0,-54572.0,457019.0,491699.0,171877.0,102628.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:31 KST,OK
003490,2026-05-21,0.0,0.0,0.0,-133112.0,197800.0,-57998.0,1027660.0,-224587.0,-741045.0,3630880.0,-891478.0,-2488328.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:30 KST,OK
000660,2026-05-21,0.0,0.0,0.0,-3784163.0,-112079.0,3820517.0,-10015892.0,961930.0,8958750.0,-8266646.0,2146395.0,6060048.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-21 08:50:29 KST,OK
005930,2026-05-21,0.0,0.0,0.0,-28338235.0,5449146.0,22531459.0,-52229698.0,16837144.0,34361831.0,-43295351.0,11804491.0,14269069.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-21 08:50:28 KST,OK
131970,2026-05-20,0.0,0.0,0.0,-11927.0,156123.0,-148160.0,-169114.0,535104.0,-444882.0,-110162.0,166810.0,-129424.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:29 KST,OK
222800,2026-05-20,0.0,0.0,0.0,117858.0,1706.0,-114321.0,718817.0,782289.0,-1481412.0,1169383.0,1985990.0,-3115904.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:51:28 KST,OK
138040,2026-05-20,0.0,0.0,0.0,-140688.0,258739.0,-118622.0,-592752.0,516197.0,60999.0,-906726.0,949173.0,-48780.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:27 KST,OK
086790,2026-05-20,0.0,0.0,0.0,-539781.0,377264.0,153892.0,656448.0,-345821.0,-326389.0,151345.0,585763.0,-745443.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:26 KST,OK
055550,2026-05-20,0.0,0.0,0.0,-402000.0,524550.0,-149926.0,-495051.0,612908.0,-154801.0,-1233410.0,1856832.0,-657634.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:24 KST,OK
105560,2026-05-20,0.0,0.0,0.0,-192284.0,406265.0,-264420.0,-71307.0,-258413.0,231981.0,-208098.0,180414.0,-52490.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:23 KST,OK
006360,2026-05-20,0.0,0.0,0.0,-162586.0,-81136.0,234697.0,-462240.0,-1496439.0,1964108.0,-3221504.0,-1066748.0,4366772.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:22 KST,OK
000720,2026-05-20,0.0,0.0,0.0,201944.0,207615.0,-415006.0,954049.0,-1892453.0,877766.0,717965.0,-2149347.0,1389811.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:21 KST,OK
066970,2026-05-20,0.0,0.0,0.0,-104926.0,-288359.0,393932.0,116766.0,-366793.0,262315.0,408845.0,-660871.0,260491.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:20 KST,OK
086520,2026-05-20,0.0,0.0,0.0,-24300.0,-330600.0,364738.0,-1104367.0,-1899867.0,3000983.0,-1437613.0,-2567604.0,3949896.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:19 KST,OK
247540,2026-05-20,0.0,0.0,0.0,-240976.0,-160605.0,396578.0,-302831.0,-1183671.0,1884844.0,-354990.0,-1238331.0,2227061.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:18 KST,OK
003670,2026-05-20,0.0,0.0,0.0,-196681.0,-32538.0,224349.0,223748.0,137728.0,-330156.0,489726.0,266456.0,-724962.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:16 KST,OK
005490,2026-05-20,0.0,0.0,0.0,22975.0,-25640.0,7469.0,901075.0,401259.0,-1256907.0,959157.0,674599.0,-1576966.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:51:15 KST,OK
051910,2026-05-20,0.0,0.0,0.0,-148211.0,26055.0,126108.0,221400.0,72038.0,-270202.0,582813.0,207338.0,-759649.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:51:14 KST,OK
006400,2026-05-20,0.0,0.0,0.0,329949.0,-86212.0,-229245.0,514690.0,-142081.0,-312453.0,1194096.0,254872.0,-1363920.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:13 KST,OK
214150,2026-05-20,0.0,0.0,0.0,46888.0,-242972.0,150872.0,217720.0,-661199.0,382491.0,377222.0,-720279.0,285451.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:12 KST,OK
214450,2026-05-20,0.0,0.0,0.0,23050.0,70627.0,-90354.0,-214700.0,135870.0,59757.0,-199576.0,68139.0,113873.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:11 KST,OK
000100,2026-05-20,0.0,0.0,0.0,-20720.0,36338.0,-15843.0,-709595.0,-325113.0,1021439.0,-767559.0,-260526.0,1010790.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:10 KST,OK
196170,2026-05-20,0.0,0.0,0.0,24984.0,116831.0,-138368.0,53395.0,-213700.0,185737.0,58809.0,-182143.0,149232.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:09 KST,OK
068270,2026-05-20,0.0,0.0,0.0,123575.0,148219.0,-254898.0,-271986.0,-450192.0,240857.0,73241.0,-462454.0,-106606.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:08 KST,OK
207940,2026-05-20,0.0,0.0,0.0,-2514.0,-6940.0,9754.0,-204522.0,-237341.0,430761.0,-210787.0,-250268.0,449974.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:51:07 KST,OK
402340,2026-05-20,0.0,0.0,0.0,-63680.0,119603.0,-51044.0,-1170428.0,810901.0,395492.0,-1128050.0,1220361.0,-41267.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:06 KST,OK
018260,2026-05-20,0.0,0.0,0.0,-316688.0,162379.0,129698.0,-1223234.0,-255369.0,1413301.0,-1354542.0,-398962.0,1690562.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:05 KST,OK
035720,2026-05-20,0.0,0.0,0.0,-94438.0,310323.0,-207072.0,-3432178.0,-2035057.0,5392082.0,-2703521.0,-2101320.0,4738407.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:03 KST,OK
035420,2026-05-20,0.0,0.0,0.0,-503089.0,93396.0,391073.0,-1830123.0,-1361821.0,3130968.0,-2491208.0,-1511497.0,3916390.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:02 KST,OK
012330,2026-05-20,0.0,0.0,0.0,-906612.0,69633.0,696515.0,-2009241.0,462199.0,1184218.0,-1705646.0,202883.0,1141901.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:51:01 KST,OK
000270,2026-05-20,0.0,0.0,0.0,-1110414.0,267749.0,820013.0,-1256998.0,-499186.0,1660982.0,-2087455.0,-1196517.0,3170841.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:51:00 KST,OK
090360,2026-05-20,0.0,0.0,0.0,9173.0,39163.0,-42422.0,-52360.0,87801.0,-20644.0,-160565.0,230174.0,-46282.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:59 KST,OK
108490,2026-05-20,0.0,0.0,0.0,-61995.0,-123730.0,188728.0,-54312.0,-82567.0,136430.0,88518.0,-72939.0,-17680.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:58 KST,OK
454910,2026-05-20,0.0,0.0,0.0,3931589.0,-3543972.0,1154646.0,6619848.0,-5236174.0,2740069.0,6748768.0,-4867260.0,2245419.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:57 KST,OK
277810,2026-05-20,0.0,0.0,0.0,-104142.0,-44546.0,150888.0,41576.0,14317.0,-45964.0,-112466.0,26288.0,94268.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:56 KST,OK
042660,2026-05-20,0.0,0.0,0.0,-830950.0,619691.0,211377.0,-326729.0,158885.0,5488724.0,-374492.0,667510.0,6393668.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:54 KST,OK
010140,2026-05-20,0.0,0.0,0.0,-5478551.0,-1829506.0,7167812.0,-16911053.0,-5841103.0,22277574.0,-19101900.0,-5059935.0,23622610.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:53 KST,OK
329180,2026-05-20,0.0,0.0,0.0,40889.0,-164324.0,128941.0,-353495.0,471019.0,-140741.0,-920035.0,640114.0,232405.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:52 KST,OK
272210,2026-05-20,0.0,0.0,0.0,-44798.0,165754.0,-105572.0,-478816.0,-846933.0,1331767.0,-286604.0,-947544.0,1248646.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:50:51 KST,OK
064350,2026-05-20,0.0,0.0,0.0,-54709.0,-127040.0,178226.0,769201.0,80659.0,-780803.0,1015409.0,418914.0,-1346782.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:50 KST,OK
079550,2026-05-20,0.0,0.0,0.0,36717.0,72966.0,-103908.0,-105642.0,-79077.0,185138.0,-32365.0,-50129.0,69345.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:50:49 KST,OK
012450,2026-05-20,0.0,0.0,0.0,3177.0,28249.0,-32004.0,203.0,-152800.0,148086.0,4249.0,-163090.0,156453.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:48 KST,OK
034020,2026-05-20,0.0,0.0,0.0,-1711012.0,-524970.0,2200825.0,210133.0,-2400294.0,2118785.0,6475955.0,1995.0,-6673005.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:47 KST,OK
103590,2026-05-20,0.0,0.0,0.0,-88824.0,-161821.0,234766.0,-145054.0,714480.0,-572893.0,-310050.0,844992.0,-531272.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:46 KST,OK
001440,2026-05-20,0.0,0.0,0.0,41231.0,252751.0,-281417.0,3668602.0,1730102.0,-5139720.0,9008070.0,2882807.0,-11518587.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:45 KST,OK
006260,2026-05-20,0.0,0.0,0.0,-117840.0,37995.0,91722.0,-459695.0,185132.0,270979.0,-465943.0,235876.0,229110.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:44 KST,OK
