prediction_id,date,market,ticker,decision,simulated_entry,simulated_exit,stop_loss,target_price,max_profit_pct,max_loss_pct,final_pnl_pct,stop_triggered,target_triggered,hold_or_exit,result_label
1c228978-5de1-4f74-9672-9c627340ec5f,2026-05-13,미국주식,ACHR,관망/제외,6.38,6.66,6.18,6.66,,,4.3887147335423204,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
c14e7f3a-0858-4ede-84db-68108b170b8e,2026-05-13,미국주식,CRDO,관망/제외,193.61,189.36,177.53,216.92,,,-2.195134548835287,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
14cf3b5f-e910-4315-8131-32559f16ac4a,2026-05-13,미국주식,ANET,관망/제외,141.11,140.69000244140625,136.26,148.13,,,-0.29763840875470793,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
0318c5da-ae2e-4d71-b13d-28d64d6a3064,2026-05-13,미국주식,VRT,관망/제외,376.06,369.99,350.72,412.81,,,-1.614104132319305,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
40816d09-441f-4583-b028-c3c641133832,2026-05-13,미국주식,NET,관망/제외,186.19,192.6199951171875,178.14,197.86,,,3.4534588953152756,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c594d924-b2b7-405b-aa0b-83d317ffd5fd,2026-05-13,미국주식,COHR,관망/제외,402.77,403.71,363.58,459.61,,,0.23338381706681233,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
16e010bf-638f-48b7-8b9c-63b8dcbdccf9,2026-05-13,미국주식,RKLB,관망/제외,120.49,124.15,107.38,139.52,,,3.037596481035787,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b651e76e-06e5-49eb-bdb6-fc82007c02d4,2026-05-13,미국주식,AVAV,관망/제외,158.79,160.99,153.43,166.56,,,1.3854776749165687,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c451eaec-987a-45bc-8c3e-ff03158fa496,2026-05-13,미국주식,SMR,관망/제외,11.9,11.960000038146973,11.28,12.8,,,0.5042020012350656,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
9b376307-051c-4a4a-beeb-4c6310029874,2026-05-13,미국주식,AAPL,관망/제외,296.13,298.87,290.33,304.55,,,0.9252693073987794,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c865033a-0b43-473c-a1db-80497cd486df,2026-05-13,미국주식,CAT,관망/제외,918.17,901.02,901.02,951.53,,,-1.8678458237581297,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
8c6c2f92-2ee9-424a-9fdb-a0e9f732dead,2026-05-13,미국주식,APP,관망/제외,471.71,457.04,457.04,492.99,,,-3.1099616289669396,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
4651d10f-030c-44ab-8ea3-b794b590d6b0,2026-05-13,미국주식,IONQ,관망/제외,54.7,55.2599983215332,52.22,58.71,,,1.023762927848626,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
8febfc08-151d-4571-9848-d4202a78120c,2026-05-13,미국주식,RGTI,관망/제외,18.24,18.415,17.45,19.38,,,0.9594298245614086,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
cf9b006d-e39e-4854-a7f9-a40fb4a04874,2026-05-13,미국주식,IREN,관망/제외,56.18,55.17,48.59,67.18,,,-1.7977928088287576,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
30c61167-7d7c-48f0-8e55-0946d0db7a85,2026-05-13,미국주식,LUNR,관망/제외,32.95,35.68,30.19,36.95,,,8.28528072837631,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
981d6076-8718-4734-b88b-7a614ede3f54,2026-05-13,미국주식,GE,관망/제외,291.68,294.71,286.71,298.89,,,1.0388096544157843,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
eadd8a7b-9d03-4254-8224-4ecdbe27db84,2026-05-13,미국주식,DDOG,관망/제외,198.72,205.31,192.79,207.31,,,3.3162238325281868,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4ffbee6a-7b4c-4ecd-a355-2d58f8ad9844,2026-05-13,미국주식,PLTR,관망/제외,135.08,129.66,129.66,142.94,,,-4.012437074326336,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
18bc9a43-f3ca-45d9-9f8c-d76af35de37b,2026-05-13,미국주식,MDB,관망/제외,304.3,303.0,295.69,316.78,,,-0.42720999014130845,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4cb0fae2-6493-4a31-9597-0aba9b50f29a,2026-05-13,미국주식,KTOS,관망/제외,53.76,51.88,51.88,56.47,,,-3.4970238095238027,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
9f0835a0-b61a-482c-8153-6225f53f31b1,2026-05-13,미국주식,DUOL,관망/제외,103.75,104.98,100.36,108.67,,,1.1855421686747025,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c199710c,2026-05-15,한국주식,005930,저항선 근처 출발: 돌파 확인 전 선매수 금지,295285.752,283164.6921142857,283164.6921142857,312861.28883428563,,,-4.1048576856882235,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
0835487d,2026-05-15,한국주식,000660,저항선 근처 출발: 돌파 확인 전 선매수 금지,1965246.39,1899624.0909566025,1899624.0909566025,2087217.40328774,,,-3.3391385109425076,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b085cca1,2026-05-15,한국주식,373220,중립 구간 출발: 시초가 지지/이탈 확인,428392.3650000001,414445.3331007828,414445.3331007828,454719.5204559768,,,-3.2556677099549347,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
8af1e7fb,2026-05-15,한국주식,375500,중립 구간 출발: 시초가 지지/이탈 확인,82589.86321825469,79518.94307308685,79518.94307308685,94332.61029574688,,,-3.7182773109243783,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
016f7d4d,2026-05-15,한국주식,047810,지지선 근처 출발: 반등 확인형 눌림목 후보,171408.77544,166829.55601814287,166829.55601814287,186918.31666644727,,,-2.6715198274431584,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b1e5941d,2026-05-15,한국주식,015760,지지선 근처 출발: 반등 확인형 눌림목 후보,38796.28888795428,39930.55266366807,38014.03800815167,39930.55266366807,,,2.9236398847054756,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
2c5dceaa,2026-05-15,한국주식,005380,저항선 근처 출발: 돌파 확인 전 선매수 금지,710281.9439999999,764866.2212256164,672637.6148788851,764866.2212256164,,,7.68487467360095,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
8b271733,2026-05-15,한국주식,009540,지지선 근처 출발: 반등 확인형 눌림목 후보,436057.3875,424799.9875982143,424799.9875982143,452380.6173575893,,,-2.5816326530612277,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
63a12e87,2026-05-15,한국주식,042700,중립 구간 출발: 시초가 지지/이탈 확인,390337.245,369000.0,350501.80742484296,448098.6294839776,,,-5.466361530527275,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
37a5d4f9,2026-05-15,한국주식,007660,중립 구간 출발: 시초가 지지/이탈 확인,129387.85639882128,125213.96457838708,125213.96457838708,140993.54982765712,,,-3.2258760107816697,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
f7cda505,2026-05-15,한국주식,403870,지지선 근처 출발: 반등 확인형 눌림목 후보,54220.63185996141,52291.08397570495,52291.08397570495,58875.1145492494,,,-3.5586967876730213,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
5c1145f2,2026-05-15,한국주식,058470,지지선 근처 출발: 반등 확인형 눌림목 후보,112390.22216369893,108587.70271636976,108587.70271636976,127668.4360188189,,,-3.383318739054275,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
03f076d2,2026-05-15,한국주식,095340,지지선 근처 출발: 반등 확인형 눌림목 후보,247326.1065,239827.80708071432,239827.80708071432,258198.64065796428,,,-3.0317460317460188,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
6452697c,2026-05-15,한국주식,036930,중립 구간 출발: 시초가 지지/이탈 확인,163795.9850742857,154668.46773425117,154668.46773425117,177030.88521733577,,,-5.57249149659863,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
47d4cd88,2026-05-15,한국주식,000990,중립 구간 출발: 시초가 지지/이탈 확인,173037.22350000002,163500.0,152576.27500459034,202705.5988183441,,,-5.511660038858645,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
814c5b0d,2026-05-15,한국주식,009150,중립 구간 출발: 시초가 지지/이탈 확인,987285.285,1101021.0009144926,908846.8602313842,1101021.0009144926,,,11.520045689174086,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
3b87ec3e,2026-05-15,한국주식,011070,저항선 근처 출발: 돌파 확인 전 선매수 금지,758166.12,732000.0,687700.8496928571,860340.7619453572,,,-3.4512383644893063,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d505b155,2026-05-15,한국주식,267260,지지선 근처 출발: 반등 확인형 눌림목 후보,1244162.7616166605,1198718.345490184,1198718.345490184,1310057.1650000508,,,-3.6526102153568996,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
973c5b85,2026-05-15,한국주식,010120,중립 구간 출발: 시초가 지지/이탈 확인,274853.394166706,262609.44672885875,262609.44672885875,292607.1179515844,,,-4.454719387755124,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
6803e3a0,2026-05-15,한국주식,298040,중립 구간 출발: 시초가 지지/이탈 확인,3830823.605,3681897.363113696,3681897.363113696,4046766.6557351416,,,-3.8875776397515382,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
75c9dd44,2026-05-15,한국주식,006260,중립 구간 출발: 시초가 지지/이탈 확인,486376.7507428572,462425.9635050742,462425.9635050742,580387.7285888,,,-4.924328147100432,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
f5a25545,2026-05-15,한국주식,001440,중립 구간 출발: 시초가 지지/이탈 확인,63460.64274725274,59701.9664558567,59701.9664558567,75028.85,,,-5.922846237731738,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
dd988d36,2026-05-15,한국주식,103590,중립 구간 출발: 시초가 지지/이탈 확인,127404.29332043957,121479.19492944128,121479.19492944128,135995.68598738703,,,-4.65062694244992,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
086db3e1,2026-05-15,한국주식,034020,중립 구간 출발: 시초가 지지/이탈 확인,114536.38769142856,111372.03528230693,111372.03528230693,121698.93819487812,,,-2.762748566548734,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
d048b740,2026-05-15,한국주식,012450,지지선 근처 출발: 반등 확인형 눌림목 후보,1284613.373925933,1249487.4465416477,1249487.4465416477,1379526.3542912889,,,-2.7343579085539305,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
1c8119fc,2026-05-15,한국주식,079550,중립 구간 출발: 시초가 지지/이탈 확인,872546.6898637363,840922.9060747438,840922.9060747438,918401.1763577752,,,-3.624308493328998,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
687583bd,2026-05-15,한국주식,064350,지지선 근처 출발: 반등 확인형 눌림목 후보,209526.4633094095,200646.2387909137,200646.2387909137,222402.78886122847,,,-4.238235294117631,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
669d18ef,2026-05-15,한국주식,329180,중립 구간 출발: 시초가 지지/이탈 확인,648443.1779511663,627828.1518605642,627828.1518605642,728327.8619648,,,-3.179156908665104,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
652a2e45,2026-05-15,한국주식,010140,지지선 근처 출발: 반등 확인형 눌림목 후보,29891.700780368574,28962.76359726864,28962.76359726864,31278.567358062704,,,-3.107675906183349,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
a5393051,2026-05-15,한국주식,042660,지지선 근처 출발: 반등 확인형 눌림목 후보,118229.52657584404,118100.0,115590.82534792328,129305.49257363394,,,-0.10955518439037526,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ab1dc3bd,2026-05-15,한국주식,277810,중립 구간 출발: 시초가 지지/이탈 확인,796264.9199999999,890142.9354224919,752600.7267802362,859578.0001686573,,,11.789796720228729,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
2f5862bd,2026-05-15,한국주식,108490,저항선 근처 출발: 돌파 확인 전 선매수 금지,340618.2505,328500.0,301804.33383458643,396898.4296648497,,,-3.5577220193607983,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4d629ed6,2026-05-15,한국주식,000270,저항선 근처 출발: 돌파 확인 전 선매수 금지,177670.2447,173296.53826714287,173296.53826714287,184012.11902764288,,,-2.4616988850565513,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
a958365e,2026-05-15,한국주식,012330,중립 구간 출발: 시초가 지지/이탈 확인,622313.8200000001,629000.0,564206.1218841759,706569.9822679451,,,1.0744064787119756,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ebb6b471,2026-05-15,한국주식,035420,지지선 근처 출발: 반등 확인형 눌림목 후보,213126.6924,208806.624351,208806.624351,226351.99268864,,,-2.026995305164314,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b2d995dc,2026-05-15,한국주식,035720,중립 구간 출발: 시초가 지지/이탈 확인,44730.8965,43417.01816,43417.01816,46926.16325508338,,,-2.937294896381082,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
a5f617fb,2026-05-15,한국주식,018260,저항선 근처 출발: 돌파 확인 전 선매수 금지,182695.24345,204178.39609981145,172703.07942683192,197183.8812835937,,,11.7590103847947,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
3bc254eb,2026-05-15,한국주식,402340,중립 구간 출발: 시초가 지지/이탈 확인,1117172.1149999998,1098000.0,1005071.5868508064,1279717.88081633,,,-1.7161290317383004,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
5ccbe685,2026-05-15,한국주식,207940,중립 구간 출발: 시초가 지지/이탈 확인,1442465.571542857,1425155.9846843428,1425155.9846843428,1497224.6161024,,,-1.200000000000001,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
16fcd2cf,2026-05-15,한국주식,068270,중립 구간 출발: 시초가 지지/이탈 확인,190019.661,188800.0,184667.7651685844,199892.72393373537,,,-0.6418604230643221,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
704fa392,2026-05-15,한국주식,196170,저항선 근처 출발: 돌파 확인 전 선매수 금지,384070.995,372158.6636360256,372158.6636360256,401343.8754777628,,,-3.1015961942073678,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
37358165,2026-05-15,한국주식,000100,중립 구간 출발: 시초가 지지/이탈 확인,87643.41524999999,85805.2702742857,85805.2702742857,93126.61875962044,,,-2.097299575183187,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
82d2dea4,2026-05-15,한국주식,006400,저항선 근처 출발: 돌파 확인 전 선매수 금지,631997.334,614000.0,602149.5726796993,717996.4012544,,,-2.847691442951561,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4638b872,2026-05-15,한국주식,051910,저항선 근처 출발: 돌파 확인 전 선매수 금지,390029.80125,374000.0,366518.9491373937,434725.3180704177,,,-4.109891397689713,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
30b70867,2026-05-15,한국주식,005490,중립 구간 출발: 시초가 지지/이탈 확인,486158.1851,471927.1194482143,471927.1194482143,538213.35168,,,-2.927250036705331,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b9e433d6,2026-05-15,한국주식,003670,중립 구간 출발: 시초가 지지/이탈 확인,244412.1421472292,235730.1796128719,235730.1796128719,257000.9878220473,,,-3.5521813515825507,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
e4ab3528,2026-05-15,한국주식,247540,지지선 근처 출발: 반등 확인형 눌림목 후보,206282.58426235567,199780.029867469,199780.029867469,215711.2881349413,,,-3.152255639097745,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
d9a325fd,2026-05-15,한국주식,086520,중립 구간 출발: 시초가 지지/이탈 확인,139247.6910486349,135311.12345509054,135311.12345509054,153231.42893699653,,,-2.8270253990563154,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
74188a4b,2026-05-15,한국주식,066970,저항선 근처 출발: 돌파 확인 전 선매수 금지,170619.40605000002,157882.09875374738,157882.09875374738,191299.57463252448,,,-7.4653332766379314,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
3c3f268c,2026-05-15,한국주식,006360,중립 구간 출발: 시초가 지지/이탈 확인,34702.815201203004,33364.91818555507,33364.91818555507,37915.92002802047,,,-3.8552982168477024,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b0cfaf4d,2026-05-15,한국주식,105560,지지선 근처 출발: 반등 확인형 눌림목 후보,155366.83567367992,155600.0,153117.07551883554,163483.59514488478,,,0.15007342159545356,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
74021209,2026-05-15,한국주식,055550,지지선 근처 출발: 반등 확인형 눌림목 후보,95030.0,93340.3599308674,93340.3599308674,98110.68136139016,,,-1.7780070179233887,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
c154406f,2026-05-15,한국주식,086790,지지선 근처 출발: 반등 확인형 눌림목 후보,125022.58525802044,122700.73724608576,122700.73724608576,130375.33360128,,,-1.8571428571428683,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
59f6ab39,2026-05-15,한국주식,138040,중립 구간 출발: 시초가 지지/이탈 확인,109249.71717193144,107152.46848170344,107152.46848170344,113599.77276193142,,,-1.9196834046970146,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
8cbb7db7,2026-05-18,한국주식,003490,관망 우위,25461.98273412175,24869.679207879344,24869.679207879344,27070.896485192745,,,-2.3262270359199366,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b9bbbf60,2026-05-18,한국주식,373220,비중 축소 우선,409394.595389198,397033.1647105014,397033.1647105014,451689.20521516446,,,-3.01944158958547,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
be6b3d45,2026-05-18,한국주식,375500,손절 우선,78372.99352920514,79700.0,74943.2164885068,92542.28902667169,,,1.6931935492554118,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
fd0fb46f,2026-05-18,한국주식,047810,비중 축소 우선,155350.81610323203,161700.0,150357.7414116814,164814.11554702048,,,4.086997452622887,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
6cc9d2c3,2026-05-18,한국주식,015760,관망 우위,37810.10325,36947.61471964286,36947.61471964286,39403.49396425797,,,-2.2811059907834053,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
234877ff,2026-05-18,한국주식,009540,비중 축소 우선,400821.4066584326,410000.0,388651.89339737885,418467.2008869607,,,2.2899458933811623,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
34f4a263,2026-05-18,한국주식,007660,관망 우위,122666.9167369428,132914.5670922138,117900.56773449115,129578.1227904977,,,8.354045758928574,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
be618f5b,2026-05-18,한국주식,067310,비중 축소 우선,49541.262923153125,48950.0,44475.67547860219,56886.36471775198,,,-1.1934756771749488,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4edf90dd,2026-05-18,한국주식,009150,비중 축소 우선,945354.42,1031000.0,854374.0855872348,1121040.5830039603,,,9.059626547258317,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f412682b,2026-05-18,한국주식,011070,비중 축소 우선,676762.8144720001,760000.0,601307.1946617241,805093.1007585897,,,12.299314286784549,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
df5e7a34,2026-05-18,한국주식,267260,손절 우선,1098063.42039025,1147000.0,996725.4161108916,1248965.5613234837,,,4.456625974514128,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
cd4b39c9,2026-05-18,한국주식,103590,손절 우선,116587.34717421429,109872.77181788716,109872.77181788716,125628.70229296367,,,-5.759265922993906,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
6beac10a,2026-05-18,한국주식,034020,비중 축소 우선,104991.93368944716,111805.01484487574,101535.4641344666,109609.41376281956,,,6.489147228758352,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
9259a4e5,2026-05-18,한국주식,272210,관망 우위,101738.84513250431,106020.04698473644,98381.92309546552,106020.04698473644,,,4.208030714970579,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
0c755712,2026-05-18,한국주식,010140,비중 축소 우선,28040.09428434434,29971.93528855597,27064.46716178631,29292.7524671872,,,6.889566720502205,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
7f719cb6,2026-05-18,한국주식,454910,비중 축소 우선,120814.72924545329,117900.0,107574.96305442596,140012.39022244286,,,-2.4125611700305027,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
fc111af0,2026-05-18,한국주식,108490,손절 우선,315064.266767028,306000.0,294830.6874694324,342508.74048642453,,,-2.876958044160094,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
0ce0bfb6,2026-05-18,한국주식,090360,관망 우위,87305.12528708401,83898.45570240219,83898.45570240219,97056.84043420896,,,-3.902027027027022,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
932ac7dc,2026-05-18,한국주식,000270,비중 축소 우선,161256.30158535214,169771.55110680958,156320.22699664574,169771.55110680958,,,5.2805685345266085,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
c2a723af,2026-05-18,한국주식,012330,비중 축소 우선,585759.255,571000.0,522004.887755536,676354.7188150273,,,-2.519679351886639,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
43402007,2026-05-18,한국주식,035720,관망 우위,41977.843155307964,43407.08966324284,41035.21569516868,43407.08966324284,,,3.404764038607233,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
96ad21a9,2026-05-18,한국주식,018260,비중 축소 우선,179690.31499999997,180600.0,172338.64215959384,203001.7106985833,,,0.5062515472801232,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
23d1044a,2026-05-18,한국주식,402340,손절 우선,1012806.0981533986,1093000.0,893243.6530475882,1207143.0518753058,,,7.917991606963581,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
e10e753d,2026-05-18,한국주식,207940,비중 축소 우선,1386146.1615821235,1367802.3668635115,1367802.3668635115,1471395.3227360514,,,-1.32336655592471,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
e7c9ed6c,2026-05-18,한국주식,068270,관망 우위,183975.63136,180128.3050042857,180128.3050042857,198610.32488261763,,,-2.0912151937046097,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
b5a7cac7,2026-05-18,한국주식,196170,비중 축소 우선,364130.30169450026,351715.0866316441,351715.0866316441,386559.54284309736,,,-3.409552845528452,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
77f3203c,2026-05-18,한국주식,214450,관망 우위,321982.0486406115,310007.64002636925,310007.64002636925,339344.9411312628,,,-3.718967770034853,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
0afb121a,2026-05-18,한국주식,214150,비중 축소 우선,49319.23706234383,47613.81690947021,47613.81690947021,52537.97493269872,,,-3.457920792079205,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
1f7a478c,2026-05-18,한국주식,051910,비중 축소 우선,363268.05581418,379566.0203776495,350580.38474714063,379566.0203776495,,,4.4864843750000105,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
1cb890a6,2026-05-18,한국주식,003670,비중 축소 우선,227270.8631909568,232000.0,217470.36729342127,240153.4335400501,,,2.0808372629225635,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
6129e880,2026-05-18,한국주식,247540,비중 축소 우선,186997.1092444081,190400.0,179477.25923823533,197900.89175335856,,,1.819755807638868,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
691964c3,2026-05-18,한국주식,000720,관망 우위,149672.46313463175,144619.46560041833,144619.46560041833,165873.62423257896,,,-3.376036866359444,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
f045157c,2026-05-18,한국주식,006360,관망 우위,30940.1844224,29464.482657566,29464.482657566,33079.95198140931,,,-4.769531250000004,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
d159251b,2026-05-18,한국주식,105560,관망 우위,152706.03107265272,150242.36349000107,150242.36349000107,156729.16051585056,,,-1.6133400661035635,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
25368a84,2026-05-18,한국주식,055550,비중 축소 우선,91950.36058032,93100.0,90446.17036442742,96453.85014304836,,,1.250282666021496,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7aab0d9d,2026-05-18,한국주식,086790,비중 축소 우선,114906.02588304,114200.0,112318.91602057133,120369.35874003038,,,-0.6144376481688085,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
fddb9b9e,2026-05-18,한국주식,138040,관망 우위,103645.77772178124,106300.0,101290.4463160864,112218.45655706726,,,2.5608590495056704,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
5300e15f,2026-05-15,미국주식,GOOGL,돌파 확인 후 접근,395.1554971373108,397.65,388.5839906497837,421.7797615011702,,,0.6312712035541734,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
