시장,종목코드,종목명,요약,근거,주의,다음행동,current_price,last_price,현재가,quote_fallback_price,실시간현재가,quote_source,quote_source_label,data_status,price_data_status,current_price_source
미국주식,SNDK,SanDisk,SanDisk은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,1478.69,1478.69,"$1,478.69",1478.69,"$1,478.69",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,NBIS,Nebius,Nebius은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,214.77,214.77,$214.77,214.77,$214.77,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,CRCL,Circle,Circle은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,113.12,113.12,$113.12,113.12,$113.12,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,BMNR,BMNR,BMNR은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,18.88,18.88,$18.88,18.88,$18.88,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,NVDA,NVIDIA,NVIDIA은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,215.33,215.33,$215.33,215.33,$215.33,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,GOOGL,Alphabet,Alphabet은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,382.97,382.97,$382.97,382.97,$382.97,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,MSFT,Microsoft,Microsoft은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,418.57,418.57,$418.57,418.57,$418.57,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,AAPL,Apple,Apple은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,308.82,308.82,$308.82,308.82,$308.82,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
미국주식,AMZN,Amazon,Amazon은 현재 기업분석 기준으로 확인할 종목입니다.,신뢰도 -점 기준으로 수급·재무·가격 데이터의 확인 가능 여부를 함께 봅니다.,데이터가 부족한 경우 직전장 기준일 수 있으므로 장 시작 후 현재가·거래량을 재확인합니다.,기준가·손절가·목표가를 먼저 확인,266.32,266.32,$266.32,266.32,$266.32,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,KIS 해외 현재가
