시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,symbol,ticker,code,종목코드,name,stock_name,종목명,market,현재가,last_price,current_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,stop,stop_loss,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,valuation_score,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
미국주식,2026-05-12,-38.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,APP,관망 우위,$478.42,-0.83%,진입가 근처,학습기록 부족,-,17,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 94.6% / 영업이익률 양호 78.2% / 미장은 현재 Finnhub quote 중심, 기관/외국인",2,1,0,성과보정 중립,2주,$964.80,1차 $482.40 30% / 2차 $458.28 30% / 3차 $489.64 40%,$478.06,4.69%,$51.54,손절 리스크 한도 기준,1.45,$482.40,$491.25,$460.91 ~ $472.99,$508.78 ~ $520.87,-0.50%,+0.83%,$456.63,+5.34%,$519.78,+7.75%,$537.83,$484.83,$458.43 ~ $535.78,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.2% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,APP,APP,APP,APP,AppLovin,AppLovin,AppLovin,미국주식,$482.28,$482.28,$482.28,,,,,,,,$471.54,$471.54,$512.33,$512.33,$512.33,$512.33,,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,14.4,14.4,14.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-38.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,LITE,관망 우위,"$1,053.09",-0.78%,진입가 근처,학습기록 부족,성과 중립,19,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 영업이익률 양호 21.7% / 영업이익률 개선 +22.4%p / 미장은 현재 Finnhub quote 중심, 기관/외",0,0,0,성과보정 중립,-,$0.00,"1차 $1,061.36 30% / 2차 $1,008.29 30% / 3차 $1,077.28 40%","$1,051.81",6.11%,$0.00,계좌/리스크 한도상 매수 단위 0,1.45,"$1,061.36","$1,076.55","$1,003.21 ~ $1,030.04","$1,063.01 ~ $1,092.88",-0.50%,+0.79%,$991.25,+6.61%,"$1,163.03",+9.58%,"$1,212.11","$1,066.70","$953.40 ~ $1,259.75",정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.3% 이내,시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,LITE,LITE,LITE,LITE,Lumentum,Lumentum,Lumentum,미국주식,$868.07,$868.07,$868.07,,,,,,,,$813.34,$813.34,$925.48,$925.48,$925.48,$925.48,,,1:1.34,1:1.34,,,0.0,0.0,0.0,0.0,12.4,12.4,12.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-38.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,QQQ,관망 우위,$713.29,+0.68%,진입가 근처,학습기록 부족,-,0,재무 중립,수급 데이터 제한,"재무 데이터 제한 / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영",27,0,0,성과보정 중립,2주,"$1,416.94",1차 $708.47 30% / 2차 $673.05 30% / 3차 $719.10 40%,$702.09,3.77%,$63.76,손절 리스크 한도 기준,1.33,$708.47,$716.53,$663.54 ~ $668.17,$712.61 ~ $717.76,-0.50%,-0.68%,$676.59,+4.50%,$750.98,+6.00%,$777.01,$712.03,$697.90 ~ $724.58,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 1.8% 이내,RSI 75 이상 과열 | 시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.33,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,QQQ,QQQ,QQQ,QQQ,Nasdaq 100 ETF,Nasdaq 100 ETF,Nasdaq 100 ETF,미국주식,$713.15,$713.15,$713.15,,,,,,,,$677.40,$677.40,$717.71,$717.71,$717.71,$717.71,,,1:3.90,1:3.90,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,5.2,5.2,5.2,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
미국주식,2026-05-12,-39.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,ARM,관망 우위,$212.65,-0.64%,진입가 근처,학습기록 부족,-,15,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 48.2% / 영업이익률 양호 15.4% / 미장은 현재 Finnhub quote 중심, 기관/외국인",2,0,0,성과보정 중립,2주,$428.04,1차 $214.02 30% / 2차 $203.32 30% / 3차 $217.23 40%,$212.09,13.39%,$53.96,손절 리스크 한도 기준,1.45,$214.02,$219.64,$150.71 ~ $158.53,$236.36 ~ $244.19,-0.50%,+0.64%,$187.04,+12.61%,$253.15,+18.28%,$272.04,$215.10,$195.41 ~ $245.51,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.1% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,ARM,ARM,ARM,ARM,Arm,Arm,Arm,미국주식,$256.73,$256.73,$256.73,,,,,,,,$201.43,$201.43,$236.79,$236.79,$236.79,$236.79,,,1:3.22,1:3.22,,,0.0,0.0,0.0,0.0,14.4,14.4,14.4,2.0,2.0,2.0,2.0,2.8,2.8,2.8,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-39.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,META,관망 우위,$598.86,+0.54%,진입가 근처,학습기록 부족,-,8,재무 우호,수급 데이터 제한,"3년 매출 성장 72.3% / 영업이익률 양호 40.6% / ROE 양호 32.9% / 미장은 현재 Finnhub quote 중심, 기관/외국인",12,0,0,성과보정 중립,3주,"$1,786.98",1차 $595.66 30% / 2차 $565.88 30% / 3차 $604.59 40%,$590.30,2.70%,$62.61,손절 리스크 한도 기준,1.49,$595.66,$601.43,$577.54 ~ $584.46,$626.73 ~ $634.49,-0.50%,-0.53%,$574.79,+3.50%,$626.73,+5.22%,$640.55,$598.66,$569.80 ~ $619.45,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.1% 이내,시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.49,주의사유 존재 / 앙상블 약함(0점 < 45점) / 예상중앙등락 약세(-0.71%) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 예상중앙등락 약세(-0.71%) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,META,META,META,META,Meta Platforms,Meta Platforms,Meta Platforms,미국주식,$605.06,$605.06,$605.06,,,,,,,,$589.84,$589.84,$619.75,$619.75,$619.75,$619.75,,,1:2.23,1:2.23,,,0.0,0.0,0.0,0.0,15.2,15.2,15.2,6.0,6.0,6.0,6.0,2.6,2.6,2.6,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-39.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,COHR,관망 우위,$379.69,+0.04%,진입가 근처,학습기록 부족,-,14,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 75.2% / 영업이익률 개선 +2.1%p / 미장은 현재 Finnhub quote 중심, 기관/외국",2,0,0,성과보정 중립,1주,$379.53,1차 $379.53 30% / 2차 $360.55 30% / 3차 $385.22 40%,$376.11,10.20%,$38.23,손절 리스크 한도 기준,1.45,$379.53,$386.00,$325.76 ~ $335.70,$381.44 ~ $391.32,-0.50%,-0.04%,$341.30,+10.07%,$434.96,+14.60%,$461.72,$381.43,$357.04 ~ $428.51,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내,시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,COHR,COHR,COHR,COHR,Coherent,Coherent,Coherent,미국주식,$358.50,$358.50,$358.50,,,,,,,,$333.92,$333.92,$368.51,$368.51,$368.51,$368.51,,,1:1.31,1:1.31,,,0.0,0.0,0.0,0.0,13.6,13.6,13.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-39.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,ANET,관망 우위,$136.43,+0.12%,진입가 근처,학습기록 부족,-,14,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 105.5% / 영업이익률 양호 42.7% / 미장은 현재 Finnhub quote 중심, 기관/외국",2,0,0,성과보정 중립,14주,"$1,907.64",1차 $136.26 30% / 2차 $129.45 30% / 3차 $138.30 40%,$135.03,2.78%,$68.32,손절 리스크 한도 기준,1.45,$136.26,$135.85,$133.76 ~ $137.09,$139.26 ~ $143.02,-0.20%,-0.12%,$131.38,+3.58%,$143.33,+5.19%,$146.74,$136.53,$126.45 ~ $150.51,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.6% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,ANET,ANET,ANET,ANET,Arista Networks,Arista Networks,Arista Networks,미국주식,$140.49,$140.49,$140.49,,,,,,,,$137.38,$137.38,$147.71,$147.71,$147.71,$147.71,,,1:1.27,1:1.27,,,0.0,0.0,0.0,0.0,14.4,14.4,14.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-40.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,CAT,관망 우위,$926.79,+0.47%,진입가 근처,학습기록 부족,성과 중립,4,재무 보통+,수급 데이터 제한,"분기 매출 3연속 증가 / ROE 양호 51.3% / 최근 FCF 양호 / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반",12,0,0,성과보정 중립,1주,$922.50,1차 $922.50 30% / 2차 $876.38 30% / 3차 $936.34 40%,$914.20,3.97%,$43.17,손절 리스크 한도 기준,1.45,$922.50,$934.14,$745.26 ~ $757.92,$943.62 ~ $953.68,-0.50%,-0.46%,$879.33,+4.68%,$985.09,+6.78%,"$1,015.31",$927.13,$897.91 ~ $977.89,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.3% 이내,시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,CAT,CAT,CAT,CAT,Caterpillar,Caterpillar,Caterpillar,미국주식,$872.56,$872.56,$872.56,,,,,,,,$781.90,$781.90,$912.04,$912.04,$912.04,$912.04,,,1:1.85,1:1.85,,,0.0,0.0,0.0,0.0,14.8,14.8,14.8,4.0,4.0,4.0,4.0,3.0,3.0,3.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-41.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,IONQ,관망 우위,$56.89,-0.02%,진입가 근처,학습기록 부족,-,8,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 1068.1% / 영업이익률 개선 +630.8%p / 미장은 현재 Finnhub quote 중심, 기",2,0,0,성과보정 중립,16주,$910.40,1차 $56.90 30% / 2차 $54.05 30% / 3차 $57.75 40%,$56.39,7.22%,$68.96,손절 리스크 한도 기준,1.45,$56.90,$58.72,$53.23 ~ $54.86,$59.71 ~ $60.95,-0.51%,+0.02%,$52.59,+7.57%,$63.17,+11.02%,$66.19,$57.19,$53.21 ~ $64.87,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.3% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,IONQ,IONQ,IONQ,IONQ,IonQ,IonQ,IonQ,미국주식,$52.47,$52.47,$52.47,,,,,,,,$45.46,$45.46,$51.63,$51.63,$51.63,$51.63,,,1:1.34,1:1.34,,,0.0,0.0,0.0,0.0,9.4,9.4,9.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-41.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,INTC,관망 우위,$129.44,-0.05%,진입가 근처,학습기록 부족,성과 중립,9,재무 보통+,수급 데이터 제한,"영업이익률 개선 +16.9%p / 부채 부담 낮음 36% / 최근 FCF 양호 / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급",0,0,0,성과보정 중립,5주,$647.55,1차 $129.51 30% / 2차 $123.03 30% / 3차 $131.45 40%,$128.34,9.38%,$60.85,손절 리스크 한도 기준,1.45,$129.51,$133.15,$85.56 ~ $88.38,$129.57 ~ $132.07,-0.50%,+0.05%,$117.34,+9.40%,$147.16,+13.63%,$155.67,$130.16,$121.97 ~ $144.40,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.5% 이내,RSI 75 이상 과열 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,INTC,INTC,INTC,INTC,Intel,Intel,Intel,미국주식,$118.96,$118.96,$118.96,,,,,,,,$100.90,$100.90,$113.47,$113.47,$113.47,$113.47,,,1:1.39,1:1.39,,,0.0,0.0,0.0,0.0,15.6,15.6,15.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-41.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,SOXX,관망 우위,$532.76,+0.11%,진입가 근처,학습기록 부족,-,0,재무 중립,수급 데이터 제한,"재무 데이터 제한 / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영",12,0,0,성과보정 중립,2주,"$1,064.38",1차 $532.19 30% / 2차 $505.58 30% / 3차 $540.17 40%,$527.40,4.03%,$50.42,손절 리스크 한도 기준,1.45,$532.19,$534.91,$444.52 ~ $451.08,$532.21 ~ $536.65,-0.50%,-0.11%,$506.98,+4.74%,$568.74,+6.87%,$586.38,$534.86,$517.55 ~ $564.70,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 2.3% 이내,RSI 75 이상 과열 | 시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,SOXX,SOXX,SOXX,SOXX,Semiconductor ETF,Semiconductor ETF,Semiconductor ETF,미국주식,$520.31,$520.31,$520.31,,,,,,,,$470.24,$470.24,$530.84,$530.84,$530.84,$530.84,,,1:4.73,1:4.73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,4.4,4.4,4.4,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
미국주식,2026-05-12,-42.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,TSLA,관망 우위,$445.00,+0.30%,진입가 근처,학습기록 부족,성과 중립,2,재무 보통+,수급 데이터 제한,"부채 부담 낮음 19% / 최근 FCF 양호 / 어닝 서프라이즈 17.1% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 ",6,0,0,성과보정 중립,4주,"$1,774.60",1차 $443.65 30% / 2차 $421.47 30% / 3차 $450.30 40%,$439.66,1.87%,$48.32,투입금액 한도 기준,1.45,$443.65,$449.63,$433.89 ~ $439.69,$459.15 ~ $463.62,-0.50%,-0.30%,$431.57,+2.72%,$461.16,+3.95%,$469.62,$445.88,$430.75 ~ $472.16,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.4% 이내,RSI 75 이상 과열 | 시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,TSLA,TSLA,TSLA,TSLA,Tesla,Tesla,Tesla,미국주식,$417.26,$417.26,$417.26,,,,,,,,$391.65,$391.65,$412.84,$412.84,$412.84,$412.84,,,1:1.21,1:1.21,,,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-43.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,MSFT,관망 우위,$412.66,+0.08%,손절가 근접 - 위험구간,학습기록 부족,-,15,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 42.1% / 영업이익률 양호 46.3% / 미장은 현재 Finnhub quote 중심, 기관/외국인",17,15,12,성과보정 중립,4주,"$1,649.32",1차 $412.33 30% / 2차 $391.71 30% / 3차 $418.51 40%,$408.62,0.68%,$25.92,투입금액 한도 기준,3.07,$412.33,$417.89,$408.86 ~ $413.28,$432.25 ~ $437.25,-0.41%,-0.08%,$405.85,+1.57%,$432.25,+4.83%,$437.25,$414.04,$399.82 ~ $431.79,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.0% 이내,시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대,주의사유 존재 / 앙상블 약함(12점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 실시간방어: 손절가 근접 - 위험구간 / 매수금지: 주의사유 존재 / 앙상블 약함(12점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,MSFT,MSFT,MSFT,MSFT,Microsoft,Microsoft,Microsoft,미국주식,$421.06,$421.06,$421.06,,,,,,,,$414.43,$414.43,$432.52,$432.52,$432.52,$432.52,,,1:1.88,1:1.88,,,0.0,0.0,0.0,0.0,14.8,14.8,14.8,4.0,4.0,4.0,4.0,1.4,1.4,1.4,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-44.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,NET,관망 우위,$193.52,+0.75%,진입가 근처,학습기록 부족,-,0,재무 중립,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 122.3% / 영업이익률 개선 +3.1%p / 미장은 현재 Finnhub quote 중심, 기관/외",2,0,0,성과보정 중립,8주,"$1,536.64",1차 $192.08 30% / 2차 $182.48 30% / 3차 $194.96 40%,$190.35,3.56%,$66.24,손절 리스크 한도 기준,1.45,$192.08,$191.90,$187.61 ~ $193.29,$200.67 ~ $207.09,-1.09%,-0.74%,$183.80,+4.31%,$204.08,+6.25%,$209.88,$194.20,$175.92 ~ $217.02,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,NET,NET,NET,NET,Cloudflare,Cloudflare,Cloudflare,미국주식,$210.13,$210.13,$210.13,,,,,,,,$187.13,$187.13,$216.04,$216.04,$216.04,$216.04,,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,9.4,9.4,9.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-45.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,ASTS,관망 우위,$82.55,-0.17%,진입가 근처,학습기록 부족,-,-4,재무 부담,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 413.0% / 영업이익률 개선 +8636.1%p / 미장은 현재 Finnhub quote 중심, 기",2,0,0,성과보정 중립,8주,$661.52,1차 $82.69 30% / 2차 $78.56 30% / 3차 $83.93 40%,$81.95,9.48%,$62.72,손절 리스크 한도 기준,1.45,$82.69,$84.69,$75.78 ~ $77.86,$91.71 ~ $94.34,-0.49%,+0.17%,$74.85,+9.48%,$94.06,+13.75%,$99.55,$83.10,$77.37 ~ $94.17,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.3% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,ASTS,ASTS,ASTS,ASTS,AST SpaceMobile,AST SpaceMobile,AST SpaceMobile,미국주식,$89.58,$89.58,$89.58,,,,,,,,$80.96,$80.96,$90.70,$90.70,$90.70,$90.70,,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,9.4,9.4,9.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-46.7,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,SNOW,관망 우위,$151.50,+4.10%,진입가 위 - 추격주의,학습기록 부족,-,9,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 126.8% / 영업이익률 개선 +18.1%p / 미장은 현재 Finnhub quote 중심, 기관/",2,9,0,성과보정 중립,13주,"$1,891.89",1차 $145.53 30% / 2차 $138.25 30% / 3차 $147.71 40%,$144.22,2.23%,$57.85,투입금액 한도 기준,2.15,$145.53,$145.41,$142.64 ~ $146.20,$155.08 ~ $158.64,-3.86%,-3.94%,$141.08,+3.06%,$155.08,+6.56%,$158.64,$151.37,$139.28 ~ $162.10,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 3.9% 이내,대형 이벤트일: 변동성 확대,주의사유 존재 / 앙상블 약함(0점 < 45점) / 예상중앙등락 약세(-0.53%) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 예상중앙등락 약세(-0.53%) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,SNOW,SNOW,SNOW,SNOW,Snowflake,Snowflake,Snowflake,미국주식,$166.97,$166.97,$166.97,,,,,,,,$152.73,$152.73,$180.43,$180.43,$180.43,$180.43,,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,9.4,9.4,9.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
