시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,symbol,ticker,code,종목코드,name,stock_name,종목명,market,현재가,last_price,current_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,stop,stop_loss,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,valuation_score,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
한국주식,2026-05-14,-31.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,삼성에스디에스,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 10.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,29,18,성과기록 부족,11주,"1,963,027원","1차 178,457원 30% / 2차 169,534원 30% / 3차 181,134원 40%","176,851원",1.50%,"46,453원",투입금액 한도 기준,3.46,"178,457원","178,610원","176,185원 ~ 179,074원","193,077원 ~ 196,343원",-1.68%,-0.47%,"174,234원",+2.37%,"193,077원",+8.19%,"196,343원","181,505원","174,372원 ~ 195,273원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 3.0% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(18점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(18점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,미국주식,"163,413원","163,413원","163,413원",,,,,,,,"155,499원","155,499원","168,528원","168,528원","168,528원","168,528원",,,1:1.29,1:1.29,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-31.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,삼성에스디에스,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 10.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,29,18,성과기록 부족,11주,"1,963,027원","1차 178,457원 30% / 2차 169,534원 30% / 3차 181,134원 40%","176,851원",1.50%,"46,453원",투입금액 한도 기준,3.46,"178,457원","178,610원","176,185원 ~ 179,074원","193,077원 ~ 196,343원",-2.09%,-0.47%,"174,234원",+2.37%,"193,077원",+8.19%,"196,343원","182,258원","175,125원 ~ 196,026원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 3.0% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(18점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(18점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,삼성에스디에스,미국주식,"163,413원","163,413원","163,413원",,,,,,,,"155,499원","155,499원","168,528원","168,528원","168,528원","168,528원",,,1:1.29,1:1.29,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-34.9,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,대한항공,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 3.62% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,20,13,성과기록 부족,78주,"1,980,030원","1차 25,385원 30% / 2차 24,116원 30% / 3차 25,766원 40%","25,157원",2.45%,"64,662원",투입금액 한도 기준,2.17,"25,385원","25,042원","24,701원 ~ 25,108원","27,181원 ~ 27,588원",-2.62%,-1.42%,"24,556원",+3.27%,"27,181원",+7.08%,"27,588원","26,067원","25,177원 ~ 27,784원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.6% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(13점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(13점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",대한항공,대한항공,대한항공,대한항공,대한항공,대한항공,대한항공,미국주식,"24,567원","24,567원","24,567원",,,,,,,,"23,397원","23,397원","25,323원","25,323원","25,323원","25,323원",,,1:1.79,1:1.79,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,5.5,5.5,5.5,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-35.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,POSCO홀딩스,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 0.10% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,20,8,성과기록 부족,2주,"930,860원","1차 465,430원 30% / 2차 442,158원 30% / 3차 472,411원 40%","461,241원",6.55%,"65,104원",손절 리스크 한도 기준,2.23,"465,430원","353,220원","436,890원 ~ 448,215원","538,088원 ~ 549,412원",-3.91%,-2.73%,"432,878원",+6.99%,"538,088원",+15.61%,"549,412원","484,386원","459,650원 ~ 532,126원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 3.9% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(8점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(8점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",POSCO홀딩스,POSCO홀딩스,POSCO홀딩스,POSCO홀딩스,POSCO홀딩스,POSCO홀딩스,POSCO홀딩스,미국주식,"416,249원","416,249원","416,249원",,,,,,,,"371,734원","371,734원","413,273원","413,273원","413,273원","413,273원",,,1:1.32,1:1.32,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-36.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,두산로보틱스,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 18.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,17,6,성과기록 부족,18주,"1,777,590원","1차 98,755원 30% / 2차 93,817원 30% / 3차 100,236원 40%","97,866원",3.08%,"68,670원",손절 리스크 한도 기준,2.16,"98,755원","98,529원","96,238원 ~ 99,289원","106,998원 ~ 110,049원",-4.92%,-3.75%,"94,940원",+3.86%,"106,998원",+8.35%,"110,049원","103,862원","97,198원 ~ 116,725원",진입가 대기,예상시초가보다 4.9% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(6점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(6점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",두산로보틱스,두산로보틱스,두산로보틱스,두산로보틱스,두산로보틱스,두산로보틱스,두산로보틱스,미국주식,"96,269원","96,269원","96,269원",,,,,,,,"86,638원","86,638원","106,194원","106,194원","106,194원","106,194원",,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-37.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,삼성SDI,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 8.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,12,11,성과기록 부족,3주,"1,876,107원","1차 625,369원 30% / 2차 594,101원 30% / 3차 634,750원 40%","619,741원",2.49%,"62,079원",투입금액 한도 기준,4.45,"625,369원","377,123원","617,072원 ~ 628,420원","717,422원 ~ 733,569원",-2.71%,-1.36%,"604,676원",+3.31%,"717,422원",+14.72%,"733,569원","642,813원","602,202원 ~ 705,546원",정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.2% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(11점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(11점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,미국주식,"567,183원","567,183원","567,183원",,,,,,,,"528,761원","528,761원","607,435원","607,435원","607,435원","607,435원",,,1:2.67,1:2.67,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,5.2,5.2,5.2,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-37.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,삼성SDI,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 8.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,12,10,성과기록 부족,3주,"1,876,107원","1차 625,369원 30% / 2차 594,101원 30% / 3차 634,750원 40%","619,741원",2.49%,"62,079원",투입금액 한도 기준,4.45,"625,369원","377,123원","617,072원 ~ 628,420원","717,422원 ~ 733,569원",-2.31%,-1.36%,"604,676원",+3.31%,"717,422원",+14.72%,"733,569원","640,150원","599,539원 ~ 702,883원",정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.2% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(10점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(10점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,삼성SDI,미국주식,"567,183원","567,183원","567,183원",,,,,,,,"528,761원","528,761원","607,435원","607,435원","607,435원","607,435원",,,1:2.67,1:2.67,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,5.2,5.2,5.2,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-37.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,LG에너지솔루션,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 2.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,13,8,성과기록 부족,4주,"1,693,772원","1차 423,443원 30% / 2차 402,271원 30% / 3차 429,795원 40%","419,632원",1.83%,"45,420원",투입금액 한도 기준,2.53,"423,443원","423,675원","417,269원 ~ 425,120원","452,153원 ~ 461,027원",-2.35%,-1.52%,"412,088원",+2.68%,"452,153원",+6.78%,"461,027원","433,612원","409,824원 ~ 466,624원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 3.4% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(8점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(8점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",LG에너지솔루션,LG에너지솔루션,LG에너지솔루션,LG에너지솔루션,LG에너지솔루션,LG에너지솔루션,LG에너지솔루션,미국주식,"386,297원","386,297원","386,297원",,,,,,,,"362,159원","362,159원","394,141원","394,141원","394,141원","394,141원",,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-37.7,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HPSP,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 7.80% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,15,4,성과기록 부족,32주,"1,736,992원","1차 54,281원 30% / 2차 51,567원 30% / 3차 55,095원 40%","53,792원",3.14%,"68,064원",손절 리스크 한도 기준,2.09,"54,281원","54,182원","52,928원 ~ 54,596원","58,724원 ~ 60,392원",-3.44%,-1.84%,"52,154원",+3.92%,"58,724원",+8.19%,"60,392원","56,212원","52,570원 ~ 63,243원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.0% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",HPSP,HPSP,HPSP,HPSP,HPSP,HPSP,HPSP,미국주식,"47,877원","47,877원","47,877원",,,,,,,,"44,898원","44,898원","51,298원","51,298원","51,298원","51,298원",,,1:1.84,1:1.84,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,5.0,5.0,5.0,,,,,,,저장된 후보 기준
한국주식,2026-05-14,-37.7,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HD현대일렉트릭,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 120.00% / 네이버 수급 페이지 조회 가능하나 방향성 자동판독 제한,0,12,4,성과기록 부족,1주,"1,271,178원","1차 1,271,178원 30% / 2차 1,207,619원 30% / 3차 1,290,246원 40%","1,259,737원",2.83%,"46,076원",손절 리스크 한도 기준,3.18,"1,271,178원","955,005원","1,249,721원 ~ 1,277,927원","1,417,663원 ~ 1,453,375원",-1.90%,-0.69%,"1,225,102원",+3.62%,"1,417,663원",+11.52%,"1,453,375원","1,295,744원","1,217,739원 ~ 1,446,296원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.6% 이내,대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90),주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",HD현대일렉트릭,HD현대일렉트릭,HD현대일렉트릭,HD현대일렉트릭,HD현대일렉트릭,HD현대일렉트릭,HD현대일렉트릭,미국주식,"1,056,294원","1,056,294원","1,056,294원",,,,,,,,"996,395원","996,395원","1,103,052원","1,103,052원","1,103,052원","1,103,052원",,,1:1.32,1:1.32,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
