시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,created_at,session_type,session_label,basis_ohlc_date,basis_open,basis_high,basis_low,basis_close,basis_volume,basis_source,current_price_at_prediction,current_price_source,stock_code,stock_name,prediction_freshness,prediction_freshness_issue,basis_ohlc_valid,basis_ohlc_issue,invalidation_condition,data_status,risk_reward_ratio,final_judgment,suggested_action,reason,risk_reason,buy_reason,report_generated_at,symbol,ticker,code,종목코드,name,종목명,market,현재가,last_price,current_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,stop,stop_loss,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,valuation_score,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
한국주식,2026-05-19,-36.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,한미반도체,관망 우위,-,-,실시간 미적용,학습기록 부족,-,5,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 14.09% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,0,10,6,성과보정 중립,3주,"904,299원","1차 301,433원 30% / 2차 286,361원 30% / 3차 305,954원 40%","298,720원",5.83%,"57,546원",손절 리스크 한도 기준,2.31,"301,433원","302,434원","293,541원 ~ 305,745원","347,405원 ~ 359,609원",-5.36%,-4.91%,"282,251원",+6.36%,"345,824원",+14.73%,"357,973원","318,502원","241,013원 ~ 404,050원",진입가 대기,예상시초가보다 5.4% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -0.45% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",주의사유 존재 / 앙상블 약함(6점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(6점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-18 16:35:21,afterclose,국장 마감 후 → 다음 국장 거래일 예측,2026-05-18,337000.0,338000.0,296500.0,317000.0,2398380.0,KIS Open API 우선,317000.0,KIS Open API,42700.0,한미반도체,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",D,2.3141323949530315,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -0.45% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -5.5% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -0.45% 진입가 보정,2026-05-18 16:38:44,한미반도체,한미반도체,한미반도체,한미반도체,한미반도체,한미반도체,미국주식,"285,344원","285,344원","285,344원",,,,,,,,"260,724원","260,724원","303,768원","303,768원","303,768원","303,768원",,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-19,-38.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HD한국조선해양,관망 우위,-,-,실시간 미적용,학습기록 부족,-,5,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 30.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,0,6,4,성과보정 중립,4주,"1,608,520원","1차 402,130원 30% / 2차 382,024원 30% / 3차 408,162원 40%","398,511원",2.30%,"50,248원",투입금액 한도 기준,2.20,"402,130원","404,556원","397,638원 ~ 406,359원","432,257원 ~ 442,115원",-2.70%,-1.92%,"389,568원",+3.12%,"429,728원",+6.86%,"439,528원","413,308원","380,492원 ~ 452,626원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.0% 이내 / 검증학습 -0.59% 진입가 보정,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 손절 터치율 70% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향",주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-18 16:35:17,afterclose,국장 마감 후 → 다음 국장 거래일 예측,2026-05-18,406000.0,413500.0,392000.0,410000.0,285789.0,KIS Open API 우선,410000.0,KIS Open API,9540.0,HD한국조선해양,TODAY_OK,,OK,,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 손절 터치율 70% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향",D,2.197133582961447,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.0% 이내 / 검증학습 -0.59% 진입가 보정,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향 | 매수금지 필터: 강한 매수금지 · 시장위험 80 이상 / 이벤트 변동성장 / 손절 터치율 70% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 시장위험 60 이상: 눌림목 매수 관망 하향",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.0% 이내 / 검증학습 -0.59% 진입가 보정,2026-05-18 16:38:44,HD한국조선해양,HD한국조선해양,HD한국조선해양,HD한국조선해양,HD한국조선해양,HD한국조선해양,미국주식,"396,824원","396,824원","396,824원",,,,,,,,"382,306원","382,306원","415,538원","415,538원","415,538원","415,538원",,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-19,-38.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,LIG넥스원,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 0.60% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,4,4,성과보정 중립,2주,"1,610,948원","1차 805,474원 30% / 2차 765,200원 30% / 3차 817,556원 40%","798,225원",3.35%,"66,228원",손절 리스크 한도 기준,2.37,"805,474원","812,214원","792,407원 ~ 818,956원","898,023원 ~ 924,572원",-4.48%,-4.00%,"772,360원",+4.11%,"883,796원",+9.72%,"909,925원","843,221원","767,504원 ~ 945,171원",진입가 대기,예상시초가보다 4.5% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내 / 검증학습 -1.04% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(4점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-18 16:36:36,afterclose,국장 마감 후 → 다음 국장 거래일 예측,2026-05-18,852000.0,882000.0,810000.0,839000.0,238726.0,KIS Open API 우선,839000.0,KIS Open API,79550.0,LIG넥스원,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.3651774732768582,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내 / 검증학습 -1.04% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음 / 가상매매 평균 -3.7% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내 / 검증학습 -1.04% 진입가 보정,2026-05-18 16:38:44,LIG넥스원,LIG넥스원,LIG넥스원,LIG넥스원,LIG넥스원,LIG넥스원,미국주식,"830,239원","830,239원","830,239원",,,,,,,,"778,421원","778,421원","861,437원","861,437원","861,437원","861,437원",,,1:1.32,1:1.32,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
한국주식,2026-05-19,-38.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,LS,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 0.31% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,10,3,성과보정 중립,2주,"987,840원","1차 493,920원 30% / 2차 469,224원 30% / 3차 501,329원 40%","489,475원",6.44%,"68,080원",손절 리스크 한도 기준,2.35,"493,920원","293,584원","472,829원 ~ 491,027원","579,978원 ~ 600,306원",-7.53%,-6.45%,"459,880원",+6.89%,"573,946원",+16.20%,"594,062원","534,140원","446,038원 ~ 655,685원",진입가 대기,예상시초가보다 7.5% 낮음,지지존 기반: 중기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -1.04% 진입가 보정,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 현재가가 우선진입가 대비 +5.8% (한도 5%) | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +5.8% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",주의사유 존재 / 앙상블 약함(3점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(3점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-18 16:36:15,afterclose,국장 마감 후 → 다음 국장 거래일 예측,2026-05-18,473500.0,553000.0,443500.0,528000.0,523497.0,KIS Open API 우선,528000.0,KIS Open API,6260.0,LS,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 현재가가 우선진입가 대비 +5.8% (한도 5%) | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +5.8% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",D,2.3509532512396403,비중 축소 우선,비중 축소 우선,지지존 기반: 중기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -1.04% 진입가 보정,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 현재가가 우선진입가 대비 +5.8% (한도 5%) | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% | 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선 | 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +5.8% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -5.0% / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 고위험장 + 종목 방향 적중률 낮음: 비중 축소 우선",지지존 기반: 중기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내 / 검증학습 -1.04% 진입가 보정,2026-05-18 16:38:44,LS,LS,LS,LS,LS,LS,미국주식,"495,552원","495,552원","495,552원",,,,,,,,"458,295원","458,295원","530,750원","530,750원","530,750원","530,750원",,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,실적 데이터 없음,실적 데이터 없음,실적 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,0.0,0.0,0.0,,,,,,,저장된 후보 기준
