시장,종목코드,종목명,내러티브,다음행동
<<<<<<< HEAD
한국주식,131970,두산테스나,"두산테스나은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 50.0, 성장 50.1, 안정성 55.0 기준으로 종합 51.5점입니다.",무리한 추격 금지
한국주식,222800,심텍,"심텍은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 38.0, 성장 44.6, 안정성 37.0 기준으로 종합 39.7점입니다.",무리한 추격 금지
=======
한국주식,005930,삼성전자,"삼성전자은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 58.0, 성장 63.3, 안정성 73.0 기준으로 종합 64.1점입니다.",무리한 추격 금지
한국주식,000660,SK하이닉스,"SK하이닉스은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 66.0, 성장 80.0, 안정성 73.0 기준으로 종합 72.3점입니다.",관심 유지 · 눌림 확인
한국주식,005380,현대차,"현대차은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 50.0, 성장 55.9, 안정성 55.0 기준으로 종합 53.3점입니다.",무리한 추격 금지
한국주식,035420,NAVER,"NAVER은 현재 정상 상태입니다. 수급 데이터는 아직 부족합니다. 코스피, 기관 매수 힘입어 1%대 상승···'중동 변수' 상승폭은 축소    서울파이낸스 가치 50.0, 성장 66.7, 안정성 63.0 기준으로 종합 58.9점입니다.",무리한 추격 금지
>>>>>>> 406077dbd4079231d812b3e19dce6fc7291c4dce
