시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,created_at,session_type,session_label,basis_ohlc_date,basis_open,basis_high,basis_low,basis_close,basis_volume,basis_source,current_price_at_prediction,current_price_source,stock_code,stock_name,prediction_freshness,prediction_freshness_issue,basis_ohlc_valid,basis_ohlc_issue,invalidation_condition,data_status,risk_reward_ratio,final_judgment,suggested_action,reason,risk_reason,buy_reason,report_generated_at
한국주식,2026-05-26,-33.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HD현대중공업,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 1.19% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,15,0,성과보정 우호,2주,"1,335,454원","1차 667,727원 30% / 2차 634,341원 30% / 3차 677,743원 40%","661,717원",2.88%,"49,024원",손절 리스크 한도 기준,2.32,"667,727원","664,611원","652,430원 ~ 672,478원","726,560원 ~ 746,608원",-4.04%,-1.80%,"643,215원",+3.67%,"724,714원",+8.53%,"744,711원","695,815원","637,601원 ~ 811,334원",진입가 대기,예상시초가보다 4.0% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 45% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:53:31,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,685000.0,695000.0,667000.0,680000.0,296191.0,KIS Open API 우선,,api_unavailable_safe,329180.0,HD현대중공업,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 45% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.3248249539614,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 45% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,2026-05-23 08:56:52
한국주식,2026-05-26,-33.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,에코프로비엠,관망 우위,-,-,실시간 미적용,학습기록 부족,-,3,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 5.00% / 5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,0,19,0,성과보정 중립,7주,"1,481,662원","1차 211,666원 30% / 2차 201,083원 30% / 3차 214,841원 40%","209,761원",3.56%,"63,826원",손절 리스크 한도 기준,3.06,"211,666원","212,734원","207,951원 ~ 214,287원","241,026원 ~ 248,188원",-4.72%,-2.01%,"202,548원",+4.31%,"239,592원",+13.19%,"246,711원","222,155원","206,931원 ~ 263,853원",진입가 대기,예상시초가보다 4.7% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:55:49,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,200000.0,219750.0,200000.0,216000.0,1141061.0,KIS Open API 우선,,api_unavailable_safe,247540.0,에코프로비엠,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.062651939241936,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,2026-05-23 08:56:52
한국주식,2026-05-26,-34.4,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,효성중공업,관망 우위,-,-,실시간 미적용,학습기록 부족,-,4,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 19.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,15,0,성과보정 중립,-,0원,"1차 3,945,756원 30% / 2차 3,748,468원 30% / 3차 4,004,942원 40%","3,910,244원",3.54%,0원,계좌/리스크 한도상 매수 단위 0,4.07,"3,945,756원","3,965,797원","3,877,283원 ~ 3,994,391원","4,688,505원 ~ 4,820,887원",-4.45%,-1.53%,"3,776,392원",+4.29%,"4,634,975원",+17.47%,"4,765,846원","4,129,575원","3,709,326원 ~ 4,935,824원",진입가 대기,예상시초가보다 4.5% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.0% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:52:38,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,4050000.0,4071000.0,3880000.0,4007000.0,39632.0,KIS Open API 우선,,api_unavailable_safe,298040.0,효성중공업,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.0% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,4.069448790493077,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -1.0% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,2026-05-23 08:56:52
한국주식,2026-05-26,-35.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,두산테스나,관망 우위,-,-,실시간 미적용,학습기록 부족,-,4,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 158.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,12,1,성과보정 중립,6주,"987,072원","1차 164,512원 30% / 2차 156,286원 30% / 3차 166,980원 40%","163,031원",5.89%,"63,294원",손절 리스크 한도 기준,2.82,"164,512원","118,507원","158,176원 ~ 164,783원","194,285원 ~ 200,892원",-6.50%,-4.13%,"153,963원",+6.41%,"194,285원",+18.10%,"200,892원","175,949원","153,588원 ~ 208,784원",진입가 대기,예상시초가보다 6.5% 낮음,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:56:48,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,172100.0,175700.0,165200.0,171600.0,407700.0,KIS Open API 우선,,api_unavailable_safe,131970.0,두산테스나,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.822214202025498,관망 우위,관망 우위,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"대형 이벤트일: 변동성 확대 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,2026-05-23 08:56:52
한국주식,2026-05-26,-37.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,KB금융,관망 우위,-,-,실시간 미적용,학습기록 부족,-,3,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 4.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,0,0,0,성과보정 강함,9주,"1,462,041원","1차 162,449원 30% / 2차 154,327원 30% / 3차 164,886원 40%","160,987원",3.60%,"63,513원",손절 리스크 한도 기준,1.32,"162,449원","164,328원","156,230원 ~ 158,322원","165,851원 ~ 167,730원",-0.58%,+1.53%,"155,392원",+4.34%,"171,732원",+5.71%,"176,645원","163,395원","159,462원 ~ 174,393원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.4% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:56:19,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,158000.0,161300.0,156100.0,160000.0,1111571.0,KIS Open API 우선,,api_unavailable_safe,105560.0,KB금융,TODAY_OK,,OK,,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,1.3154143061309371,돌파 확인 후 접근,돌파 확인 후 접근,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.4% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.4% 이내,2026-05-23 08:56:52
한국주식,2026-05-26,-38.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,두산에너빌리티,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-5,재무 데이터 제한,수급 위험,국장 재무 자동수집 제한 / 외국인 보유율 5.00% / 5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국,0,6,0,성과보정 우호,10주,"1,146,620원","1차 114,662원 30% / 2차 108,929원 30% / 3차 116,382원 40%","113,630원",5.38%,"68,350원",손절 리스크 한도 기준,3.32,"114,662원","114,690원","109,051원 ~ 112,105원","138,216원 ~ 141,669원",-0.64%,+2.74%,"107,827원",+5.96%,"137,369원",+19.80%,"140,890원","115,406원","103,403원 ~ 132,299원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:53:02,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,117000.0,117000.0,110600.0,111600.0,2908260.0,KIS Open API 우선,,api_unavailable_safe,34020.0,두산에너빌리티,TODAY_OK,,OK,,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.321975840499877,관망 우위,관망 우위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내,2026-05-23 08:56:52
한국주식,2026-05-26,-38.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,삼성에스디에스,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 5.07% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,15,0,성과보정 중립,8주,"1,518,632원","1차 189,829원 30% / 2차 180,338원 30% / 3차 192,676원 40%","188,121원",3.52%,"64,784원",손절 리스크 한도 기준,2.36,"189,829원","180,204원","183,681원 ~ 189,184원","210,099원 ~ 215,602원",-4.60%,-2.50%,"181,731원",+4.27%,"208,943원",+10.07%,"214,416원","198,989원","189,429원 ~ 227,730원",진입가 대기,예상시초가보다 4.6% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.7% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:54:38,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,187000.0,199300.0,183500.0,194700.0,638590.0,KIS Open API 우선,,api_unavailable_safe,18260.0,삼성에스디에스,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.360333388871545,관망 우위,관망 우위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.7% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.7% 이내,2026-05-23 08:56:52
한국주식,2026-05-26,-38.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,GS건설,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 3.71% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,4,0,성과보정 중립,52주,"1,604,512원","1차 30,856원 30% / 2차 29,313원 30% / 3차 31,319원 40%","30,578원",3.61%,"69,784원",손절 리스크 한도 기준,3.23,"30,856원","18,489원","30,389원 ~ 31,245원","35,397원 ~ 36,474원",-6.17%,-4.02%,"29,514원",+4.35%,"35,187원",+14.04%,"36,257원","32,886원","28,917원 ~ 39,020원",진입가 대기,예상시초가보다 6.2% 낮음,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -2.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-23 08:56:13,closed_weekend,주말/휴장 추정 → 다음 국장 거래일 예측,2026-05-22,32300.0,32300.0,31000.0,32150.0,950042.0,KIS Open API 우선,,api_unavailable_safe,6360.0,GS건설,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -2.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.2259367560415138,관망 우위,관망 우위,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 가상매매 평균 -2.3% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내 / 검증학습 -0.59% 진입가 보정,2026-05-23 08:56:52
