시장,종목코드,종목명,분류,현재가,기준가,손절가,목표가,손익비,신뢰도점수,핵심근거,주의점,다음행동,current_price,last_price,quote_fallback_price,실시간현재가,quote_source,quote_source_label,data_status,price_data_status,current_price_source
한국주식,067310,하나마이크론,수급확인,"52,500원",48923.4352148967,42016.24442971257,58675.49999999999,1.45,55.0,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"이벤트 변동성장 / 방향 적중률 45% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +5.7% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",거래대금·수급 확인,52500.0,52500.0,52500.0,"52,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,KIS 현재가
한국주식,079550,LIG넥스원,수급확인,"918,000원",910689.92527734,873172.3132977679,1121353.9999999998,1.3085198453608298,65.0,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내 / 검증학습 +0.30% 진입가 보정,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",거래대금·수급 확인,918000.0,918000.0,918000.0,"918,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,KIS 현재가
한국주식,222800,심텍,수급확인,"131,300원",133918.23716619218,125654.18496264218,135404.99999999997,1.5,40.0,지지존 기반: 단기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.4% 이내,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / RSI 75 이상 과열 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 갭·과열 구간: 눌림 대기 또는 매수금지 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",거래대금·수급 확인,131300.0,131300.0,131300.0,"131,300원",KIS Open API,KIS 현재가,API 현재가 수신,success,KIS 현재가
한국주식,051910,LG화학,수급확인,"356,500원",355122.5058259571,330591.75604663644,368364.947368421,1.3624035534639782,33.0,지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내 / 검증학습 -0.59% 진입가 보정,"이벤트 변동성장 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.4% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",거래대금·수급 확인,356500.0,356500.0,356500.0,"356,500원",KIS Open API,KIS 현재가,API 현재가 수신,success,KIS 현재가
한국주식,006400,삼성SDI,수급확인,"655,000원",658330.319359073,600974.1277808867,652176.6037037036,1.3788963881301002,28.0,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.5% 이내,"이벤트 변동성장 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 원/달러 환율 상승 1.38% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",거래대금·수급 확인,655000.0,655000.0,655000.0,"655,000원",KIS Open API,KIS 현재가,API 현재가 수신,success,KIS 현재가
