symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
SMH,us,true,568.92,568.92,568.92,2026-07-17 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 05:00:00 KST,true,true,,2026-07-17 22:05:30 KST,590.77,-3.6986
SMR,us,true,7.64,7.64,7.64,2026-07-17 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 05:00:00 KST,true,true,,2026-07-17 22:05:30 KST,8.36,-8.6124
SNDK,us,true,1374.6093,1374.6093,1374.6093,2026-07-17 22:05:15 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:15 KST,true,true,,2026-07-17 22:05:30 KST,1411.08,
SNOW,us,true,270.02,270.02,270.02,2026-07-17 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 05:00:00 KST,true,true,,2026-07-17 22:05:30 KST,271.87,-0.6805
SOUN,us,true,6.11,6.11,6.11,2026-07-17 22:05:17 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:17 KST,true,true,,2026-07-17 22:05:30 KST,6.31,
SOXX,us,true,510.04,510.04,510.04,2026-07-17 22:05:17 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:17 KST,true,true,,2026-07-17 22:05:30 KST,530.5,
SPY,us,true,743.41,743.41,743.41,2026-07-17 22:05:18 KST,KIS 해외 현재가 · AMS,KIS 해외 현재가 · AMS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:18 KST,true,true,,2026-07-17 22:05:30 KST,750.72,
STX,us,true,718.0,718.0,718.0,2026-07-17 22:05:18 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:18 KST,true,true,,2026-07-17 22:05:30 KST,745.49,
TEM,us,true,52.1,52.1,52.1,2026-07-17 22:05:19 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:19 KST,true,true,,2026-07-17 22:05:30 KST,53.59,
TER,us,true,306.5,306.5,306.5,2026-07-17 22:05:19 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:19 KST,true,true,,2026-07-17 22:05:30 KST,322.3,
TLT,us,true,84.5091,84.5091,84.5091,2026-07-17 22:05:20 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:20 KST,true,true,,2026-07-17 22:05:30 KST,84.21,
TMDX,us,true,74.5939,74.5939,74.5939,2026-07-17 22:05:21 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:21 KST,true,true,,2026-07-17 22:05:30 KST,76.0,
TSLA,us,true,382.8,382.8,382.8,2026-07-17 22:05:21 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:21 KST,true,true,,2026-07-17 22:05:30 KST,391.06,
TSM,us,true,394.16,394.16,394.16,2026-07-17 22:05:22 KST,KIS 해외 현재가 · NYS,KIS 해외 현재가 · NYS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:22 KST,true,true,,2026-07-17 22:05:30 KST,409.74,
VRT,us,true,294.11,294.11,294.11,2026-07-17 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 05:00:00 KST,true,true,,2026-07-17 22:05:30 KST,304.57,-3.4344
VRTX,us,true,490.0,490.0,490.0,2026-07-17 22:05:24 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-07-17 22:05:24 KST,true,true,,2026-07-17 22:05:30 KST,486.03,
