시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,created_at,session_type,session_label,basis_ohlc_date,basis_open,basis_high,basis_low,basis_close,basis_volume,basis_source,current_price_at_prediction,current_price_source,stock_code,stock_name,prediction_freshness,prediction_freshness_issue,basis_ohlc_valid,basis_ohlc_issue,invalidation_condition,data_status,risk_reward_ratio,final_judgment,suggested_action,reason,risk_reason,buy_reason,report_generated_at
한국주식,2026-05-22,-36.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,두산테스나,관망 우위,-,-,실시간 미적용,학습기록 부족,-,4,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 158.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,17,1,성과보정 중립,6주,"1,022,352원","1차 170,392원 30% / 2차 161,872원 30% / 3차 172,948원 40%","168,858원",5.88%,"65,442원",손절 리스크 한도 기준,2.22,"170,392원","118,798원","166,076원 ~ 171,979원","194,632원 ~ 201,197원",-2.38%,-0.06%,"159,485원",+6.40%,"194,632원",+14.23%,"201,197원","174,541원","156,525원 ~ 206,202원",정상,주문기준 정상범위,지지존 기반: 단기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:56,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,170500.0,181500.0,168200.0,170500.0,383194.0,KIS Open API 우선,179700.0,kis_inquire_price,131970.0,두산테스나,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.2225205436791207,관망 우위,관망 우위,지지존 기반: 단기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 보통 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-36.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,KB금융,관망 우위,-,-,실시간 미적용,학습기록 부족,-,4,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 20.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,2,0,0,성과보정 강함,12주,"1,880,448원","1차 156,704원 30% / 2차 148,869원 30% / 3차 159,055원 40%","155,294원",2.61%,"64,380원",투입금액 한도 기준,1.28,"156,704원","158,038원","152,166원 ~ 154,231원","163,287원 ~ 165,622원",-0.58%,+0.58%,"151,339원",+3.42%,"163,579원",+4.39%,"167,314원","157,616원","153,262원 ~ 168,002원",정상,주문기준 정상범위,지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.5% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:49,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,154200.0,157200.0,153900.0,155800.0,827912.0,KIS Open API 우선,155400.0,kis_inquire_price,105560.0,KB금융,TODAY_OK,,OK,,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,1.28138538187548,돌파 확인 후 접근,돌파 확인 후 접근,지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.5% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 2.5% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-37.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,셀트리온,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 0.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,5,7,성과보정 중립,10주,"1,861,700원","1차 186,170원 30% / 2차 176,862원 30% / 3차 188,963원 40%","184,494원",1.47%,"43,510원",투입금액 한도 기준,3.16,"186,170원","178,667원","183,626원 ~ 186,336원","201,014원 ~ 204,425원",-2.89%,-1.81%,"181,819원",+2.34%,"199,909원",+7.38%,"203,301원","191,708원","184,705원 ~ 204,866원",정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.0% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(7점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(7점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:28,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,182000.0,191400.0,182000.0,189600.0,772911.0,KIS Open API 우선,188900.0,kis_inquire_price,68270.0,셀트리온,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.1574842434432364,관망 우위,관망 우위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.0% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.0% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-39.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,DL이앤씨,관망 우위,-,-,실시간 미적용,학습기록 부족,-,3,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 0.00% / 5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,0,8,0,성과보정 중립,20주,"1,612,780원","1차 80,639원 30% / 2차 76,607원 30% / 3차 81,849원 40%","79,913원",3.55%,"69,320원",손절 리스크 한도 기준,2.52,"80,639원","80,656원","79,035원 ~ 81,144원","89,885원 ~ 92,006원",-1.61%,-0.08%,"77,173원",+4.30%,"89,390원",+10.85%,"91,500원","81,959원","74,176원 ~ 95,226원",정상,주문기준 정상범위,지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:50:30,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,79700.0,81700.0,78300.0,80700.0,470435.0,KIS Open API 우선,80400.0,kis_inquire_price,375500.0,DL이앤씨,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.5246036714964486,관망 우위,관망 우위,지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 중기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-40.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,한화시스템,관망 우위,-,-,실시간 미적용,학습기록 부족,-,1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 25.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,0,1,성과보정 우호,9주,"937,485원","1차 104,165원 30% / 2차 98,957원 30% / 3차 105,727원 40%","103,228원",6.85%,"68,013원",손절 리스크 한도 기준,1.73,"104,165원","104,800원","97,630원 ~ 100,515원","117,870원 ~ 120,754원",-0.22%,+0.35%,"96,608원",+7.25%,"117,221원",+12.53%,"120,090원","104,398원","95,032원 ~ 118,389원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.6% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(1점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:06,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,102100.0,105600.0,102100.0,103800.0,538212.0,KIS Open API 우선,104000.0,kis_inquire_price,272210.0,한화시스템,TODAY_OK,,OK,,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,1.7278092009947374,돌파 확인 후 접근,돌파 확인 후 접근,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.6% 이내,"시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.6% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-40.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HD현대중공업,관망 우위,-,-,실시간 미적용,학습기록 부족,-,4,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 25.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,12,0,성과보정 중립,2주,"1,329,914원","1차 664,957원 30% / 2차 631,709원 30% / 3차 674,931원 40%","658,972원",2.86%,"48,572원",손절 리스크 한도 기준,2.46,"664,957원","573,424원","654,069원 ~ 669,641원","726,535원 ~ 746,250원",-2.62%,-1.05%,"640,671원",+3.65%,"724,688원",+8.98%,"744,354원","682,847원","622,093원 ~ 804,752원",정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 50% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:07,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,646000.0,689000.0,631000.0,672000.0,488545.0,KIS Open API 우선,666000.0,kis_inquire_price,329180.0,HD현대중공업,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 50% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.459504116195648,비중 축소 우선,비중 축소 우선,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 50% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내 / 검증학습 +0.30% 진입가 보정,2026-05-22 08:52:00
한국주식,2026-05-22,-41.1,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,리노공업,관망 우위,-,-,실시간 미적용,학습기록 부족,-,2,재무 데이터 제한,수급 우호,국장 재무 자동수집 제한 / 외국인 보유율 4.73% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,0,1,0,성과보정 중립,17주,"1,695,223원","1차 99,719원 30% / 2차 94,733원 30% / 3차 101,215원 40%","98,822원",3.25%,"68,204원",손절 리스크 한도 기준,2.67,"99,719원","94,585원","97,704원 ~ 100,924원","111,090원 ~ 114,311원",-5.42%,-4.12%,"95,707원",+4.02%,"110,429원",+10.74%,"113,631원","105,433원","92,590원 ~ 124,748원",진입가 대기,예상시초가보다 5.4% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 매수금지 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:50:42,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,100900.0,104000.0,100300.0,104000.0,620388.0,KIS Open API 우선,102500.0,kis_inquire_price,58470.0,리노공업,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 매수금지 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,2.6697911489667003,관망 우위,관망 우위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내 / 검증학습 -0.59% 진입가 보정,"대형 이벤트일: 변동성 확대 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 | 매수금지 필터: 매수금지 · 이벤트 변동성장 / 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -3.4% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.1% 이내 / 검증학습 -0.59% 진입가 보정,2026-05-22 08:52:00
한국주식,2026-05-22,-41.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,한국전력,관망 우위,-,-,실시간 미적용,학습기록 부족,-,-1,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 0.00% / 5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,0,5,0,성과보정 중립,51주,"1,970,334원","1차 38,634원 30% / 2차 36,702원 30% / 3차 39,214원 40%","38,286원",2.03%,"56,661원",투입금액 한도 기준,3.23,"38,634원","36,339원","38,106원 ~ 38,799원","42,223원 ~ 43,095원",-3.59%,-1.94%,"37,523원",+2.88%,"42,223원",+9.29%,"43,095원","40,072원","37,932원 ~ 44,370원",정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.7% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:50:33,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,39000.0,39650.0,38750.0,39400.0,2340195.0,KIS Open API 우선,39150.0,kis_inquire_price,15760.0,한국전력,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.2289181334489934,관망 우위,관망 우위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.7% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 3.7% 이내,2026-05-22 08:52:00
한국주식,2026-05-22,-42.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,에코프로,관망 우위,-,-,실시간 미적용,학습기록 부족,-,0,재무 데이터 제한,수급 중립/확인,국장 재무 자동수집 제한 / 외국인 보유율 4.73% / 5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,0,0,0,성과보정 중립,13주,"1,639,300원","1차 126,100원 30% / 2차 119,795원 30% / 3차 127,991원 40%","124,965원",3.29%,"66,534원",손절 리스크 한도 기준,3.72,"126,100원","115,613원","123,645원 ~ 126,866원","145,941원 ~ 149,995원",-4.23%,-2.85%,"120,982원",+4.06%,"145,138원",+15.10%,"149,170원","131,676원","117,732원 ~ 153,563원",진입가 대기,예상시초가보다 4.2% 낮음,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,"보정신뢰도 50점 미만이라 신규매수 금지, 관망 우위입니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외",2026-05-22 08:51:43,expected_open,08:30~08:59 예상체결가 참고 가능 → 오늘 국장 예측,2026-05-21,122700.0,132700.0,121500.0,129800.0,1210017.0,KIS Open API 우선,131400.0,kis_inquire_price,86520.0,에코프로,TODAY_OK,,OK,,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",D,3.719749572911345,관망 우위,관망 우위,지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내,"대형 이벤트일: 변동성 확대 | 주봉 강한 하락 추세 | 이벤트·매크로 고변동 구간 (risk_mult 1.90) | 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",지지존 기반: 중기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내,2026-05-22 08:52:00
